2032.508776,0.09525450000001001,0
2263.427833,0.1716639999999643,0
2496.646266,0.2555445000000418,0
2608.919419,0.10200850000001083,0
2963.602961,0.36561950000009347,0
3075.018204,0.3675399999999627,0
1852.588596,0.07873050000000603,1
2083.941214,0.097235499999897,1
2203.249001,0.15651100000013685,1
2434.064227,0.03819399999997586,1
2550.659202,0.04877950000013698,1
2668.44052,0.118101999999908,1
2783.948787,0.048761000000013155,1
3021.04103,0.18694350000009763,1
2368.492245,0.02088950000006662,2
2606.312982,0.13976600000000872,2
2720.533873,0.18319199999996272,2
