2030.609218430588,3.238874523217246,0
2146.611536642838,3.5988148747178963,0
2262.1417208649436,2.4156911880786454,0
2378.434582361643,3.3406945182860897,0
2495.0890354947,1.8332219113749344,0
2611.5662818991154,1.0747776809872145,0
2725.0619198148347,3.6161925776366304,0
2842.8253736919787,3.5920663277744915,0
2025.4839987397727,3.532196325749291,2
2140.5941806742717,3.3325082537299675,2
2253.517950621694,2.8955912446986587,2
2370.5881779445426,3.3143228511918745,2
2491.264102267603,3.8127562576150935,2
2605.750750808329,3.1670525560182146,2
2721.7740993516136,2.119505813789025,2
2837.977882659277,3.2692637512905245,2
