ticids,tmags,slow_2min,slow_1hr,fast_2min,fast_1hr,n20s/n2m
2670610,11.54389954,2815.549281082423,529.3711166055233,2797.357630107965,595.5314802847001,6.029092032118592
8112435,8.2791996,667.5925255880858,423.5532718239549,602.4642693559318,422.7963888920056,7.535274621212121
8194633,8.01990032,441.58291649906727,124.49452191605015,387.7017043279994,115.61064819298618,6.044002259745151
12723842,8.01130009,517.5956418896565,296.8756038797207,423.1768117362345,165.09642560760844,6.601661597804317
24705240,8.00769997,475.7612636595776,126.21505604643518,360.05242793693253,99.55384776117027,6.011779554059739
24706089,8.00220013,567.0933013100863,384.24790512062333,515.7684676506672,376.8760675881847,6.033652412970753
24706893,8.20600033,1043.674887494584,872.3781482899567,473.91606560639354,288.1666440428766,2.879584821279578
25132314,8.02890015,686.7401686138674,487.00431595386203,609.9221930730467,449.0792886426401,6.047694334650856
25133286,13.58250046,27286452.15782538,4267799.051916115,76267.71987283403,46951.75780598747,5.939259447121481
25155310,10.61030006,2138.2789594294904,1513.373183313845,1958.1234686316595,1281.080615965989,5.935140299352464
25230545,8.39999962,556.0947356089787,262.71987303688314,498.52368898063463,247.22495352054028,6.6304526748971195
25247445,8.27873993,492.8850064454081,207.50179896302473,443.33777640508845,195.5995399456888,6.6304315253221455
25300088,13.25599957,8686.794564687845,1711.7471925684229,8786.926705592685,2226.1286189675393,6.029921143783625
25375915,8.18620014,538.0663713099773,297.5246612567668,487.7665111857645,295.56223155620023,6.606617372469938
29284027,8.14669991,549.4486284518374,343.9516095697514,520.2906001193729,351.38862031628025,6.601513802315227
29344935,13.23659992,8663.361604480177,2866.356907918711,8675.090918357908,2787.440066559457,6.208483422774388
29433169,8.39929962,642.6246208504912,368.4072853869281,520.3740312904018,220.38728247648336,6.603404698186143
29495056,8.14890003,559.2684317148197,384.5272389225099,547.2240971573682,403.77001831929147,6.617207355359546
29634122,8.05809975,464.8860329449281,235.95590955715662,404.50189518569454,177.53465826454678,6.6085979628520075
29781292,8.93869972,620.0406626450289,172.66296751325535,574.2281689001627,147.05606477096845,6.053270442326087
29821374,15.4090004,59153.81470089616,10896.005387019815,63130.891133586774,12314.254487775463,6.001123511347465
29821613,8.22095966,1548.3715822303764,435.8191873521604,1548.8225458073507,428.6021917305307,6.6165587074677985
29831118,8.06159973,636.7623622242482,456.34472699612496,590.1087931507769,456.3273912059804,6.028809555059719
29840077,15.6260004,70873.50956302043,12447.532850774674,71943.70303246992,13141.618331765023,6.014412665222911
29857954,10.73789978,1570.1797192288966,470.4875403360632,1527.9639489789222,463.50665310273314,6.019961165048544
29986479,8.00660038,522.3557709808422,282.00793511160464,448.782140175321,272.93975272450905,6.0143184796854525
30037565,9.59700012,870.0792228518333,163.5522485808461,817.2760413816308,143.58397990045862,6.026639344262295
30312676,11.30290031,2598.2219268047124,1893.4880128885018,2584.696326093559,1819.997965441488,6.05991083341469
30316134,11.06869984,4803.5763056410115,1169.7568891013527,4757.51615233695,895.7685479585848,2.8746617987417284
30421442,8.03030014,390.40264099876,74.24491531129493,353.22269040648956,67.21637329786009,6.01999753876446
30631031,7.27710009,807.5973246204496,521.2022775970512,796.7834876339377,505.6029506969709,6.031468187629069
30853028,8.11369991,752.7849351092069,571.5150607506074,700.81290402404,563.9422384511554,6.0492264882234075
30853470,11.30420017,2253.4886368408183,651.934343406861,2238.884689179789,832.7572466275861,6.01123595505618
30900417,8.05490017,447.3080301611891,201.6530635927642,423.75929978316225,211.83160831004767,6.010762607626076
31189268,12.83650017,7601.20462167808,1398.5429293665609,7322.991499609135,1319.2621112169127,6.011380323054332
31266926,9.63920021,974.4111804702461,376.46048080794446,899.9014940775473,391.86716429009124,6.130253918599621
31381302,12.48840046,7859.345618232538,5054.481109212718,7672.444807143803,5045.485801493064,6.046567183716212
31511890,8.04529953,601.5446790657296,426.9120533487428,547.7715491603954,416.18893455738174,6.031759239997227
31553893,9.3781004,788.5565991483355,191.5726021611463,761.1142160677726,203.35247209975915,6.005675859090629
31560152,8.03559971,452.80841100511856,179.68413450152636,563.9384622054898,308.56321857123794,6.01895880936207
31655134,8.36769962,627.5406159542446,405.8029044810551,541.8658466503342,361.8450096670496,2.8746845813534327
31674330,11.57740021,2377.6160164968096,662.2912674373179,2329.7341267148677,719.9464588457803,6.004961251539075
31705248,8.07719994,1466.3943011634396,1314.4121480443405,1414.3979910726632,1300.4906398368516,6.032049174939189
31814318,8.01729965,1534.647294371539,1377.7994165131483,1476.3958075668236,1367.5526728214825,6.062473354540386
31852980,9.85420036,876.0491681386804,173.72336482972392,831.9721842365423,173.54866490725814,6.0214721615309275
31942864,8.4762001,538.7167814296487,217.53131442877896,488.4145730994308,216.45271711370094,6.013162819713038
31946252,8.46459961,1012.4240973729829,831.9455598473107,547.9404870826172,350.30600856606236,2.8690846060764628
31959467,13.83100033,20556.12885019153,4024.7899125199096,20371.094551804297,3883.4168250464854,6.0135925880775325
32000460,8.45349979,495.30855037463647,95.19918008450769,421.3554249048449,74.49091770179983,6.016036797613128
32036692,8.16180038,1220.4695253656216,1069.9914135918234,1168.4129323951288,1054.725318113074,6.023858548223682
