ticids,tmags,slow_2min,slow_1hr,fast_2min,fast_1hr,n20s/n2m
80080413,8.03969955,616.6378424826463,364.6499691375408,601.6374547113329,349.6984786721987,6.269657794676806
80081053,8.08119965,610.7767343712818,377.4359200156873,627.6536590485481,378.98804584187315,6.985557768924303
80166433,8.04650021,395.99907365791114,90.58175502500144,453.00555041252903,96.51961412587595,7.159290658785098
80170223,14.04699993,16637.98648679111,2963.9462861521847,16880.249875997193,3030.158084168121,6.080516749286465
88267762,8.04469967,385.43472571623806,72.40915680623004,425.4506888234413,83.64768727085448,6.477761727362579
88330362,9.59829998,3017.8073394359158,777.5518978478347,3056.804713539122,798.826513212546,6.066690493209435
89020549,10.80609989,1614.1420154741002,348.88716727635915,1674.4291449979557,380.6399261410787,5.805590382771591
89042812,14.62469959,22059.125623704986,4496.967971452228,22171.14289873198,4927.320478704731,5.887571812959058
89257479,10.65429974,2188.2675855626185,1041.1610176300421,2416.2300949393048,1132.4718355837545,5.763053207359523
89434117,8.4909296,511.55004470091205,106.45486325133987,652.8183869686251,127.892997815476,6.947302801097166
89434870,8.00846958,1967.2618564404195,1846.0242820603119,1960.4642090887319,1814.5820546664816,6.334762334536703
90849283,10.0795002,3337.2779306815146,1549.3398991298768,3368.387284847878,1550.2034829250015,5.748645113062979
91034347,8.28250027,518.7976026977686,210.89044444690626,529.6533149297112,209.17106759198796,5.727517198248906
91397147,8.14509964,601.9157857326081,420.326558541237,603.4414503749982,414.65616848690155,5.766942046089819
91513076,8.31289959,466.1577084097712,90.67684868742428,568.7889817399306,106.3822301521854,7.015233049093468
92257800,8.47539997,1893.521034383602,824.1007399476508,2814.934571441289,917.7502350189245,5.693140339836375
92313821,8.14449978,496.7836385521845,147.45609766437155,582.4324718203133,195.98321715072,5.78347260909935
92324595,8.19540024,530.513314638896,279.5386708366346,610.5867927865545,288.5442837440786,5.754948338105316
92350273,9.6012001,856.0012024861835,154.76110020014653,1093.6935758962327,184.56105708269016,5.737903477555098
92352620,9.64330006,2349.4507570865417,1811.691731698727,2602.3617542669454,1821.4580505042445,5.773959431797035
92451349,8.16530037,421.56390380798456,114.57245707335075,572.533204203728,132.71255599710113,6.335962737585455
92498515,8.01500034,451.3360342550624,160.8910464488618,528.4017459977392,139.14649358284163,5.766840666169525
92594505,8.04300022,6375.008878696695,6252.834788007863,6071.081490214431,5936.936601152625,6.361660816966619
92709449,13.77299976,13110.572006906961,2461.2680219464914,14026.911341928304,2551.3011949912043,5.848096578284698
92862464,8.0333004,465.21287664813195,248.85187058545336,606.8681609042231,352.1483527279696,6.331005481715101
96855460,9.55259991,869.1160587649532,174.73066203824692,1007.1303246843034,241.7975793065857,5.800531093682455
97390728,8.12644958,437.11972411066165,160.72843959776287,531.0694932150119,164.3038834669584,5.796094908551656
97458350,10.17669964,1383.5495738585894,300.3404748032542,1476.0797788184286,302.49718340553125,5.828192208430625
98116868,8.04800034,460.10219989923877,178.37728471283592,551.6460552435269,183.59210149821945,5.742251325226068
98120806,13.84119987,14547.913028733525,2726.643380951137,15166.937384867377,2753.6762590347716,5.8601007660984195
98282377,8.02900028,564.7161132470098,318.90037655660956,636.0776700846437,317.48313963859204,6.977118841933224
99411402,8.05420017,439.7641224093323,221.00619678735688,528.9512161152712,217.95037088151346,6.403489235337788
99499703,14.6079998,26408.320594213914,5356.649525700255,26985.445792255032,6381.1020832430195,5.9045624862243775
99648636,8.0658102,395.85932747718357,101.05450895885956,485.36174467363344,104.66016781118292,6.364091452480574
99730808,15.32619953,46544.53340639358,9707.164752788798,48958.70866343616,9843.502857169931,5.883301286791895
99739128,8.09232998,418.87132995804546,139.7856174527672,536.706890394132,142.84997750832542,6.365407584353538
99739299,14.95600033,38410.03170925216,7510.8507363032995,38744.547194154395,9798.522318411753,5.888006471064049
100227109,8.12829971,521.8106941038236,272.4943368088755,487.9385297393187,193.07707328303357,5.798801951460508
100327437,8.48480034,539.9840989644016,199.93440191831672,559.4834400900078,193.09706121511815,5.802667325265498
100382531,8.06529999,457.924459346759,196.64082893238498,467.92015909673523,195.99850853668562,5.777943090942905
100475285,14.48999977,24167.52182183562,4183.059774576368,24523.882837318837,4349.001793772197,5.8905784319688586
100566492,11.11699963,2271.676215890992,1062.488180418099,2307.2725692094905,1108.91811788418,5.822852856607076
100603346,14.53120041,21749.492574695876,3873.686489196641,21146.210707682305,3778.19166575944,5.827119065374099
100668092,8.05949974,408.5306844725283,79.27643567184637,411.40766799975495,78.53702337620169,5.803282734789584
100828499,8.02960014,464.1121118173258,207.29939329528634,492.8856756648333,194.59497178997168,5.755260864151413
101230735,9.66520023,861.5409313688879,188.99006604140297,968.9414848723602,199.0926964282759,5.752589884216941
101400947,8.21140003,459.9950956367124,168.59069377708187,508.3222960300496,184.18211358826684,5.811850569025235
101453390,8.2130003,6055.067611429793,5146.871693865153,6468.542131058675,5351.869195325941,7.187678530070254
101512805,13.66399956,11874.525292934752,2295.4624451481122,12550.331836467916,3016.8465306560133,6.337537537537537
101777834,8.12860012,476.83348999920133,199.3837514785999,496.4435927291678,185.26638862436224,7.158935774123488
101817287,12.71199989,6935.489953453494,1943.0354303482422,6876.528467110962,1877.610082375644,5.871744592193149
101883318,9.03629971,708.080239101483,342.6359385639195,739.6661349296536,334.37156164912835,5.81416367463167
112239407,14.77000046,36393.04735072771,7370.709650951411,37940.38128847645,7257.429602933118,5.826853901494189
112395568,8.88490009,690.8408686596326,300.59044151667865,1155.8924332235276,485.2880651482047,5.768324194869856
112553108,8.30690002,1202.5208417731744,671.5480676196247,1242.8950150112637,672.6606068434896,5.742920494140006
112613272,8.29100037,575.854564494993,290.2032480313368,650.7060526799456,298.51386697120205,5.789737558801684
113118441,14.5880003,36430.3261117024,6786.623051691831,37290.6732999933,7010.953309987677,5.837270663312266
113424207,14.53899956,30825.71358758258,5728.035315456008,31017.41748207984,5900.378210410942,5.866127348643007
113643828,8.02589989,555.6553265591594,317.84014933505716,580.6494931459013,307.4318471460508,5.728205128205128
113682179,8.12609959,473.76545984694025,209.58059495928728,609.7852674010944,258.44725880203396,5.7711553982740424
114048530,8.0678997,956.2374004017624,807.4898672187189,978.5065160637675,807.6977638066053,5.7814146674105755
114141877,9.80930042,3703.6849896210983,1984.11175528767,3762.0605263405464,2000.9540948800636,5.807857701329163
114279396,8.12059975,517.4611765534079,211.60114928975923,528.8047418800027,141.77903867695846,5.733200099925056
115105263,8.00249958,749.7819473496314,582.776734397727,780.3550055835959,579.7124731647011,6.100934962123797
115148200,13.27400017,8748.146096014993,1550.2429731377651,9092.879228305488,1695.916548360309,5.856959393346379
115148535,8.05010033,579.8164014084638,387.2762786966856,619.9395565927086,391.36219254829456,5.752273576678709
115151541,8.23400021,554.1273308874014,320.331741694509,698.2595525763811,319.7580067405449,6.426164215686274
115176307,16.34000015,129989.22054887607,23462.660593097222,134847.50818692928,25112.62313496309,5.870790629575403
117518457,8.21319962,467.1061600736075,199.89927513725812,489.2967299420031,202.74711745623026,6.0107199768216715
121470291,8.03110027,399.8863819434306,73.78669944901021,400.4937123375648,73.36407026628409,6.051004970823428
121489177,11.19120026,4023.623694336063,923.5806482161953,4035.0718781492487,941.8470705386409,5.790126206384558
126639048,8.3494997,507.572659035857,229.26968191795203,569.2039024320551,239.9881470885256,5.7671717799031175
126659216,14.56700039,27573.13002221083,4842.40420063546,27943.425159389222,5093.692605968236,5.827121771217712
126745610,8.26019955,4482.995247814648,2401.134575140938,4426.776072941118,2415.593130417768,5.762662357839786
126804554,8.09140015,481.0653576776609,239.35068318711407,532.5175625655369,241.47266103319635,5.78402825103773
128790976,7.22349977,719.0030735309159,605.2245756858699,743.9482312870781,628.3342904722397,7.15280689494526
128797775,8.17160034,471.2543402064317,93.43582465252115,501.9573406073236,97.19552431360337,7.114519906323185
129041173,8.04829979,433.1365172494063,98.78812882193435,465.1417114031933,101.63677651377247,7.161624018044645
129211570,8.91230011,1123.1677562606098,293.9727737354984,1142.796435924528,211.96834265383197,6.798514851485148
129226321,8.59640026,631.16050495168,320.93375891899905,649.5208665428005,320.819018746858,5.725474237776248
129277739,9.36660004,17957.797784235598,8742.761708957894,18278.671157418114,8981.01332382027,6.347468588322247
129277761,8.00380039,481.06316503509225,244.0150238931041,504.3553300669382,248.6246651557801,7.160208123010018
129570681,9.85039997,1489.909496301492,998.1878095096416,1545.194965360356,859.4298838471043,5.695329710677045
129580709,13.85999966,15477.60682618273,2858.064862783399,15506.238340055432,2803.673047951506,5.878464818763327
129580852,8.19040012,489.9096107876614,96.86061733081635,476.2197106412515,89.91696897051871,5.763130088880602
129637892,9.02840042,641.6041699458423,211.70971806616257,839.9157183381725,223.83180654220615,6.007909083928435
139113397,8.1807003,571.793112457733,351.992700162734,604.3417211756667,342.3950704157591,6.081490861797522
139130598,8.17800045,423.5092551031362,100.4096781554156,442.7377445558318,99.9747665240004,6.043572356081373
139131746,8.51799965,589.8126466093879,243.7179716050362,556.4353853550411,184.81277311586487,5.987840396097277
139147794,10.63099957,4371.078682021035,2611.2908100955183,5012.665589448628,3330.453353916594,5.805766862276316
139191168,7.18279982,289.0904361085956,53.91518591669615,279.3311746275649,54.757156155080075,6.04025974025974
139198604,8.40100002,550.9603899044358,275.9873357362914,572.2880438323078,277.9476833194481,5.998836702050313
139200489,10.94979954,1849.0947516960134,329.1232018302677,1879.4299276836077,364.9430602989749,5.768433179723503
139208432,14.6960001,22687.58223417485,4207.7526903138905,23240.24380015742,4342.155533773203,5.892852107711828
139256883,8.19489956,629.1470256077896,438.05727805753384,654.1394491435724,445.55955222437484,5.987174816002332
139266474,15.52499962,56155.29403501994,34504.35765054542,54828.95767085837,34623.81804028642,5.870769670141368
139348952,8.42240047,521.990477781119,224.6733448001273,569.8690874824492,219.50822922411962,5.995202791103358
139363516,10.27890015,2235.759592352918,633.930683290388,2292.2471006873593,651.1831125463754,5.724198895027624
139455526,8.01799965,388.33565420361407,101.66667686482961,407.65935500237583,98.69512888891181,6.0237563890288675
139457787,8.08240032,477.2067692031355,181.22494786155409,482.02179850382777,215.32322144461023,6.0859375
139470229,8.05700016,623.8653254245394,474.1539706932451,631.127612667444,469.64574484360753,6.018976838155711
139723188,15.45199966,56336.87375989821,10865.12539077416,58839.91251394903,11501.479327812629,5.923921019278233
139731252,8.03639984,456.6815039491998,193.9274597518232,667.7746565539022,310.04180465005146,5.881936324457956
139763242,8.06799984,1089.2621608525571,725.0432863180481,923.6724386830184,664.0910253555721,5.866764863417247
139831293,14.62220001,20975.652862635397,3820.985268602324,22019.82956825304,4025.2557712091243,5.930843902784667
139845588,8.0635004,403.2655697888683,83.96459213086064,465.9184816891537,90.52023609370566,6.0464398507034165
139898595,8.04339981,505.0918488088029,286.3548079632949,537.1379598839932,283.42304865605706,5.837322023629203
140045537,14.23810005,159257.02053351884,53492.43519106579,144755.48106070174,53631.31661139573,5.875652419241078
140045538,8.23083019,2384.434352692646,1743.491427908531,2369.9458262343733,1694.0026923212545,6.00036145449288
