ticids,tmags,slow_2min,slow_1hr,fast_2min,fast_1hr,n20s/n2m
29821613,8.22095966,1548.3715822303764,435.8191873521604,1552.4207950782718,438.34481952313354,6.1819670910580005
29831118,8.06159973,636.7623622242482,456.34472699612496,603.7577725671163,454.8604077785127,5.496620291376821
29840077,15.6260004,70873.50956302043,12447.532850774674,76038.07931809727,12807.869935536322,5.672541259054589
29857954,10.73789978,1570.1797192288966,470.4875403360632,1624.7166327183716,466.0569175535111,5.589203883495146
29986479,8.00660038,522.3557709808422,282.00793511160464,462.1037368762792,275.31148436838106,5.500294888597641
30037565,9.59700012,870.0792228518333,163.5522485808461,817.4173228036348,149.91351138386014,5.558991554893194
30312676,11.30290031,2598.2219268047124,1893.4880128885018,2666.339913141792,1827.7591279620613,5.620130821048521
30316134,11.06869984,4803.5763056410115,1169.7568891013527,4781.059052065043,952.7281018564112,2.6412947811063665
30421442,8.03030014,390.40264099876,74.24491531129493,365.28571570838875,69.72591922727156,5.653211912380015
30631031,7.27710009,807.5973246204496,521.2022775970512,788.2211889169031,519.6797517573732,5.501294784803488
30853028,8.11369991,752.7849351092069,571.5150607506074,726.5867898516559,563.8170033709034,5.405108159141352
30853470,11.30420017,2253.4886368408183,651.934343406861,2309.5679171671727,827.7105088277165,5.6034847744667
30900417,8.05490017,447.3080301611891,201.6530635927642,443.76828099531167,211.11753010612884,5.649384993849939
31189268,12.83650017,7601.20462167808,1398.5429293665609,7362.511431263839,1367.704646643507,5.7088839941262846
31266926,9.63920021,974.4111804702461,376.46048080794446,938.9444329157159,398.750034222445,5.6408865519651235
31381302,12.48840046,7859.345618232538,5054.481109212718,7817.504709717774,5041.751601456022,5.764284311800511
31511890,8.04529953,601.5446790657296,426.9120533487428,575.5886027711923,418.11722197151437,5.436516191664933
31553893,9.3781004,788.5565991483355,191.5726021611463,812.3704438787913,206.0011882111436,5.610586711086434
31560152,8.03559971,452.80841100511856,179.68413450152636,595.7296621198268,197.42348797311516,5.61205459149015
31655134,8.36769962,627.5406159542446,405.8029044810551,550.0297107673375,361.1810911553957,2.618875962641324
31674330,11.57740021,2377.6160164968096,662.2912674373179,2413.962435349966,722.2099021293263,5.664409357572246
31705248,8.07719994,1466.3943011634396,1314.4121480443405,1458.4455769951962,1307.3542902400561,5.474656498586549
31814318,8.01729965,1534.647294371539,1377.7994165131483,1517.0016233561742,1368.5941263199045,5.52838356344079
31852980,9.85420036,876.0491681386804,173.72336482972392,840.4954963873333,182.7816350512722,5.532961651472915
31942864,8.4762001,538.7167814296487,217.53131442877896,494.59455073192385,218.6215410283827,5.493824079850281
31946252,8.46459961,1012.4240973729829,831.9455598473107,565.8989780827559,349.30348177103,2.62733427085718
31959467,13.83100033,20556.12885019153,4024.7899125199096,21277.243178431312,3986.1185926317844,5.757771546995002
32000460,8.45349979,495.30855037463647,95.19918008450769,422.2066059020809,75.38141699606196,5.54046494281452
32036692,8.16180038,1220.4695253656216,1069.9914135918234,1199.8739039924867,1058.6674444862665,5.530640258848907
32068755,14.8920002,28943.143089748864,7530.6981772597765,28917.479375013398,6434.1682689629415,5.741759923806932
32072326,8.8465004,1152.6568719584463,942.3963143737892,1123.407093722092,917.0262352987415,5.522656429438593
32090583,13.32919979,13252.100765483243,6495.260494111261,12870.609659404647,6204.841456568233,5.695585425764192
33716446,16.27300072,105273.68265414145,19131.60342370791,115374.59743358583,21096.08186331181,5.717352056168505
33834484,14.11299992,15250.245978700583,3495.914119739433,16776.006193895537,3755.218909112029,5.710681013441507
33836359,8.08230019,2356.1625599408344,1462.4292738905306,2341.658655827999,1464.1112549492318,5.549510124101894
33840009,15.75409985,61031.29029786979,12567.647653772221,61381.38750913707,12613.461009503206,2.695125290976311
33864387,11.40019989,3980.3035548304283,2641.436162503434,4004.982260474867,2661.547753542105,5.634853048083913
33866571,8.38560009,688.8942450266576,478.9143465502087,658.3923909934912,474.32794011335784,5.554893564202818
33878688,11.17619991,1977.286686039271,441.1175440083605,1909.7843436485289,445.46732521183634,5.700690119508501
34520844,14.60599995,27531.200820979513,4892.486167227604,27279.173962232057,4994.998894116676,5.723346993699921
34721929,8.01609993,456.8025929655527,187.295485028534,403.4903950573162,181.18472043035268,5.474681170292573
38460940,13.10179996,6478.886003921235,1346.0118204970056,7072.6970370393055,1408.5089297209036,5.6394427846870006
38469560,8.04669952,549.9878327106336,355.7692495561246,519.6205675061651,346.36938835543083,5.469565217391304
38509907,11.97550011,2946.251258846019,554.6013028991241,20525.522812526327,18493.92613511901,5.566294572558351
38515329,8.01739979,535.2132391987927,324.5162201919677,498.0432564593729,319.69171708986,5.543512348098785
38571020,10.18050003,1142.4338696921677,225.9821269177551,1133.899598124884,234.72000342289013,5.52130359289435
38583513,14.25479984,18720.71972254803,4427.22442583765,18438.462118139138,4212.673209562161,5.715963991519238
38586127,9.78789997,872.3151155066354,167.88279317062717,869.6124000828345,155.29253599550222,5.600315306052505
38586438,11.67039967,27724.413442080004,22087.079640642314,27791.51490697073,22174.996133775112,5.6162416015357195
38632722,8.18519974,638.352601818555,431.1665212002469,612.5733635342915,435.5244406576724,5.446259780907668
38633493,8.02530003,445.74661847421896,207.05042841560868,407.45126884713426,192.11757231687506,5.555041755814756
38696105,10.50409985,1249.8296269024895,234.67319455940023,7650.856687259119,1453.3071516451555,5.6055779615831565
38736839,8.09049988,906.8476396192742,728.0862238921229,885.8355795364654,721.3774664280141,5.338441678803124
38811498,8.02299976,398.2834429195138,95.28094548256269,368.72571629738104,103.05451057085254,5.421643763213531
38823638,8.08920002,567.3227766811051,398.23738209828275,535.0212813309195,398.5541938651791,5.378715443774683
38827910,9.7510004,1628.4794562076643,1140.0446943497307,2010.244503233543,933.6996389241106,5.481145854079533
38833347,8.40740013,862.9253294792882,540.0838625176108,479.44853560291386,165.39735232453498,2.818582180300391
38846515,10.31569958,1747.9915709150391,1205.071365411787,1782.7821486536875,1225.1693762503346,5.483500766218287
38906005,9.60459995,831.1845597023306,150.1608447036951,861.6727125002327,178.00160398208007,5.442866666666666
38952079,8.18159962,777.5457008624292,590.694754891292,441.7652657940451,222.43149398442827,2.560574541852402
38954456,8.15839958,2289.295978661298,2226.5124839952364,2283.221851494933,2204.530405028508,5.500345925003459
39015747,8.03450012,766.9195345173422,563.1647439980358,726.4675049787127,544.9415694970786,5.312271852392646
39070579,8.07820034,588.3553533654475,383.30637617007756,569.2502705698029,380.99096796140253,5.311896288764616
39080180,8.28289986,679.3635422104516,454.7897579373166,650.5652423276964,461.2031725114086,5.316368820662445
40898510,13.01220036,12753.510813951678,2577.4101860735723,12098.51229724199,2604.7249283996516,5.629368902062493
41035485,8.4083004,633.2119660607173,337.9840385906108,574.4599877360063,332.5719573410004,5.61980934969966
41227743,10.71399975,1534.6313237130548,299.2667938635873,1565.0400821099274,315.445389668709,5.5293394669382305
41256025,11.13700008,3144.192955018187,621.7901972027329,3175.30814373987,661.1160236176547,2.5910860188659397
41259805,8.83920002,3407.108299218126,2620.485218869457,3639.3006887578345,2852.0873499711256,5.516226975237839
41464373,8.07460022,437.94034268483597,106.1464173560397,399.02534452133114,88.68946230239956,5.488595721708617
41488282,8.0163002,525.077254116034,221.72809187030157,440.47336598595507,142.86296962552152,6.190692351707038
47316976,8.97173977,629.5578179833132,154.87241445676744,639.4935323945767,153.67071055884065,6.216073228081962
47355413,15.79100037,67952.75812069688,13475.365936265385,74501.31398231848,14514.298503341428,5.971344116922571
47389790,8.0163002,479.7788105419021,242.54355315625867,405.0557155741041,152.59089894708976,6.76286612609631
47424873,11.11219978,5230.954905312729,4490.385502574459,5264.31523027016,4222.761541287361,5.930985915492958
48838982,8.01210022,754.7532372812069,237.7285204383256,380.12819514865896,111.2298294281834,5.523334787214156
48938394,12.42259979,4655.537003261901,851.1754128860164,4544.0808003757265,792.851582178071,5.761652348747944
48939546,16.08799934,138062.71927854617,69598.9722147682,139861.00878633148,69816.97163597072,5.723139990210475
50312495,9.8135004,1073.731780348549,548.872297022243,1059.2276922297372,535.6169085221578,5.496194022473391
50379749,8.13329983,2267.5243773530956,566.1874866626964,2211.977002208883,592.2547699856774,5.390911506776508
50385872,15.01229954,29350.080779059856,5593.051196511818,29681.571202919073,5846.015221686787,5.780051235984962
50386332,8.53680038,600.0195537627826,330.552615919408,455.28588264282627,95.57801430746308,2.847540168958092
50491108,8.42029953,642.4465622843139,418.65756401550465,438.68483838408076,81.85374189759794,2.593006297646669
52075621,8.98659992,826.106087689241,476.1652308323939,615.7556053241693,109.57972501991352,2.752957643216583
52120817,8.2191,556.5896899812099,306.266399107215,533.5013991614039,305.9611417671677,5.290608086596626
52122434,8.15690041,524.3347207006092,260.2840059282225,485.8544816564887,242.2127217010271,5.369385733157199
52204645,10.85449982,1644.7825763437306,304.4380860650514,1574.3015315288708,298.1438268532662,5.517864476386037
52315037,15.13389969,26903.69914121247,4945.427511433418,27968.999000460135,5477.427458723894,5.694108883635068
52368076,10.19849968,1122.0918652305209,270.58920520682864,1741.6736835659744,412.15110254694565,5.403578115248596
53783180,8.07913971,440.63140909007575,147.3126898854038,383.589952099452,117.40662811729628,6.14213996703132
53939120,8.15466022,712.3283612560026,415.3656061916408,655.3504089874348,407.05551234600784,6.114622429064705
53976522,8.0291996,554.5423709769387,337.4313872162511,466.2459365539227,301.569615838908,6.071014383613224
53992917,8.12660027,441.6231816491143,83.55458687953008,367.448036102167,76.30527267350716,6.125168539325843
53994275,8.05189991,570.465230401547,146.89942918299204,376.56693866627387,120.88259244956346,6.059389565478876
55269690,11.10879993,7661.170860017574,5960.607188635724,8053.515185821218,6114.148413371498,5.5289126120577565
55366779,8.28390026,615.9175174670024,356.49419069518996,576.581834136261,335.54196981919955,2.806454836131095
55383975,11.25949955,2070.5899839063286,728.8133053868182,2098.012351059427,739.3302678591118,5.521998306519898
55401680,8.0,589.4984284234822,368.85639597244614,572.003492365612,378.76931256289726,5.378683072830063
55402580,8.16740036,453.38975744271977,94.06939324515405,381.60404912337805,86.05181819900517,5.391106760819408
55452078,10.34130001,1253.423721608886,277.85285176527555,1248.4995109094507,282.01851190821486,5.466770417005624
55478693,8.01290035,1010.7238337236522,870.7954344296645,1000.702126624264,853.5812705422001,5.404790260685457
55523561,8.22029972,948.8108649476292,467.0095544732016,853.6192362623117,602.7692474314363,5.374970985177571
55525572,9.84669971,1263.5118999340284,795.1391304586232,1241.4913276289296,766.8805099803689,5.411030704720682
55557707,10.76729965,1607.8686706961973,473.21435171941016,1629.9788473402707,534.8016477629164,5.513450568737976
55604274,8.03969955,819.9686087398611,647.4850642086863,793.1841003526075,640.2903781529991,5.406696029406895
55650590,12.43120003,4291.217883437006,930.5376539739108,4348.683756800395,1116.9766824291582,5.639933685628432
55652896,11.57479954,2498.156278802611,934.7251400228597,4031.6568349718405,1089.8145081857551,5.553511933093085
60369861,8.22130013,555.0060996804276,224.11372962078548,443.45454379339446,205.25687331371526,6.560776731674513
61029108,13.87300014,17130.22611649127,3121.5206951872774,18431.385386163223,3408.838020930246,6.031123346333257
61136774,8.07190037,8079.732562509324,4877.134082333452,8040.651998016252,4960.42122866234,6.920582088396935
61213676,9.48880005,2946.94854387656,387.77453290205943,2973.8568908707957,431.28833636075206,6.410262381617761
61327770,9.46459961,1596.9589310773606,382.04872772518144,1590.249694872938,369.6518547683994,6.479058604939228
61379646,13.06999969,8414.982553187649,1615.0298441888638,9071.333691007289,1568.5784941474856,5.707399447344182
61621625,14.23900032,24643.176356481745,4788.745160908132,26445.523143623817,4909.7487207286995,5.615408391932617
61708139,8.04230022,536.7228040553931,157.47663028252924,381.1307558698934,139.1945151702175,6.648868928809049
61728030,14.60000038,35700.83723707244,6669.367147259593,37139.33696947541,6753.836805487686,5.65620178957112
61857507,8.08430004,509.11085767158033,299.2894131856943,507.6463405692162,294.693820246718,6.7837943124269575
61896955,8.06610012,516.9432165045101,284.74559316546424,474.2500739737229,132.45847366053925,6.92544708523651
62020444,9.38922024,816.1567132918454,147.26459130552792,851.7995512508452,150.7141036635106,5.488855869242199
62184518,9.38189983,1363.575483856233,251.79729730027896,1481.5120539025108,278.7385731982174,5.434836267895343
62483237,9.36359978,835.0697798640674,276.48171118770784,704.7455901826735,179.8628894611534,5.578166666666666
62483415,13.90600014,12411.863350447267,2591.3439153339577,12696.755858599707,2638.373322369763,5.683075129102115
63280289,8.1644001,643.3024545232806,378.65888469470804,539.7020623521381,368.12677736069,6.627976936575583
63281499,15.64229965,53571.02749380244,9576.89573480405,57205.37822904851,9650.310097443253,5.741675752746792
69747919,7.72749996,373.170228121424,81.08564165442472,322.81321947657267,66.3402715375071,6.165756601092078
69750051,8.23945045,455.7911810105886,105.97650837662883,414.8579136083889,84.43211962643855,6.170204813873523
69813909,13.94659996,14389.087498648265,3345.8332375454725,14929.801906260256,3156.925446275032,5.952099785962064
69841698,9.40476036,737.6670997133463,148.00462107498285,763.2140282967023,157.16733954800955,5.9131907845204035
69855370,9.19250965,709.6482946532178,126.0436476982161,685.2327366161678,131.95135707666466,6.224843703483179
69888397,8.15789986,526.1444402910132,306.0943266707332,505.6852116698151,306.19660182018293,6.172393187929489
69911593,14.32800007,24183.557306729905,4806.815461501624,26048.81231403341,5435.824623650522,5.655259822560203
71274771,10.20359993,1897.813298478692,1305.415441446588,2256.1703565353014,1292.614673243063,5.6099798047795355
79023394,8.03279972,469.1225490000064,169.85403783856418,427.5964843424135,154.81185623245605,5.586439628482972
79056222,14.8757,30304.972389956256,5357.42262462274,39259.71870371074,7394.725527653647,5.764874246391815
79154958,10.26099968,2442.10323653927,451.94754888257836,2586.9362285964735,504.47304903086876,5.397463814525426
79180181,8.23429966,548.9758759332245,290.17496951056916,505.3278779315771,238.8376002460113,5.557553956834532
79246796,15.56499958,61005.04049125322,12033.721100432382,63356.75200072613,12611.685549467948,5.680246113989638
79301758,8.00329971,405.36335950629325,105.53610046384013,377.74935285007444,98.07646398333887,5.487099198396794
79394364,8.03450012,547.262285037435,341.22855815155805,525.2124731009635,349.3152075669599,5.465097402597403
79449320,8.27009964,548.906506015421,298.4966780272348,496.95088646199247,235.71260133613933,2.923768320085857
79659787,8.03129959,1768.4886227909944,362.6615526296627,1781.5675132906601,445.101374011825,6.809330628803245
79748331,10.00590038,1058.757948007212,257.48428844099647,1070.7833756079501,259.8961859725489,5.474516695957821
79753826,8.23130035,535.3642740734753,251.34795242388896,497.04989510519573,255.71984782841685,6.724534501642935
79880315,10.21039963,22016.630213556356,19764.011651218945,21702.599468087996,19211.56608329735,5.5851886209029065
79921794,15.40499973,58095.577868140965,10100.75867178509,60155.92667227255,10322.385841406309,5.725802761040348
80080413,8.03969955,616.6378424826463,364.6499691375408,499.9561283316712,342.8817712196418,5.960456273764258
80081053,8.08119965,610.7767343712818,377.4359200156873,532.4065928510807,378.7404150791973,6.692895086321381
80166433,8.04650021,395.99907365791114,90.58175502500144,377.32306796631633,85.02976002323908,6.857042856031733
80170223,14.04699993,16637.98648679111,2963.9462861521847,16951.091276786166,3028.5958772142617,5.924665765359772
88267762,8.04469967,385.43472571623806,72.40915680623004,356.04683108140364,72.70724989945049,6.243138447502471
88330362,9.59829998,3017.8073394359158,777.5518978478347,3033.504308515553,806.9592416017991,5.857398141529664
89020549,10.80609989,1614.1420154741002,348.88716727635915,1589.531704192449,362.05555143708796,5.615015856626595
89042812,14.62469959,22059.125623704986,4496.967971452228,22331.592266730877,4905.499161488771,5.77659806559523
89257479,10.65429974,2188.2675855626185,1041.1610176300421,2249.7761943030087,1111.570262553172,5.531389855793138
89434117,8.4909296,511.55004470091205,106.45486325133987,487.01941153519357,104.84670479143962,6.645499127254593
89434870,8.00846958,1967.2618564404195,1846.0242820603119,1924.0982476629665,1808.721873303052,6.0743832731648615
90849283,10.0795002,3337.2779306815146,1549.3398991298768,3309.6756276211745,1546.2655354678193,5.514794742415748
91034347,8.28250027,518.7976026977686,210.89044444690626,454.72254456940425,202.3568238094479,5.46829268292683
91397147,8.14509964,601.9157857326081,420.326558541237,564.0278140342829,410.6469814878821,5.553698987514752
91513076,8.31289959,466.1577084097712,90.67684868742428,444.6991687215139,85.9317642243904,6.7502276678532995
92257800,8.47539997,1893.521034383602,824.1007399476508,2809.5272265222916,913.8792247970079,5.414537444933921
92313821,8.14449978,496.7836385521845,147.45609766437155,455.3624535966885,195.50972410672412,5.568554627050449
92324595,8.19540024,530.513314638896,279.5386708366346,505.4808834621473,283.8446445869143,5.519606622681439
92350273,9.6012001,856.0012024861835,154.76110020014653,866.1788549188659,162.318893181812,5.489979396890804
92352620,9.64330006,2349.4507570865417,1811.691731698727,2524.462355354747,1820.207946736753,5.546864338440543
92451349,8.16530037,421.56390380798456,114.57245707335075,429.305103773967,116.29400440350935,6.081661783487341
92498515,8.01500034,451.3360342550624,160.8910464488618,417.6845008846832,125.45146592251547,5.535980611483967
92594505,8.04300022,6375.008878696695,6252.834788007863,6063.476454064882,5944.580143505866,6.141736987528938
92709449,13.77299976,13110.572006906961,2461.2680219464914,14092.601801680406,2556.9840348127195,5.691453118056584
92862464,8.0333004,465.21287664813195,248.85187058545336,504.5481907083319,345.7229672290549,6.068934444694751
96855460,9.55259991,869.1160587649532,174.73066203824692,843.8267212270202,218.99908601106497,5.619835731488915
97390728,8.12644958,437.11972411066165,160.72843959776287,408.9954755854881,159.76132505405403,5.601767177459219
97458350,10.17669964,1383.5495738585894,300.3404748032542,1361.232771914729,283.46532321860104,5.652759002089222
98116868,8.04800034,460.10219989923877,178.37728471283592,446.82856855422483,173.7656684319586,5.515310258808856
98120806,13.84119987,14547.913028733525,2726.643380951137,15139.729315783576,2741.8364399990346,5.728207605769894
98282377,8.02900028,564.7161132470098,318.90037655660956,546.4170401808868,312.2906465175235,6.676550704334968
99411402,8.05420017,439.7641224093323,221.00619678735688,425.5390746778043,214.1288571673992,6.219302152932443
99499703,14.6079998,26408.320594213914,5356.649525700255,27185.339055867145,6405.139804783025,5.787010506208214
99648636,8.0658102,395.85932747718357,101.05450895885956,371.99215826941787,95.30942648130424,6.1540645546921695
99730808,15.32619953,46544.53340639358,9707.164752788798,49493.448901770906,9873.96802323153,5.737095104274515
99739128,8.09232998,418.87132995804546,139.7856174527672,405.34860400380927,133.33162092249037,6.151313825022394
99739299,14.95600033,38410.03170925216,7510.8507363032995,39034.22360336648,9763.354353521943,5.769174203985587
100227109,8.12829971,521.8106941038236,272.4943368088755,439.8238868989912,190.05649838507452,5.619526956092138
100327437,8.48480034,539.9840989644016,199.93440191831672,494.0853112361594,187.100647878276,5.601321313904668
100382531,8.06529999,457.924459346759,196.64082893238498,404.7424789464185,190.96740877605257,5.582914884384105
100475285,14.48999977,24167.52182183562,4183.059774576368,24768.933566174306,4345.237836920347,5.777385803783225
100566492,11.11699963,2271.676215890992,1062.488180418099,2238.971008521919,1098.655539566074,5.647080885110639
100603346,14.53120041,21749.492574695876,3873.686489196641,21304.136243068413,3804.3271046304917,5.707991548595575
100668092,8.05949974,408.5306844725283,79.27643567184637,354.69110005923426,68.67228310798698,5.618227816857954
100828499,8.02960014,464.1121118173258,207.29939329528634,432.4371802769308,191.92517764976427,5.530382268708753
101230735,9.66520023,861.5409313688879,188.99006604140297,849.616701245176,188.10830011920126,5.5046574388439105
101400947,8.21140003,459.9950956367124,168.59069377708187,449.81315359448564,182.20199171107006,5.628463631865413
101453390,8.2130003,6055.067611429793,5146.871693865153,6469.682988155172,5352.784590056795,6.903651663707249
101512805,13.66399956,11874.525292934752,2295.4624451481122,12633.16996282762,3061.8816016056435,6.194337194337194
101777834,8.12860012,476.83348999920133,199.3837514785999,437.2148147117631,181.6201184173244,6.864799875892026
101817287,12.71199989,6935.489953453494,1943.0354303482422,6908.201444776438,1880.3080456866332,5.727495557325817
101883318,9.03629971,708.080239101483,342.6359385639195,676.0455983295557,330.8829222915834,5.611241797697165
112239407,14.77000046,36393.04735072771,7370.709650951411,38210.02410510709,7303.134951198315,5.652324294410626
112395568,8.88490009,690.8408686596326,300.59044151667865,1022.1182370611906,481.3579984291679,5.552971576227391
112553108,8.30690002,1202.5208417731744,671.5480676196247,1203.7860998376234,674.6737919162352,5.50820399113082
112613272,8.29100037,575.854564494993,290.2032480313368,563.7085126901985,290.96529479869605,5.587521663778163
113118441,14.5880003,36430.3261117024,6786.623051691831,37704.04433325959,7030.102917627054,5.683561391667178
113424207,14.53899956,30825.71358758258,5728.035315456008,31277.636984876164,5878.017607206259,5.731471816283925
113643828,8.02589989,555.6553265591594,317.84014933505716,496.27270048792445,306.82072832061607,5.469953977646285
113682179,8.12609959,473.76545984694025,209.58059495928728,536.6702621722703,255.9405548852635,5.563233376792699
114048530,8.0678997,956.2374004017624,807.4898672187189,942.6291226721346,807.5190018435002,5.569834480193417
114141877,9.80930042,3703.6849896210983,1984.11175528767,3720.947606126073,1995.7984054942635,5.6376726609330206
114279396,8.12059975,517.4611765534079,211.60114928975923,426.2488978249137,131.49350985974888,5.481951036722458
115105263,8.00249958,749.7819473496314,582.776734397727,716.1350539672554,575.8469195090764,5.862212516208285
115148200,13.27400017,8748.146096014993,1550.2429731377651,9127.564473061419,1655.4495732806433,5.722113502935421
115148535,8.05010033,579.8164014084638,387.2762786966856,557.3244023781532,385.01413431300233,5.520431045222375
115151541,8.23400021,554.1273308874014,320.331741694509,527.925379693203,316.60195237053284,6.170343137254902
115176307,16.34000015,129989.22054887607,23462.660593097222,135534.71860417532,25060.29865681624,5.740178135675939
117518457,8.21319962,467.1061600736075,199.89927513725812,430.84559792307374,198.04514222196596,5.73830218745473
121470291,8.03110027,399.8863819434306,73.78669944901021,344.3576700460551,63.53119166404688,5.783228874000432
121489177,11.19120026,4023.623694336063,923.5806482161953,3993.23551533262,945.0394754064225,5.582702301410542
126639048,8.3494997,507.572659035857,229.26968191795203,488.60992368654564,231.31345887344048,5.544404421810955
126659216,14.56700039,27573.13002221083,4842.40420063546,28203.28836041364,5137.191865476198,5.667835178351783
126745610,8.26019955,4482.995247814648,2401.134575140938,4419.228392245156,2421.7195274006203,5.546765272512585
126804554,8.09140015,481.0653576776609,239.35068318711407,453.65588239542603,235.92576864802152,5.571154203580943
128790976,7.22349977,719.0030735309159,605.2245756858699,725.8000614667923,626.4811471612336,6.861557574345834
128797775,8.17160034,471.2543402064317,93.43582465252115,422.00959495766324,75.05411801458541,6.789149102263856
129041173,8.04829979,433.1365172494063,98.78812882193435,369.8966613760993,85.85594160916274,6.852531694796609
129211570,8.91230011,1123.1677562606098,293.9727737354984,1079.4907585373778,195.93511669347947,6.528630363036304
129226321,8.59640026,631.16050495168,320.93375891899905,565.214778355112,320.06681633971215,5.472610029424654
129277739,9.36660004,17957.797784235598,8742.761708957894,18272.322451843535,8986.350806651315,6.062361419068736
129277761,8.00380039,481.06316503509225,244.0150238931041,448.3333465052997,243.80820877033378,6.874815562631047
129570681,9.85039997,1489.909496301492,998.1878095096416,1486.369442548908,860.1408861018732,5.4964018211191075
129580709,13.85999966,15477.60682618273,2858.064862783399,15584.5823651069,2780.3308628820005,5.747730734084679
129580852,8.19040012,489.9096107876614,96.86061733081635,396.4778499085104,77.1268653514519,5.53465100379141
129637892,9.02840042,641.6041699458423,211.70971806616257,648.0823799423594,201.72023944437768,5.74376103816325
139113397,8.1807003,571.793112457733,351.992700162734,530.4094855946086,337.85697276634977,5.8686768430419605
139130598,8.17800045,423.5092551031362,100.4096781554156,379.42159706726045,87.78881535840632,5.776727744914154
139131746,8.51799965,589.8126466093879,243.7179716050362,534.6206599948578,178.1281758985355,5.688801514489588
139147794,10.63099957,4371.078682021035,2611.2908100955183,4991.0030705802255,3337.9569224268744,5.6040715786423245
139191168,7.18279982,289.0904361085956,53.91518591669615,238.41324622125924,49.32783614267061,5.784487734487734
139198604,8.40100002,550.9603899044358,275.9873357362914,540.6019812119235,274.50789793239517,5.696088410644176
139200489,10.94979954,1849.0947516960134,329.1232018302677,1784.3815450033471,340.713258686751,5.539458525345622
139208432,14.6960001,22687.58223417485,4207.7526903138905,23434.70626193993,4418.296106444423,5.761032003383618
139256883,8.19489956,629.1470256077896,438.05727805753384,605.2029147412803,442.2744637554878,5.673540770968447
139266474,15.52499962,56155.29403501994,34504.35765054542,55149.77147782999,34720.45692800007,5.727188347850921
139348952,8.42240047,521.990477781119,224.6733448001273,495.9503204712409,212.01981916810453,5.712240151184766
139363516,10.27890015,2235.759592352918,633.930683290388,2243.4487009443033,641.9325896466795,5.466961325966851
139455526,8.01799965,388.33565420361407,101.66667686482961,355.8092344536207,90.51907513411827,5.7715787200345545
139457787,8.08240032,477.2067692031355,181.22494786155409,422.5882796125039,210.78675906024685,5.864822247706422
139470229,8.05700016,623.8653254245394,474.1539706932451,594.5694066259715,465.0829713764626,5.746085576159896
139723188,15.45199966,56336.87375989821,10865.12539077416,59447.67048801714,11535.158592993374,5.79344273230605
139731252,8.03639984,456.6815039491998,193.9274597518232,622.5850948811286,304.8500890159728,5.649751110814152
139763242,8.06799984,1089.2621608525571,725.0432863180481,896.4174860123733,662.4556010100147,5.5996585431173
139831293,14.62220001,20975.652862635397,3820.985268602324,22166.66672930435,4030.8063471044716,5.776801530503791
139845588,8.0635004,403.2655697888683,83.96459213086064,383.0877099735178,75.41153215276641,5.807349985644559
139898595,8.04339981,505.0918488088029,286.3548079632949,476.79729727279846,280.7235413142264,5.549631424820761
140045537,14.23810005,159257.02053351884,53492.43519106579,145168.65132029608,53719.93530699722,5.749188884186768
140045538,8.23083019,2384.434352692646,1743.491427908531,2333.151656533667,1678.3378600796368,5.713294296248102
140045614,8.01550007,513.4988793398537,302.0030368843823,419.410514925691,182.69783054111414,5.680503053213143
