ticids,tmags,teff,rad,sec,slow_2min,slow_1hr,fast_2min,fast_1hr
142052876,10.889,0,0.000,32,4320.673,3914.790,4298.934,3885.937
142052876,10.889,0,0.000,33,3454.648,1892.620,3316.437,1881.839
142052876,10.889,0,0.000,34,4162.226,3740.701,4048.671,3755.768
142052876,10.889,0,0.000,35,3390.137,1894.299,3234.960,1785.074
142052876,10.889,0,0.000,36,3744.810,3023.756,3658.252,2852.141
142062260,9.878,6530,1.611,36,965.795,175.945,952.717,171.880
142086812,8.203,3461,0.425,27,1196.662,212.795,850.119,175.635
142086812,8.203,3461,0.425,28,956.605,224.283,961.465,296.128
142086812,8.203,3461,0.425,30,957.975,188.493,969.507,194.591
142086812,8.203,3461,0.425,31,1195.469,184.163,960.051,161.496
142086812,8.203,3461,0.425,32,1130.694,237.008,1173.730,432.659
142086812,8.203,3461,0.425,33,934.689,186.991,836.245,234.887
142086812,8.203,3461,0.425,34,1501.229,356.750,1057.082,303.860
142086812,8.203,3461,0.425,35,942.731,184.075,686.723,161.717
142086812,8.203,3461,0.425,36,774.563,157.475,744.605,138.122
142086813,8.973,3350,0.331,27,4608.671,1017.757,2661.085,596.939
142086813,8.973,3350,0.331,28,3163.159,662.863,3184.942,1087.481
142086813,8.973,3350,0.331,30,8451.175,2549.297,3147.385,622.832
142086813,8.973,3350,0.331,31,4353.194,497.876,2542.493,364.394
142086813,8.973,3350,0.331,32,3449.964,643.687,2822.007,433.543
142086813,8.973,3350,0.331,33,2541.300,535.345,2512.535,601.534
142086813,8.973,3350,0.331,34,3577.393,845.877,2431.323,711.643
142086813,8.973,3350,0.331,35,3320.855,530.750,2296.117,494.607
142086813,8.973,3350,0.331,36,2468.969,542.061,2334.470,307.174
142109251,8.044,5067,8.558,27,421.967,194.414,393.688,176.828
142109251,8.044,5067,8.558,28,434.427,178.949,395.191,180.451
142109251,8.044,5067,8.558,29,434.427,198.081,398.195,189.686
142109251,8.044,5067,8.558,30,423.822,179.038,393.070,179.214
142109251,8.044,5067,8.558,32,417.813,179.303,389.712,183.898
142109251,8.044,5067,8.558,33,429.920,199.451,396.428,199.893
142109251,8.044,5067,8.558,34,405.265,182.970,386.177,194.060
142109251,8.044,5067,8.558,35,445.208,207.758,405.972,201.307
142109251,8.044,5067,8.558,36,437.608,197.242,395.367,186.019
142110261,8.023,4930,10.769,27,477.905,256.980,424.839,261.929
142110261,8.023,4930,10.769,28,457.756,247.613,410.434,220.395
142110261,8.023,4930,10.769,30,455.724,260.426,409.506,267.054
142110261,8.023,4930,10.769,31,458.729,239.836,417.416,247.878
142110261,8.023,4930,10.769,32,462.219,248.320,421.525,244.476
142110261,8.023,4930,10.769,33,458.198,241.250,410.655,241.427
142110261,8.023,4930,10.769,34,471.719,253.401,424.883,254.947
142110261,8.023,4930,10.769,35,461.026,254.329,412.644,236.478
142110261,8.023,4930,10.769,36,454.398,247.082,413.041,244.255
142146238,17.387,0,0.000,30,328973.594,57398.952,319826.682,57479.369
142146238,17.387,0,0.000,31,322918.394,59581.028,320032.761,62877.096
142146238,17.387,0,0.000,32,346351.285,63430.247,343014.258,68097.905
142146238,17.387,0,0.000,33,308905.920,53967.369,305067.835,52204.476
142146238,17.387,0,0.000,34,298698.127,50712.703,292444.891,55771.000
142146238,17.387,0,0.000,35,346566.112,65415.258,333544.884,69518.099
142146238,17.387,0,0.000,36,307189.864,55671.054,305248.287,53272.516
142151645,8.017,4932,12.149,29,500.174,293.830,450.687,285.347
142169429,8.048,5867,0.949,30,401.376,72.552,337.662,60.180
142218811,8.263,6143,1.808,30,444.678,87.663,389.005,71.049
142298057,11.760,3681,0.381,30,3129.888,595.702,2999.454,588.721
142298067,8.138,5012,8.492,30,443.617,199.716,405.972,206.079
142305546,9.674,0,0.000,30,5101.157,4773.216,4949.603,4879.879
142305549,9.639,0,0.000,30,3510.321,835.847,2937.595,869.649
142676044,8.003,0,0.000,33,360.815,70.431,338.192,60.268
142797866,8.096,5002,5.522,35,457.138,185.665,407.474,203.604
142830962,8.142,4893,10.791,35,549.573,350.608,500.881,331.564
142851546,8.112,4156,21.963,31,449.803,256.450,414.544,250.043
142852626,8.076,4828,8.362,31,526.950,294.007,469.731,295.598
142875477,8.053,4709,14.545,31,515.992,332.448,471.365,331.299
142930937,8.131,4037,23.590,31,472.868,278.365,435.841,250.661
142944595,12.022,0,0.000,31,19690.510,21334.899,19829.737,21015.927
143028097,8.001,6654,2.434,31,369.387,98.179,345.438,94.556
143046056,6.229,5874,1.264,36,205.725,48.957,153.322,33.934
143058593,8.182,4988,11.171,36,558.940,395.323,533.136,385.470
143121705,8.089,8048,2.251,33,428.594,84.835,363.554,73.701
143124578,8.076,4966,11.147,33,503.886,311.946,467.300,298.514
143209291,10.762,3273,0.435,32,5117.682,4573.146,5116.622,4436.615
143209291,10.762,3273,0.435,33,5294.864,4660.456,5306.264,4796.722
143209292,11.809,3173,0.309,32,13264.997,11506.390,13140.748,11288.558
143209292,11.809,3173,0.309,33,13843.687,12391.945,13992.679,12390.531
143218286,8.028,6344,1.359,33,365.056,66.719,342.522,63.715
143257766,10.406,7301,1.640,27,1950.414,452.278,1870.925,419.757
143353218,8.148,6859,3.404,32,416.797,122.481,391.744,127.253
143396585,8.139,3791,56.853,27,611.167,394.218,850.208,347.736
143438611,8.014,6288,1.262,34,394.218,117.400,351.359,83.642
143721356,8.057,4107,52.516,34,431.466,110.374,370.977,88.061
143924219,8.325,6412,1.900,28,687.342,352.685,751.852,459.877
143951121,12.083,0,0.000,28,2980.675,555.847,2889.831,564.507
143978959,8.146,4208,30.772,34,459.259,168.168,399.344,160.966
143981396,8.138,3988,36.947,28,489.216,233.297,442.292,177.977
143994283,10.555,6544,1.139,34,1385.906,293.256,1317.420,253.092
143994283,10.555,6544,1.139,35,1399.780,288.440,1323.606,253.975
144004245,8.075,4694,11.252,28,554.345,367.973,494.828,375.219
144038958,7.004,6629,1.426,34,299.000,89.607,222.516,67.957
144065872,9.500,5758,1.238,28,1167.986,275.803,1069.719,291.444
144105790,8.137,4561,8.336,36,518.555,308.941,479.230,313.272
144122067,8.077,5057,5.120,30,445.208,151.466,377.693,149.964
144122067,8.077,5057,5.120,31,463.633,153.322,371.684,127.253
144123406,8.005,6767,1.838,36,425.148,106.972,352.419,80.770
144148638,8.082,8304,3.657,30,394.925,69.194,350.343,66.808
144148638,8.082,8304,3.657,31,418.697,84.924,339.827,63.361
144248654,8.057,4606,10.888,36,572.770,414.013,542.106,404.381
144276409,8.386,4919,10.274,28,559.205,315.746,531.280,290.472
144285137,8.073,5640,1.668,29,391.832,78.384,343.185,65.924
144313499,8.458,4868,9.628,28,657.340,467.477,627.604,476.137
144378364,8.327,5041,4.837,29,473.840,164.457,428.197,145.104
144382040,16.217,0,0.000,29,87686.614,14912.346,91721.852,16370.185
144387364,7.163,7382,1.948,29,3589.942,1320.513,3590.340,1341.898
144398582,8.060,5045,5.539,28,426.474,177.889,409.860,174.796
144398869,8.175,3991,44.911,28,652.877,161.187,423.292,149.169
144398869,8.175,3991,44.911,29,525.801,268.512,395.765,132.776
144435085,8.100,5955,1.207,29,403.851,79.356,358.075,68.310
144455250,8.031,4954,7.548,29,504.858,306.158,459.524,301.121
144463670,8.128,6676,2.640,31,452.278,110.286,362.626,93.142
144486643,8.021,4585,14.869,32,480.909,301.518,428.329,280.928
144486786,13.296,3152,0.384,32,10066.843,5300.608,10024.779,5339.491
144486786,13.296,3152,0.384,33,10990.707,7117.495,11030.164,7265.868
144495867,8.244,7107,1.750,31,1258.433,1167.898,1239.831,1140.459
144535040,8.029,5209,9.819,35,454.001,170.201,430.671,189.554
144537920,8.296,4870,10.365,31,617.618,403.321,580.193,407.165
144541383,8.028,4348,25.321,33,445.120,245.227,393.600,220.041
144622242,9.037,4912,10.875,31,722.115,315.834,673.026,330.239
144632795,8.003,3798,56.056,34,1015.901,193.000,694.765,219.069
144654557,11.083,3166,0.233,35,2219.059,625.306,2170.720,634.143
144654557,11.083,3166,0.233,36,2415.063,605.246,2328.902,564.507
144804862,11.327,9394,2.346,34,5023.303,3721.967,5501.120,4228.150
145253043,6.287,6616,1.371,35,284.375,209.702,252.296,209.702
145253043,6.287,6616,1.371,36,251.678,159.950,217.920,167.373
145379001,8.176,6721,33.116,36,439.376,128.578,380.433,114.527
145713666,8.046,9628,1.651,35,1340.307,613.288,1320.247,608.869
145713666,8.046,9628,1.651,36,1287.197,613.553,1267.049,620.269
145750719,12.021,5659,1.468,29,3549.115,724.104,3475.238,753.619
145912550,8.604,4536,19.697,35,570.251,261.133,524.387,284.728
145972795,6.156,5964,1.065,34,184.870,48.824,151.731,31.283
145972795,6.156,5964,1.065,35,195.298,44.008,157.033,37.292
146163722,11.434,3741,0.523,29,2565.911,471.277,2499.987,574.493
146172354,10.285,5771,1.176,36,1353.298,252.340,1296.211,256.494
146246612,8.314,4642,6.882,30,566.805,310.179,502.207,301.165
146251617,13.571,31000,0.180,30,10480.238,1864.076,10568.696,2024.203
146284643,8.448,6033,1.464,30,467.742,93.849,421.083,72.287
146308722,8.011,6557,2.667,32,453.691,131.362,345.880,105.425
146323153,11.876,31000,0.180,32,3804.018,2432.384,3819.483,2404.547
146343255,8.081,4487,18.763,32,524.829,340.578,450.599,334.039
146364192,10.422,5394,0.930,29,1249.905,221.720,1180.800,210.674
146424925,8.086,4266,34.921,36,417.902,108.607,766.786,371.331
146437520,8.374,4589,8.056,32,602.860,347.559,530.927,349.459
146494304,8.096,0,0.000,36,1512.452,1243.498,1508.608,1155.349
146517487,8.068,6022,3.158,32,437.431,111.700,355.247,90.182
146519129,8.866,4494,22.777,32,627.162,241.073,581.121,236.169
146522418,8.463,3584,0.683,32,2060.920,1525.884,1411.710,1029.643
146536983,8.114,6424,1.435,32,406.855,87.221,361.433,70.166
146538232,7.780,3321,0.524,32,452.101,124.602,414.013,138.211
146539195,11.617,3013,0.541,32,14474.826,13970.056,14411.553,14091.830
146579202,8.109,6535,1.797,29,407.827,80.770,365.189,77.810
146589986,9.761,10395,2.338,36,1442.198,473.044,1391.120,442.380
146654383,8.014,7845,2.086,30,493.104,298.160,454.089,312.918
146708855,8.100,4699,8.505,30,466.417,261.001,431.820,258.924
146712770,8.761,7024,2.686,31,533.490,125.441,495.579,123.320
146715928,8.723,7732,2.278,36,517.539,90.756,498.628,94.026
146721954,16.092,0,0.000,36,161047.481,75148.151,162962.105,77676.283
146799150,13.383,4443,0.690,29,8865.541,1712.610,8796.524,1809.287
146817359,8.167,4213,30.014,32,478.789,181.865,466.947,220.748
146819340,9.999,3351,0.459,32,1704.215,1095.876,1625.654,1110.546
147112674,8.368,4327,20.277,28,499.909,234.711,470.924,223.223
147132048,8.381,4832,8.243,28,735.857,555.494,676.207,538.085
147148195,8.128,4019,44.142,27,510.867,100.123,463.059,125.397
147148195,8.128,4019,44.142,28,456.254,119.565,432.306,136.797
147203645,10.726,5399,1.002,28,1453.333,270.854,1375.567,294.758
147245067,8.043,4239,49.547,34,405.707,106.928,373.628,81.610
147245067,8.043,4239,49.547,35,420.288,111.346,385.823,104.542
147269346,8.404,6190,1.458,28,472.779,91.905,416.885,82.361
147284977,8.172,4753,5.565,28,481.793,225.520,438.757,218.892
147321342,8.009,5090,9.419,36,435.664,199.981,385.823,185.665
147349694,14.098,31000,0.180,28,15256.326,3116.014,15419.412,3039.839
147382908,8.025,4699,11.110,28,506.360,331.564,473.354,345.438
147383831,10.958,7923,2.306,28,3430.169,609.399,3441.746,611.078
147539780,8.041,5317,11.361,36,475.961,277.526,441.231,285.170
147902328,6.201,0,0.000,33,539.410,115.234,694.588,151.996
147902328,6.201,0,0.000,34,357.810,95.528,329.620,80.240
147946671,8.038,5004,10.054,33,431.245,226.404,402.790,221.278
147975463,8.026,4831,11.277,34,496.286,299.972,457.933,288.793
148036049,8.027,4633,23.343,33,455.680,234.887,406.148,219.334
148098024,11.468,3393,0.360,33,2786.526,2009.710,2716.493,1975.246
148098024,11.468,3393,0.360,34,2727.937,1568.390,2723.386,1516.871
148130146,8.024,4576,14.845,33,533.887,360.196,491.691,357.191
148130146,8.024,4576,14.845,34,506.006,312.653,461.291,319.546
148131670,8.216,9243,1.743,33,400.493,78.207,363.466,63.980
148131670,8.216,9243,1.743,34,418.167,80.240,367.354,68.266
148274467,8.015,7250,2.126,33,1021.910,1071.486,1006.181,1035.254
148498368,8.200,6245,1.221,36,400.581,83.333,382.819,88.370
148499176,8.027,6844,1.870,36,434.604,198.391,391.479,169.494
148504279,8.014,4455,35.780,33,428.771,181.424,402.702,183.103
148559577,14.042,0,0.000,36,14238.878,2447.451,14473.147,2736.862
148563078,11.354,3088,0.224,36,11662.274,4490.432,16278.104,7442.078
148583977,14.302,9579,3.318,33,34403.449,7788.930,33714.782,6992.363
148657264,8.044,5034,15.072,34,521.913,372.391,486.212,353.480
149059708,12.942,4803,0.701,29,5074.027,896.690,5046.456,905.616
149059708,12.942,4803,0.701,30,5269.679,973.130,5228.498,909.327
149059708,12.942,4803,0.701,31,5185.948,900.578,5328.356,932.215
149059708,12.942,4803,0.701,32,5399.406,925.278,5412.794,1054.210
149059708,12.942,4803,0.701,33,4984.906,898.192,4955.347,905.792
149059708,12.942,4803,0.701,34,4939.219,890.681,4818.992,967.740
149059708,12.942,4803,0.701,35,5272.860,921.080,5193.857,929.564
149059708,12.942,4803,0.701,36,5296.455,1014.664,5262.918,921.699
149121385,8.128,4697,14.574,27,499.423,257.068,438.403,238.511
149121385,8.128,4697,14.574,28,508.923,237.539,420.199,217.213
149121385,8.128,4697,14.574,29,490.630,229.143,419.669,228.878
149121385,8.128,4697,14.574,30,474.547,230.071,410.037,213.679
149121385,8.128,4697,14.574,31,520.013,263.784,426.474,231.397
149121385,8.128,4697,14.574,32,476.447,214.474,417.990,210.939
149121385,8.128,4697,14.574,33,470.659,229.585,416.753,217.920
149121385,8.128,4697,14.574,35,512.369,227.553,424.706,230.292
149121385,8.128,4697,14.574,36,470.305,246.641,428.860,230.292
149218683,15.223,34000,0.143,27,45603.151,8834.435,44975.282,9109.089
149218683,15.223,34000,0.143,28,36848.337,6178.652,36779.762,6419.460
149218683,15.223,34000,0.143,29,31058.513,5556.572,30651.569,5521.533
149218683,15.223,34000,0.143,30,34050.897,6373.331,34450.948,6673.082
149218683,15.223,34000,0.143,31,37210.919,6420.477,38325.795,7331.615
149218683,15.223,34000,0.143,32,39812.796,6806.256,40635.521,7076.624
149218683,15.223,34000,0.143,33,36033.036,6216.828,36697.224,6263.045
149218683,15.223,34000,0.143,34,28379.400,4919.822,27830.711,4640.661
149218683,15.223,34000,0.143,35,43766.778,8342.479,44227.584,7600.348
149218683,15.223,34000,0.143,36,37059.806,7038.846,37487.429,6730.611
149301575,10.305,5804,1.246,27,1261.658,241.073,1215.838,224.018
149301575,10.305,5804,1.246,28,1167.102,200.070,1115.804,200.953
149302744,9.811,6139,1.419,27,919.048,171.526,863.772,171.968
149310724,8.184,4613,28.564,34,460.142,225.255,435.664,229.894
149422364,10.071,4875,0.771,27,1100.162,221.809,1055.138,223.399
149422364,10.071,4875,0.771,29,1042.191,228.702,977.018,201.130
149422364,10.071,4875,0.771,30,1060.882,223.532,964.735,180.893
149422364,10.071,4875,0.771,31,1051.691,248.496,947.768,180.319
149422364,10.071,4875,0.771,32,1052.663,271.782,1124.420,277.658
149422364,10.071,4875,0.771,33,1070.514,309.118,980.465,189.377
149422364,10.071,4875,0.771,34,1038.347,276.333,958.461,202.544
149422364,10.071,4875,0.771,35,1002.911,208.465,940.964,185.312
149422364,10.071,4875,0.771,36,1054.828,238.776,947.856,193.354
149497700,13.512,34000,0.143,27,11942.584,2448.025,11816.436,2268.104
149497700,13.512,34000,0.143,28,10558.799,1836.328,10818.253,2198.645
149497700,13.512,34000,0.143,29,9531.586,1722.817,9415.556,1742.656
149497700,13.512,34000,0.143,30,9121.196,1704.303,9241.732,1810.789
149497700,13.512,34000,0.143,31,10176.466,1716.410,10359.127,1725.512
149497700,13.512,34000,0.143,33,10219.414,1819.538,10361.247,1831.998
149497700,13.512,34000,0.143,34,9656.011,1566.756,9501.098,1745.395
149497700,13.512,34000,0.143,35,9698.959,1744.335,9522.749,1704.480
149497700,13.512,34000,0.143,36,9861.029,1812.292,9534.944,1686.011
149503727,10.318,5094,2.551,27,1219.020,197.065,1155.570,209.437
149503727,10.318,5094,2.551,29,1250.126,232.236,1141.961,219.025
149503727,10.318,5094,2.551,30,1191.669,212.132,1111.739,217.302
149503727,10.318,5094,2.551,31,1160.298,197.242,1105.067,188.051
149503727,10.318,5094,2.551,32,1175.100,220.262,1118.145,229.232
149503727,10.318,5094,2.551,33,1158.663,223.664,1113.285,209.614
149503727,10.318,5094,2.551,34,1173.200,219.246,1091.192,194.679
149503727,10.318,5094,2.551,35,1200.153,258.040,1136.261,230.646
149503727,10.318,5094,2.551,36,1208.459,217.390,1093.004,204.223
149539114,10.609,5367,1.053,27,15551.305,14036.422,15572.160,14012.121
149539114,10.609,5367,1.053,28,15058.775,15602.427,15319.731,16011.712
149539114,10.609,5367,1.053,29,26610.587,27633.469,26785.647,27395.047
149539114,10.609,5367,1.053,30,29143.270,30669.066,29062.058,30492.680
149539114,10.609,5367,1.053,31,15001.334,15454.760,14921.403,15637.598
149539114,10.609,5367,1.053,33,8821.975,8862.272,8865.541,8904.689
149539114,10.609,5367,1.053,34,8959.567,9204.263,8888.959,9087.041
149539114,10.609,5367,1.053,35,31183.645,33211.250,30915.442,32334.310
149539114,10.609,5367,1.053,36,33026.910,33142.807,32965.272,33111.612
149601126,13.401,4944,0.824,30,6960.903,1323.120,6870.324,1219.064
149601126,13.401,4944,0.824,31,7014.500,1187.339,6940.225,1198.915
149601126,13.401,4944,0.824,32,7129.955,1243.277,7002.084,1303.899
149601126,13.401,4944,0.824,33,7233.304,1411.445,7462.314,1475.602
149601126,13.401,4944,0.824,34,6613.742,1192.818,6528.155,1197.192
149601126,13.401,4944,0.824,35,6687.928,1211.729,6724.469,1256.268
149601126,13.401,4944,0.824,36,6873.594,1285.872,6895.730,1442.375
149601557,10.016,6113,2.013,27,1065.123,189.023,991.909,206.786
149601557,10.016,6113,2.013,28,1025.534,207.493,960.405,182.926
149601557,10.016,6113,2.013,30,1013.073,194.812,945.205,191.674
149601557,10.016,6113,2.013,31,987.358,179.568,924.969,166.489
149601557,10.016,6113,2.013,32,988.065,190.879,935.131,174.973
149601557,10.016,6113,2.013,33,1004.060,189.465,931.066,183.103
149601557,10.016,6113,2.013,34,985.104,192.205,945.382,168.787
149601557,10.016,6113,2.013,35,993.190,180.982,914.718,163.131
149601557,10.016,6113,2.013,36,1010.687,190.128,929.829,165.340
149603524,9.711,6391,1.214,27,1083.328,241.338,1001.762,234.269
149603524,9.711,6391,1.214,28,1021.336,209.525,965.972,204.223
149603524,9.711,6391,1.214,29,1098.925,283.933,1012.720,221.455
149603524,9.711,6391,1.214,30,1034.017,243.945,919.092,191.940
149603524,9.711,6391,1.214,31,1059.556,221.897,1015.901,238.201
149603524,9.711,6391,1.214,32,983.735,188.007,933.540,181.247
149603524,9.711,6391,1.214,33,1059.821,224.106,987.004,232.943
149603524,9.711,6391,1.214,34,1085.714,244.299,981.172,208.995
149603524,9.711,6391,1.214,36,1130.871,260.426,1017.713,211.734
149672905,5.087,5744,1.274,34,412.688,132.113,490.763,114.793
149697479,8.096,4299,38.961,34,443.617,152.527,366.205,124.469
149751304,8.752,5789,11.640,34,584.567,216.551,544.138,194.502
149800048,8.005,3923,30.053,29,452.012,208.730,465.047,167.638
149828633,11.001,8868,1.488,29,1780.081,369.387,1701.299,364.791
149836810,9.129,4828,8.809,29,683.807,306.997,646.780,280.265
149840061,8.673,3993,54.152,31,549.175,132.378,807.923,280.707
149843351,8.083,4201,39.338,34,427.799,113.202,379.991,120.713
149990841,11.635,0,0.000,29,2373.794,426.120,2239.649,430.539
149990841,11.635,0,0.000,31,2344.986,455.591,2224.272,411.760
149990841,11.635,0,0.000,32,2317.679,422.585,2270.225,440.127
149990841,11.635,0,0.000,34,2348.521,454.310,2271.285,414.190
149990841,11.635,0,0.000,35,2340.788,495.844,2271.197,450.775
150030205,9.106,5116,0.794,27,696.709,124.778,649.033,116.030
150030205,9.106,5116,0.794,28,658.975,118.327,602.904,101.449
150063627,8.002,4880,10.116,27,485.107,248.673,417.946,229.143
150063627,8.002,4880,10.116,28,439.287,241.162,406.016,217.125
150063627,8.002,4880,10.116,29,461.822,248.320,411.451,234.976
150063627,8.002,4880,10.116,30,461.203,245.801,416.046,249.468
150063627,8.002,4880,10.116,31,434.780,219.688,393.600,213.944
150063627,8.002,4880,10.116,32,452.101,238.599,408.269,226.536
150063627,8.002,4880,10.116,35,442.380,213.016,395.014,224.990
150063627,8.002,4880,10.116,36,448.124,203.737,396.339,195.474
150098860,9.688,5273,0.882,27,920.108,181.556,858.338,155.885
150098860,9.688,5273,0.882,28,847.468,157.387,784.902,153.499
150098860,9.688,5273,0.882,29,847.115,151.555,779.070,146.252
150098860,9.688,5273,0.882,31,869.030,176.740,791.088,151.599
150098860,9.688,5273,0.882,32,861.431,158.182,815.920,142.143
150098860,9.688,5273,0.882,34,859.752,174.707,800.190,150.008
150098860,9.688,5273,0.882,35,861.431,161.761,767.714,157.564
150098860,9.688,5273,0.882,36,855.775,167.373,793.474,142.894
150103650,8.323,4310,25.937,29,519.881,225.167,432.659,185.091
150103650,8.323,4310,25.937,32,511.176,193.000,427.092,178.110
150139182,9.513,3764,0.574,27,846.717,160.215,760.512,125.309
150139182,9.513,3764,0.574,29,826.259,159.154,758.038,136.532
150139182,9.513,3764,0.574,30,807.878,160.568,737.668,137.769
150139182,9.513,3764,0.574,32,822.813,168.433,743.987,148.992
150139182,9.513,3764,0.574,33,818.306,159.243,745.666,138.564
150139182,9.513,3764,0.574,35,814.948,168.875,765.726,155.354
150139182,9.513,3764,0.574,36,820.957,174.177,759.628,145.634
150151262,9.906,4504,0.720,27,1059.379,282.784,974.898,222.250
150185574,11.133,3556,0.530,27,3619.281,615.585,3776.845,550.722
150185574,11.133,3556,0.530,29,3599.574,618.590,3724.353,566.496
150185574,11.133,3556,0.530,30,4245.647,1053.635,5229.559,1135.643
150185574,11.133,3556,0.530,32,4510.846,1288.258,4239.020,751.498
150185574,11.133,3556,0.530,33,3906.572,747.787,3761.822,813.711
150185574,11.133,3556,0.530,34,3736.990,791.221,4858.272,1375.258
150185574,11.133,3556,0.530,36,3904.893,627.427,3853.726,801.958
150188736,10.488,3720,0.536,27,2624.898,651.287,1770.846,540.824
150188736,10.488,3720,0.536,28,1368.100,351.624,1294.267,353.568
150188736,10.488,3720,0.536,29,1815.605,1009.097,1479.932,519.527
150188736,10.488,3720,0.536,31,1424.966,428.064,1306.462,398.372
150188736,10.488,3720,0.536,32,1445.203,598.265,1326.080,434.957
150188736,10.488,3720,0.536,33,1648.100,388.651,1434.068,399.963
150188736,10.488,3720,0.536,34,1356.744,322.727,1284.016,318.927
150188736,10.488,3720,0.536,35,1366.553,329.311,1291.704,342.080
150188736,10.488,3720,0.536,36,1594.636,664.542,1472.332,441.762
150282725,9.824,3679,0.579,34,1158.442,481.351,1495.750,468.626
150322340,5.940,5913,1.049,29,432.306,392.893,429.832,370.314
150322340,5.940,5913,1.049,30,644.261,664.365,676.251,674.263
150322340,5.940,5913,1.049,31,548.071,559.382,375.926,389.623
150322340,5.940,5913,1.049,32,620.269,670.375,602.330,679.433
150322340,5.940,5913,1.049,33,546.657,581.563,541.045,590.753
150322340,5.940,5913,1.049,34,612.316,647.178,575.112,639.003
150322340,5.940,5913,1.049,35,507.067,565.259,492.751,580.149
150322340,5.940,5913,1.049,36,460.054,465.577,407.916,442.822
150356903,8.328,4038,40.853,28,522.974,177.977,461.512,139.890
150357935,8.001,7548,2.101,27,1308.671,289.854,1271.114,280.486
150357935,8.001,7548,2.101,28,1275.267,248.143,1265.237,247.789
150357935,8.001,7548,2.101,29,1295.150,276.952,1260.244,272.445
150357935,8.001,7548,2.101,30,1259.979,258.747,1245.796,261.133
150357935,8.001,7548,2.101,31,1230.994,260.073,1208.283,244.343
150357935,8.001,7548,2.101,32,1221.406,261.222,1211.641,256.582
150357935,8.001,7548,2.101,33,1301.160,271.207,1286.844,276.156
150357935,8.001,7548,2.101,35,1232.584,247.878,1213.762,260.161
150357935,8.001,7548,2.101,36,1243.189,246.729,1221.361,272.356
150361208,8.252,5007,5.556,34,504.681,202.191,431.422,199.009
150393049,8.011,7663,4.217,28,7959.396,6200.347,7973.093,6317.923
150393049,8.011,7663,4.217,29,7917.773,6197.210,7808.946,6183.954
150393049,8.011,7663,4.217,30,7751.991,6076.496,7708.602,5879.608
150393049,8.011,7663,4.217,31,7716.378,5742.370,7658.584,5893.217
150393049,8.011,7663,4.217,32,7457.012,5905.501,7449.943,5866.176
150393049,8.011,7663,4.217,33,7185.054,5786.378,7151.252,5725.756
150393049,8.011,7663,4.217,34,6995.235,5411.203,7031.599,5496.834
150393049,8.011,7663,4.217,35,6835.506,5425.210,6778.684,5475.050
150393049,8.011,7663,4.217,36,6540.262,5160.453,6620.679,5246.702
150428135,10.910,3494,0.419,27,1791.613,378.930,1708.899,350.210
150428135,10.910,3494,0.419,28,1715.261,334.215,1659.986,294.537
150428135,10.910,3494,0.419,30,1611.957,295.686,1533.440,280.663
150428135,10.910,3494,0.419,31,1623.622,313.272,1508.122,260.868
150428135,10.910,3494,0.419,33,1600.557,303.109,1515.457,273.505
150428135,10.910,3494,0.419,34,1601.176,275.979,1559.951,284.065
150428135,10.910,3494,0.419,35,1634.403,322.374,1614.122,323.567
150428135,10.910,3494,0.419,36,1646.863,298.337,1599.673,267.584
150428703,11.758,5523,0.888,29,2767.659,615.497,2552.478,457.403
150428703,11.758,5523,0.888,30,2610.272,551.605,2473.476,422.850
150428703,11.758,5523,0.888,31,2491.061,434.427,2385.945,450.333
150428703,11.758,5523,0.888,32,2564.232,503.444,2412.589,465.445
150428703,11.758,5523,0.888,33,2616.989,489.393,2573.687,443.617
150428703,11.758,5523,0.888,34,2615.928,487.449,2542.139,512.546
150428703,11.758,5523,0.888,36,2762.180,584.479,2661.174,476.182
150432211,12.812,3264,0.303,29,5340.728,1915.066,5195.890,1960.665
150432211,12.812,3264,0.303,30,5090.464,1586.683,5094.087,1780.036
150432211,12.812,3264,0.303,31,5307.147,1684.818,5262.609,1880.292
150432211,12.812,3264,0.303,32,5179.541,1638.379,5141.675,1549.435
150432211,12.812,3264,0.303,33,5443.546,1513.778,5568.016,1535.428
150432211,12.812,3264,0.303,35,5641.539,1347.200,5712.942,1468.621
150432211,12.812,3264,0.303,36,4929.631,1246.105,4718.868,1201.832
150610414,8.007,8290,2.131,34,368.061,69.061,346.675,64.422
150796339,4.642,6525,1.246,34,288.705,287.998,277.084,283.005
150964662,8.107,4977,10.702,34,486.433,254.992,455.768,262.238
151078539,8.048,4093,39.178,34,445.561,176.828,386.530,126.104
151280688,8.065,8737,5.887,33,380.786,103.039,350.829,103.923
151561363,8.029,4886,10.311,32,455.636,235.948,414.013,219.776
151561363,8.029,4886,10.311,33,452.012,240.013,408.888,247.524
151563386,8.485,4961,5.237,32,516.257,214.739,478.523,219.025
151563386,8.485,4961,5.237,33,516.743,229.143,475.917,230.027
151584725,9.868,3761,0.565,32,1735.056,872.654,1446.970,635.999
151584725,9.868,3761,0.565,33,1700.283,622.125,1363.107,637.678
151641733,12.341,31000,0.180,36,4075.447,939.108,3945.013,847.026
151641999,14.736,50000,0.147,36,23391.710,4253.821,23093.992,3994.632
151912932,16.089,0,0.000,36,177417.136,96135.844,177898.311,96433.562
151936123,8.119,4942,10.825,36,491.602,286.319,447.815,284.905
152058122,8.275,4152,37.754,36,469.068,135.560,409.948,104.984
