ticids,tmags,teff,rad,sec,slow_2min,slow_1hr,fast_2min,fast_1hr
9380488,8.258,7572,1.654,32,445.378,108.107,406.327,106.231
9708387,8.106,5841,1.397,29,806.629,746.900,707.305,637.142
9709881,9.736,5372,5.357,29,879.568,218.759,830.629,203.705
9761274,11.074,7526,1.210,29,3489.530,1279.672,3418.734,1258.893
9786384,8.465,4865,15.708,29,564.716,273.123,538.779,305.857
9791889,8.127,7017,1.826,29,660.593,494.210,614.218,488.300
9803255,9.899,7795,1.764,29,1587.510,367.303,1546.481,371.970
9805120,11.327,7358,1.602,31,6391.939,6261.912,6438.213,6262.446
9887662,4.575,7572,1.995,31,104.978,37.422,94.509,30.662
9899585,8.042,4939,10.537,31,523.317,352.611,498.757,359.751
9899967,5.765,0,0.000,31,2831.070,944.403,3659.261,1573.466
9945024,13.443,3156,0.335,31,13222.500,6368.986,13042.961,6148.238
9964140,9.243,3550,0.475,31,765.063,179.559,1405.411,501.168
9965534,8.085,5182,12.591,31,433.525,158.616,393.330,166.982
9967272,8.078,6781,2.035,31,391.033,86.911,358.850,94.112
10066435,8.121,6552,1.530,33,414.313,145.971,386.054,149.419
10785357,8.168,6621,2.436,30,484.304,119.867,392.161,106.327
10821149,8.059,3724,56.450,30,599.540,274.064,444.370,259.646
10838265,5.998,7558,1.964,30,3208.681,1214.534,3205.257,1235.461
10838592,8.028,4229,31.075,30,637.131,220.315,402.455,164.444
10863087,10.391,3296,0.405,30,13702.367,12209.518,13780.991,12184.375
10863225,10.264,3426,0.302,30,1252.335,239.483,1160.702,222.690
10932094,8.580,4814,10.020,31,709.355,427.791,627.385,406.720
10936296,8.000,7986,3.009,31,1112.673,1007.058,1100.980,1011.777
10938216,15.358,0,0.000,31,28805.267,5175.915,29318.495,6189.477
10958867,10.575,7496,1.979,31,2841.219,1133.248,2824.081,1167.895
10996609,8.901,4951,10.271,31,641.731,227.775,593.197,217.704
11046349,9.422,5410,1.119,31,1377.991,1226.892,1389.143,1219.837
11049041,8.373,4987,10.148,32,505.621,230.980,497.426,223.593
11053001,8.055,8279,1.580,32,884.302,129.048,862.591,104.903
11201507,8.017,6219,8.283,32,447.553,210.343,412.883,210.824
11289814,8.076,6608,2.079,32,415.180,121.762,373.859,120.513
11310083,4.413,6128,1.248,35,128.907,75.741,146.350,235.228
11488935,8.204,4544,20.503,30,491.796,257.580,450.412,273.946
11521555,9.098,6294,3.096,35,726.902,346.079,674.371,343.187
11521786,8.005,4634,18.380,35,502.034,317.727,436.685,290.062
11528274,8.753,4405,22.967,30,1219.522,1037.646,1155.476,1001.811
11529003,8.352,3772,59.824,30,527.301,241.343,427.767,150.323
11555687,9.799,5553,3.553,30,881.582,160.360,825.588,153.231
11569869,8.156,7143,2.797,30,439.653,136.705,402.211,139.685
11614297,10.658,3383,0.332,30,1550.918,431.757,1483.222,451.507
11614485,11.624,3309,0.366,30,7946.251,5570.505,7976.688,5622.797
11645994,14.739,0,0.000,30,21459.507,4010.277,21425.372,4073.670
11649826,8.353,0,0.000,30,404.531,84.098,357.937,68.267
11974826,11.005,3094,0.221,35,4599.296,3843.631,4583.185,3812.774
11974826,11.005,3094,0.221,36,5825.109,4856.283,5717.016,4791.541
12013892,8.095,4479,20.383,35,497.498,259.040,446.204,265.737
12359032,11.588,5471,0.901,29,2831.857,1284.311,2727.393,1013.015
12378718,14.079,40975,0.131,29,15046.757,2694.377,14716.327,2689.694
12393800,10.740,5571,1.313,29,6002.575,6307.239,6197.429,6450.396
12395214,14.126,37500,0.127,29,16255.006,3312.222,16528.280,2907.785
12395634,8.064,6275,2.197,29,450.051,86.755,356.451,72.102
12421477,11.701,3461,0.582,29,7399.654,6604.027,7351.293,6573.110
12421862,9.928,3782,0.447,29,1015.416,226.679,1023.441,219.393
12423805,12.722,38000,0.658,29,5815.809,1050.656,5819.878,1086.185
12433577,8.159,4780,8.143,29,581.246,353.272,511.076,344.313
12473170,8.748,6966,2.582,29,2099.943,807.078,2104.757,809.002
12474920,11.488,3509,0.454,29,2445.731,648.240,2484.733,669.939
12511303,10.528,7768,2.733,31,5262.393,902.444,5234.578,940.031
12532010,8.233,4981,10.502,31,582.886,379.722,547.038,365.368
12549312,13.451,37400,0.160,31,8624.098,1625.224,8523.491,1586.934
12723842,8.011,4005,43.150,28,509.739,315.770,423.177,165.096
12862728,8.863,0,0.000,29,1324.974,272.591,1168.047,242.585
12865353,8.016,4890,2.391,29,442.182,96.424,381.564,84.729
12878505,8.118,4908,10.849,29,548.279,335.796,503.062,331.239
12968953,10.094,7883,2.424,29,1084.648,188.031,1033.159,186.931
12969617,8.094,4712,10.054,29,579.343,404.272,537.971,399.142
12972937,8.338,6383,1.564,29,497.321,96.355,424.865,75.085
13021029,11.723,6245,1.433,32,2978.847,1472.497,2936.436,1442.544
13069774,11.931,34000,0.143,32,3563.167,671.031,3663.117,656.242
13072717,14.318,0,0.000,32,16014.563,2922.187,16248.779,2956.885
