ticids,tmags,slow_2min,slow_1hr,fast_2min,fast_1hr,n20s/n2m
29986479,8.00660038,513.5556691040647,272.8095413041385,443.0742469960423,267.4559252045051,5.74780021919524
30037565,9.59700012,869.5964718490119,161.25327711455986,821.2299640027076,160.11416018656053,5.783790226460072
30312676,11.30290031,1930.8862008905437,1018.8127450108116,1975.4624212140618,895.2731083645955,5.829753928996306
30316134,11.06869984,4767.372483972088,943.8865357752827,4759.399879513122,894.8388122642334,2.7612173967498514
30421442,8.03030014,385.2536824206106,71.65948452195296,352.5107284443149,67.06331185476184,5.833641404805915
30631031,7.27710009,791.9504593065694,477.39407269523065,770.867525190551,474.8071210233325,5.755967091062659
30853028,8.11369991,603.9550154575727,394.10073963478885,546.1660647528538,385.4423748074207,5.717904559118236
30853470,11.30420017,2188.0660798557765,412.1203861770794,2108.362713881519,459.76835032759203,5.797832574210775
30900417,8.05490017,445.6574968185308,203.55980307892224,423.1638940461203,211.28150403163932,5.825128143998093
31189268,12.83650017,7597.775463913142,1386.4393222967938,7355.810083899765,1414.8316126505808,5.855125148986889
31266926,9.63920021,889.183582995259,172.59035418148008,812.8372143938127,177.12989566492388,5.877508694681088
31381302,12.48840046,7589.1725502069585,4870.688935360258,7580.456499087987,4906.239192566285,5.901874980036413
31511890,8.04529953,593.5607652959326,425.3247035009421,547.7682011748311,416.32123141506764,5.7270871740848035
31553893,9.3781004,787.3423022564427,190.36791412399168,761.2335056034048,206.9162198976209,5.801251489868892
31560152,8.03559971,448.5382313432834,182.81307554939607,561.6733828256553,202.79383122788232,5.8086894332200965
31655134,8.36769962,590.2841809084478,362.2631548676367,541.7465559415937,361.7025201640381,2.7452821331330393
31674330,11.57740021,2311.4459846191266,428.9833185408147,2253.5794997982052,396.47187104141955,5.826423049894589
31705248,8.07719994,447.85082834369564,149.99799125544536,396.1659558938454,148.1046662872914,5.7424583802728755
31814318,8.01729965,410.2236900304325,82.39724975143584,338.99863271482553,67.37345787327054,5.784348696767734
31852980,9.85420036,874.7683217842645,181.2716487491774,837.4688245573252,174.11058540076817,5.768459040057741
31942864,8.4762001,533.369094681616,220.5255422525931,485.8105376137437,219.87100021375386,5.74468085106383
31946252,8.46459961,583.564917267095,315.0073046143382,549.3327703026922,349.9379513237304,2.745071656549221
31959467,13.83100033,20563.319575633537,4184.113865936354,20271.609237855162,4072.2227631473834,5.879499404052443
32000460,8.45349979,492.48615475538537,91.6176678070533,421.77035563230663,74.90446671640277,5.769253695755841
32036692,8.16180038,514.7203449158368,292.6037097225097,469.86455693562704,288.64135345769677,5.768010264755586
32068755,14.8920002,28397.08617122531,5366.200486602843,27944.99977889373,5672.661995857347,5.869882798233673
32072326,8.8465004,704.7775644889475,403.5102208280452,650.547068586074,393.06792588491356,5.777983030151225
32090583,13.32919979,13352.43010278906,5432.186347424952,13356.535427948455,5246.4167686739,5.838961903177508
33716446,16.27300072,105165.97384679307,18708.29104985281,108160.21040702419,19028.340524998377,5.867224374206569
33834484,14.11299992,15142.588938835228,3390.9080460471523,16674.025821074374,3663.2162725201947,5.860149923030587
33836359,8.08230019,2341.004589991079,1444.7322614633342,2323.4348964622263,1438.8218731591792,5.785522117249577
33840009,15.75409985,60768.363103128206,11802.322031052981,59703.3567014719,12405.24927295321,2.749321448915994
33864387,11.40019989,3942.3924142054175,2649.1100028241885,3901.832543181339,2636.616634418468,5.829741019214703
33866571,8.38560009,682.7484964803848,478.7652488613924,645.7345478814692,473.1903651162543,5.778340684229348
33878688,11.17619991,1958.7716570869813,358.206331001271,1844.294177004719,334.8248121432892,5.846126090664567
34520844,14.60599995,27431.266641862538,4573.732723760362,27373.63622193609,5751.075464881125,5.867393766017045
34721929,8.01609993,451.6604655126076,186.47886165938368,400.8264259597546,182.89030540452453,5.736559780665157
38460940,13.10179996,6473.560262699113,1284.200042235513,6778.041452020263,1334.819399387544,5.8231383871617535
38469560,8.04669952,428.8397430896905,152.81895566933844,372.1798337897399,142.97098831573885,5.746735965434109
38509907,11.97550011,2939.6896763701275,537.8214611275491,4878.1278156340895,934.1410466420517,5.798772512325184
38515329,8.01739979,505.9510667712195,283.8705763276194,459.80310762679994,281.5225333203551,5.775317843051293
38571020,10.18050003,1137.6461612701087,212.6840596033701,1061.6423939979968,193.37280757293686,5.772927295918367
38583513,14.25479984,18551.804808780984,3797.654201597192,17666.92948298596,3679.711027030948,5.8533093598398755
38586127,9.78789997,869.4906615256986,164.14629331484772,834.1932479147961,161.03714808435325,5.810463121783877
38586438,11.67039967,27578.18548945044,22040.64239503253,27603.518684331757,22039.628906593305,5.8076923076923075
38632722,8.18519974,630.1893913701272,429.60801230172433,588.6099153274741,431.7781957135134,5.717870767763472
38633493,8.02530003,439.44621125386163,205.77891925775444,388.258213896315,192.3925757184031,5.805791938782241
38696105,10.50409985,1248.473890175253,226.8459569488533,7574.371497841635,1388.2075545044838,5.806860158311346
38736839,8.09049988,542.7792077082252,315.9310468608398,504.96427602009163,315.52067852697587,5.6622712678076
38811498,8.02299976,392.216892680392,75.88529240815721,337.86297297026425,68.96259145804379,5.716839929859719
38823638,8.08920002,553.2467381970706,394.90441160974734,518.4646085541551,397.6858072174826,5.693340318250279
38827910,9.7510004,1525.001008673503,1059.0468425203098,1910.4577520884911,885.1353122122338,5.736900497670143
38833347,8.40740013,723.7901426478375,325.85944355185603,447.69685726989036,156.16569020592766,2.9822608804090285
38846515,10.31569958,1753.7143581718476,1231.3113260396708,1749.9609465525868,1252.1216383525334,5.723296065712702
38906005,9.60459995,830.4987844392786,143.19544941744792,883.7371489876525,188.94071276372608,5.732464739738157
38952079,8.18159962,506.38048577829255,223.84027925326188,426.0408776382671,223.38383877636167,2.7052772669181135
38954456,8.15839958,2256.029501294679,2215.923092847803,2233.251964727283,2194.987552686756,5.763045055742463
39015747,8.03450012,560.8002169436027,325.77092218928357,497.9785748240341,314.29274068767376,5.642264762736173
39070579,8.07820034,578.951767187244,382.3105319108337,540.5116626860977,380.65771975274885,5.655040839444345
39080180,8.28289986,507.3774605398353,184.81746561620832,424.6600804844735,158.17935129220217,5.647425508041391
40898510,13.01220036,12741.963223100094,2571.8771472893595,12115.53570130614,2553.175120221889,5.826281287246722
41035485,8.4083004,629.6654199147504,337.34556618925,539.9809302459494,335.60186386184296,5.92301498823238
41227743,10.71399975,1530.2825680176293,292.87977112917014,1484.927836866595,302.1490789128189,5.766839204087121
41256025,11.13700008,3137.3666456870296,549.6805773813633,3087.0334236814533,563.3562259125615,2.7042504539646246
41259805,8.83920002,3098.8126604709482,2588.1249202740187,3391.969848511529,2883.6791384820976,5.820511184147548
41464373,8.07460022,426.5045839879676,83.48958591603694,359.90320780505505,68.41154233037349,5.8076923076923075
41488282,8.0163002,516.3643597313162,213.0252361342832,390.62508438374454,135.3166228084184,6.54337258291023
47316976,8.97173977,628.6075693694726,151.21268799191893,600.596407391185,150.4496616436924,6.559723436382421
47355413,15.79100037,67570.3834195568,13303.684767482031,71339.77960393134,13960.26768234985,6.158810905333439
47389790,8.0163002,474.39911275909293,250.50513359542518,385.88652069699896,151.16934723892948,7.018527353689567
47424873,11.11219978,4944.032464125962,4514.537263385903,4979.063651349416,4195.528581780391,6.1681648238008115
48838982,8.01210022,737.5168807644903,230.07603741205054,379.1914214919161,112.91434876613734,5.775138747985916
48938394,12.42259979,4652.39561832661,817.9255766084583,4509.566767836966,795.3253945941575,5.885630848083914
48939546,16.08799934,137028.5443072499,69460.29278030733,136767.91549446585,70169.83808305032,5.866805721096544
50312495,9.8135004,918.514762382972,170.25446117499678,873.9502170130039,163.98978067633584,5.761728201099764
50379749,8.13329983,2241.2366316930425,514.0050229056396,2236.181655935566,504.3823675097501,5.707861289816413
50385872,15.01229954,28954.673260865256,5413.712389475748,29298.56763465457,5650.608919548178,5.879522797842784
50386332,8.53680038,493.51522174719975,94.43301115837843,454.15174956881367,98.65755203162479,2.997112457236119
50491108,8.42029953,466.2647631591195,84.92374494992353,426.2117591236343,78.6304360893493,2.724530789027682
52075621,8.98659992,655.5778381716966,124.09971405133481,576.7521229720531,107.28687176246036,2.944454834486628
52120817,8.2191,544.8805510868174,304.43174579598116,501.7642276046716,303.7602192024427,5.646361089586934
52122434,8.15690041,516.3636012440705,265.44760717480654,448.6782286799453,236.85276043377402,5.67373939091363
52204645,10.85449982,1643.0557126806727,298.92609557116594,1555.8499189681122,281.86320438608175,5.754806115084312
52315037,15.13389969,26343.512420748495,4863.386932905529,27014.79709191901,5183.743641269166,5.842008959555808
52368076,10.19849968,1118.5749562106184,258.9113074254201,1666.3089020859618,365.68724184034687,5.699434879747667
53783180,8.07913971,439.8574107306212,131.85846074502703,383.80483059384716,116.71026048874755,6.3712246810351045
53939120,8.15466022,711.9279983298119,405.1812510984277,663.1928098108265,402.4355708410756,6.362673010380623
53976522,8.0291996,541.2634274125206,333.0721485580671,444.06400030328507,299.7449549366395,6.336673635642708
53992917,8.12660027,439.24421980338616,88.64807827310506,366.2076736320085,76.61176530598613,6.363996827914353
53994275,8.05189991,564.0570266562615,132.37783002229818,379.5856118083565,117.54389569246791,6.320761520155766
55269690,11.10879993,7265.567443689352,5986.6277878721985,7812.250258625982,6340.848470976483,5.773005733005733
55366779,8.28390026,571.8701593333838,308.9908258345107,543.1614970122697,335.877173819418,2.9760167819906695
55383975,11.25949955,2055.303219038715,695.9229118614448,2013.663198336497,708.9456394162349,5.777008892481811
55401680,8.0,501.22746051827534,257.14725206812165,448.2023782909853,255.53615391352872,5.705335337215856
55402580,8.16740036,451.7065950435876,91.88680860945948,377.6537904383086,83.29965272593678,5.711373532128249
55452078,10.34130001,1238.3076592201055,229.13577240215588,1161.6947578347776,207.9038904359206,5.734160569174225
55478693,8.01290035,510.19005238844505,316.46307857853645,466.6764450504587,314.7123826669528,5.708898424530961
55523561,8.22029972,645.568206492083,486.4632672891739,812.0003910007572,599.3094029015713,5.696869903399825
55525572,9.84669971,947.3949671121462,182.5775080109143,887.708946267569,181.22288086464567,5.708651073373918
55557707,10.76729965,1556.2189621661446,281.4059546707184,1479.9909233144754,278.16584638355346,5.75907888795717
55604274,8.03969955,536.3255853731689,338.48101072110614,490.33367092629936,335.4611838284612,5.717363394394865
55650590,12.43120003,4298.754346445949,975.5901924055048,4203.194651807372,1161.02438509264,5.843296014927362
55652896,11.57479954,2480.4062344653157,902.9095192979481,3902.213187862383,1053.7557428698017,5.770596892886345
60369861,8.22130013,547.6351582303938,225.06022321520993,439.2475514173002,204.43062580399837,6.927077534791253
61029108,13.87300014,17114.720276356045,3025.8605436377097,17613.016267317485,3691.6187613926395,6.19821892393321
61136774,8.07190037,8135.796758707385,4932.461265523781,8094.718174052423,4919.37936839085,7.207272727272727
61213676,9.48880005,2951.614124098569,393.794044128697,2959.8521973502206,397.03291237597915,6.694225916580081
61327770,9.46459961,1612.3709819886906,358.51458752851477,1564.524346239666,353.8653181625211,6.751168831168831
61379646,13.06999969,8388.484138548705,1632.8775700040942,8497.932417674705,1706.9286778816222,5.892006234691605
61621625,14.23900032,24421.24817101784,4640.940925516999,24886.84076362189,4853.613954126116,5.803359462486002
61708139,8.04230022,535.5466172817193,154.70485561480007,379.88662553582964,136.09412996154336,6.9604928457869635
61728030,14.60000038,35509.63061811907,6725.486096253623,35284.98767753413,6937.839486384204,5.83451624953306
61857507,8.08430004,509.4349215881872,300.5524967540441,484.18221729561844,298.7017930287741,7.123728939360202
61896955,8.06610012,511.4930605650554,293.9061355829992,445.0246197211129,132.20279883136536,7.203428825886894
62020444,9.38922024,814.5752521580769,142.31144075323817,773.3860620446643,143.36710559993026,5.746792002387347
62184518,9.38189983,1372.354480070831,245.08351695621198,1459.770472294571,252.44613820717848,5.721923046905487
62483237,9.36359978,833.1898815844356,276.6545026378931,702.4382756110924,174.10471719921026,5.852169766332857
62483415,13.90600014,12362.24200613198,2432.940886351537,12514.873683691387,2441.8925064671193,5.8531621032226795
63280289,8.1644001,629.9029064048307,380.36317061979497,512.0955709773559,369.4862137994243,6.947050405469868
63281499,15.64229965,53536.810625060876,9407.54042095489,54917.89906600111,9605.77554443298,5.8693800671525675
69747919,7.72749996,371.14763072173986,77.87275422127428,307.6281353993499,63.27712175076085,6.378731074260995
69750051,8.23945045,454.51259330140476,104.32029184058733,396.7800922134886,79.98454553675441,6.3871107266435985
69813909,13.94659996,14345.471116757808,3038.917597248088,14516.144799561873,3079.8917801558277,6.087370242214533
69841698,9.40476036,738.8930360958543,146.03968748095267,719.2874764453007,156.17702209348005,6.166714718177887
69855370,9.19250965,708.3611980938299,127.34537560117396,654.2772372865703,133.67850732791146,6.412065734467349
69888397,8.15789986,522.1789752947265,301.7715705433603,486.6120180169299,306.5126041352474,6.3896618845072455
69911593,14.32800007,24132.464829512748,4594.50051717671,24943.645166625203,5154.040035728687,5.8419345538417184
71274771,10.20359993,1859.6155015181885,1305.3334814406062,2143.448532103045,1278.8937599573571,5.810698920366913
79023394,8.03279972,468.91308554638823,166.80725246670846,416.91357331602137,155.5267972762752,5.795220215745873
79056222,14.8757,30235.576071911964,5257.675414203862,41617.65320440045,7068.337659063333,5.884014781261175
79154958,10.26099968,2444.692781403659,442.22731577297145,2568.047552195364,467.40993146989587,5.667478239698095
79180181,8.23429966,540.776267541518,306.6616613858698,482.47188243113425,237.0178171095245,5.779751967564989
79246796,15.56499958,60972.547704951554,12539.664502585943,61867.05201871617,12533.941304475624,5.849035258626108
79301758,8.00329971,403.4676317117321,105.1370872726217,361.42616017809604,93.1030694278524,5.755677415509329
79394364,8.03450012,542.980458754754,340.30355358929313,506.68695007186994,347.1737381310535,5.721285092686416
79449320,8.27009964,510.86623616438897,242.90176670477902,470.2445722030562,237.227669853618,3.072331864341828
79659787,8.03129959,1757.0225955355713,385.70197907963023,1770.6272374280065,436.5896116896749,7.144118738404453
79748331,10.00590038,1055.6000935816255,260.9726384932983,1007.6679441363367,239.0829576880526,5.738234801540781
79753826,8.23130035,530.5335999669821,249.15066482020057,473.40080852925263,254.79571317228857,7.09569413511507
79880315,10.21039963,21898.17488464706,19680.798984618665,21395.275322775902,19069.503951483246,5.809265721285916
79921794,15.40499973,58066.173066343195,10191.650685658156,58575.96859060393,10149.484052683601,5.878358319726882
80080413,8.03969955,601.9479021901183,365.55628749985436,480.2021243470834,344.2690017636441,6.282221420843851
80081053,8.08119965,605.7724844912682,377.5511404613877,521.2897011712147,374.10193519878885,6.978858687013194
80166433,8.04650021,395.2024059390447,90.0460309616693,362.3633568800337,88.11858356774948,7.161730869145699
80170223,14.04699993,16435.358399950626,3407.6520483222753,16616.339804960175,3111.1165666311663,6.107007575757576
88267762,8.04469967,385.26129916518966,71.86678391954986,347.3441110430623,73.9733672498249,6.474563846943264
88330362,9.59829998,2973.04709524056,771.2542091522905,2972.881641923355,796.9094301349012,6.073870279936722
89020549,10.80609989,1616.5582235667728,349.0550038396988,1592.4553962487507,365.4883838356129,5.8095068668611685
89042812,14.62469959,21955.94637680826,4356.075408563091,22316.218590931825,4984.760986897168,5.895175064047822
89257479,10.65429974,2108.248372199911,1030.882780221581,2131.3399379689754,1105.6592964208448,5.763832578106368
89434117,8.4909296,509.4446975702513,103.29682382885221,464.54437325951415,100.4365860393696,6.9657419918925365
89434870,8.00846958,1996.9797271493485,1865.18239352549,1948.2825219522158,1827.1277842733743,6.336313171364718
90849283,10.0795002,3331.185004687289,1554.6705324260804,3293.9183327493415,1541.3106657038752,5.758283671036949
91034347,8.28250027,512.0835606604181,208.00884780591852,452.3775865282092,202.67115846252685,5.734442060085837
91397147,8.14509964,599.5035596861096,420.3556201059929,560.6373477664671,412.46809486083225,5.7838836571701036
91513076,8.31289959,464.1550809846742,85.70312903282833,428.2140787210804,82.50788194666303,7.0110492845786965
92257800,8.47539997,1032.396980675006,829.2435138550604,2509.950473494829,912.1610685244993,5.724958163997131
92313821,8.14449978,468.02122164103145,149.1761436187038,434.5659185749369,196.7552952591953,5.782051282051282
92324595,8.19540024,525.8983514056997,279.18277813370213,485.7900146197266,283.2017564886117,5.757377049180328
92350273,9.6012001,853.258903809126,150.6086887937328,815.599285080004,155.01117076719214,5.743980929678188
92352620,9.64330006,2326.64540206533,1812.7872207144583,2454.4700208105883,1829.2965833752935,5.7674931457861485
92451349,8.16530037,419.23571332906937,112.46161106599497,403.5139876184308,113.68047919474036,6.330406621086722
92498515,8.01500034,441.7848924719792,151.21895883202336,393.25929463371654,122.3164123558361,5.76779003877125
92594505,8.04300022,6306.028095610337,6234.453343218206,5987.627996488742,5914.834384545046,6.366777026054412
92709449,13.77299976,13102.482013042103,2471.027978872024,13155.463236844342,2361.0672097217084,5.85256871492301
92862464,8.0333004,457.43838762259855,247.86415435594876,477.85730175213143,340.00582407808923,6.324073407700611
96855460,9.55259991,862.4878662969087,169.6222151719298,823.4109696662157,222.662025511704,5.81724980628241
97390728,8.12644958,437.0130654246903,161.3558089079603,399.3446161775274,159.44939717915048,5.803992848629321
97458350,10.17669964,1377.2652707752718,310.8204424034649,1346.6744323246933,277.34163564015074,5.8228247914183555
98116868,8.04800034,455.0283866884482,175.8861856994114,420.4877375788344,180.9567684984441,5.768515205724508
98120806,13.84119987,14542.234888427862,2743.3885498008044,14360.100136129307,2894.7269834361514,5.868070505920344
98282377,8.02900028,549.7888342448728,311.90599167757983,507.2345165853347,314.90225771967897,6.986639946559786
99411402,8.05420017,439.25703855741057,218.57168502675978,410.01686108904426,211.949673851748,6.403511296589437
99499703,14.6079998,26394.859764260407,5240.46128228776,26423.14472346963,6216.322831700028,5.898841643283689
99648636,8.0658102,392.51030844373275,100.37089529459406,361.5725343252051,92.59959083114724,6.376898164807485
99730808,15.32619953,46553.61636991319,9504.53518491953,48708.48815597909,9724.369774589011,5.894452838333693
99739128,8.09232998,416.24840103833066,139.02141868811592,392.59053190683574,133.67514000247144,6.375557794731539
99739299,14.95600033,38400.672592680334,7699.114250881862,38597.17377258612,9518.701370159373,5.88707355693105
100227109,8.12829971,513.1329077786356,270.4822574282703,427.7941779000348,186.0468302394013,5.818859152411039
100327437,8.48480034,536.6600801517592,201.11699498962994,486.93728303322115,192.36551520348792,5.7966505751236665
100382531,8.06529999,456.8906907925533,198.3079566836688,401.7899638191002,188.86320272706027,5.800846447305675
100475285,14.48999977,24168.380653915585,4289.814009220779,24792.573859674863,4462.11707537853,5.887425506555423
100566492,11.11699963,2260.94979701387,1078.1752502158408,2245.369940702168,1107.0467773056407,5.820290732889158
100603346,14.53120041,21484.26484753689,3692.2802562739457,21433.600796569077,3737.511435708983,5.823851536355339
100668092,8.05949974,407.8115744340258,76.9006866288322,352.9360813582143,89.15206951351973,5.812898611193896
100828499,8.02960014,455.9628668810936,206.13055943894477,418.5652903067857,204.21093092352865,5.768565979258553
101230735,9.66520023,861.349410882889,192.1834955874327,816.3720681950472,191.94475922347928,5.744898809028067
101400947,8.21140003,455.7621643890261,169.6905665231885,436.7140003937324,182.38785595127683,5.826853013199546
101453390,8.2130003,5808.876651324282,5141.0255020366885,6049.967624585409,5346.7129180777265,7.182897862232779
101512805,13.66399956,11784.78534773013,2335.115770390671,12440.94930770601,2776.881945632937,6.335680751173709
101777834,8.12860012,468.0765416380513,196.37766392696386,421.6367048438261,184.54123450103674,7.166629555407111
101817287,12.71199989,6936.9337739313505,1930.0179515475822,6822.188395052926,1942.7481022272534,5.867892976588629
101883318,9.03629971,705.3866187857417,338.82341284588847,675.2614527889798,328.94511635204935,5.8070720344044915
112239407,14.77000046,36398.6105673798,7240.244462308716,36204.939950723085,7887.241660776227,5.823150694118436
112395568,8.88490009,696.7064890954579,314.8156567705067,975.8986154015219,482.57811737463464,5.778543783260765
112553108,8.30690002,1211.7347874566974,679.6637132634066,1199.7329593565155,674.7575830502572,5.758480736612552
112613272,8.29100037,567.1180132064127,286.25638665576815,539.1339821866718,296.1861069021304,5.79284862932062
113118441,14.5880003,36364.12712325892,6863.612442404462,36565.59503337534,6775.370130765977,5.846355563501996
113424207,14.53899956,30619.33094538367,5817.983247400251,30337.890048412974,5970.86769812913,5.8646118576068265
113643828,8.02589989,552.7144029331369,317.8213483916324,477.12782153065785,307.7044242825813,5.739604208416834
113682179,8.12609959,470.43507524500234,209.1578435112889,523.725221302093,268.47984424276416,5.786923352008583
114048530,8.0678997,951.775677312289,805.6766875583478,933.9793978270039,807.5156320295949,5.784015733953156
114141877,9.80930042,3722.75256715597,2043.934492335293,3705.9209774538695,2017.8077864632253,5.8279813625487975
114279396,8.12059975,511.1109782849521,214.70655548743872,408.4039806950489,119.92861016893228,5.7409085489447955
115105263,8.00249958,430.7635751274394,95.282285034921,362.8700464020989,77.53378383840862,6.079877667795718
115148200,13.27400017,8755.737837240476,1580.7342094079572,8756.107849935395,1672.2595104587817,5.865673420738975
115148535,8.05010033,575.9945050296067,390.31708487436345,537.5987135622918,384.9778892278611,5.762577491654745
115151541,8.23400021,551.44821779935,320.5064856253277,505.7302634441743,315.01946945145517,6.452012610895227
115176307,16.34000015,129775.50285320477,22796.583778246953,129717.86851621556,25188.045295103268,5.870492878002265
117518457,8.21319962,465.8451940568616,208.76201886337313,422.96576604190216,197.06494881667476,6.028949545078578
121470291,8.03110027,399.73572268690765,70.23782214034662,341.7471033519583,59.14471891184945,6.038395257461915
121489177,11.19120026,4017.0767906749566,954.1927790060588,3991.808947565694,939.1195016453802,5.792896448224112
126639048,8.3494997,505.0747482872085,227.74909875507345,471.0816330862077,230.97909421018616,5.773618644572927
126659216,14.56700039,26623.972308641183,4534.594904470646,27776.883143787527,4926.993075781775,5.839492192156396
126745610,8.26019955,4506.6324695814765,2416.3262988904216,4494.775842597474,2402.3217763342955,5.778486293206198
126804554,8.09140015,477.45610585967455,241.73248032414537,434.23529271480936,236.4078979841703,5.783679065331426
128790976,7.22349977,716.6525208121283,605.2044626300121,721.9609371428951,629.5720372828017,7.175155925155925
128797775,8.17160034,468.220838035939,92.72373828315929,384.23691309885885,70.36877365632279,7.135391923990499
129041173,8.04829979,429.7796529854974,96.32126746148299,361.92588624456874,87.05479728739296,7.152995323287061
129211570,8.91230011,1123.7817527765535,285.5536240937804,1082.5314026285462,188.3839837105264,6.826590962857819
129226321,8.59640026,630.0138666690234,322.5314087763762,568.9556030830652,320.06613354401406,5.738511056803958
129277739,9.36660004,17364.69160019932,9026.639970827484,17422.77643896628,8989.487298657092,6.3600316511341655
129277761,8.00380039,479.1284579174692,245.41774283937417,436.91937396616265,243.61868040495705,7.179544273732651
129570681,9.85039997,1472.8974563255306,991.6190590378515,1457.9986724344199,863.5320930312134,5.69695039977358
129580709,13.85999966,15466.787248842742,2857.406815521409,15571.31403519683,2769.6654876699336,5.87031408308004
129580852,8.19040012,487.64568711898727,93.93861404577258,391.742939360298,75.82519856100592,5.764053651266766
129637892,9.02840042,639.6027193660719,207.8967555465598,606.3883937799001,197.89160430212033,6.001392859761014
139113397,8.1807003,436.7304074265306,81.52219657954313,376.58625764541495,72.96315863900396,6.102100522665264
139130598,8.17800045,423.2005755831984,95.65597068019504,380.6189486716931,87.07231175596951,6.039773902254084
139131746,8.51799965,588.3076976579044,244.22504466008644,489.53493770743785,174.229376995572,6.004824924179763
139147794,10.63099957,4267.380837136259,2609.0879463651495,4826.748526348248,3379.2346265524775,5.796964610435026
139191168,7.18279982,287.47230491653136,52.566809804247214,239.78638765730727,47.871669376211116,6.05163736642537
139198604,8.40100002,545.6411043603065,274.1735870073541,500.2192336863359,270.5172910441777,6.000482658760257
139200489,10.94979954,1844.5039497584416,320.1454019026549,1787.1205231297054,316.42646737801476,5.773957470312069
139208432,14.6960001,22618.97347439851,3893.5093420751214,23315.25106731705,4043.407990563131,5.883849176259736
139256883,8.19489956,621.8874019835181,438.8099753537641,590.5612470627135,445.9407127082883,5.98607568759909
139266474,15.52499962,56541.83760828787,34322.197143590725,56218.0608224812,34569.782879810446,5.8581189430384155
139348952,8.42240047,518.9992283745921,218.17958415620967,470.9525933011229,212.70950320259917,6.0214379265182325
139363516,10.27890015,2250.3706791290924,582.8948565077291,2221.80736026082,575.8913199853646,5.735044533277229
139455526,8.01799965,386.8834921969715,100.42276401269163,353.2579747231658,89.36948262162407,6.04162080352229
139457787,8.08240032,474.5496911018486,186.30401453449716,413.6269457236799,210.2712743432072,6.086159360352909
139470229,8.05700016,615.5174399297813,474.09059047022106,577.1821217151153,466.32635259856744,6.018847159169074
139723188,15.45199966,55942.80557350212,10322.38816992398,58068.56852401038,11088.463284730238,5.9219895117422885
139731252,8.03639984,460.21557427899666,206.55969455548026,563.7137360854457,249.72342292827847,5.900143701101708
139763242,8.06799984,853.4863455518846,383.7805101447934,659.1924234169968,395.70004977645226,5.865516690624501
139831293,14.62220001,20940.166627399976,3614.8779408555015,21317.712566717742,3830.9068086698458,5.942293142582021
139845588,8.0635004,402.15459008131717,80.06424637582036,355.608378526437,73.36758319652947,6.056140350877193
139898595,8.04339981,499.8546349969542,284.12890830627725,458.75746782673326,279.9412194085293,5.840705138440903
140045537,14.23810005,159890.71294939253,53297.52135985003,139842.5273145467,52445.16435972774,5.877128869888988
140045538,8.23083019,2334.0438579998845,1675.8370932868631,2270.1804037795887,1635.2512071349415,6.0071615479961435
