ticids,tmags,slow_2min,slow_1hr,fast_2min,fast_1hr
29986479,8.00660038,510.20407131565173,304.2818494214475,449.89391881677636,296.8080753340766
30037565,9.59700012,851.6214835487895,175.28419367747568,791.4983681721585,137.8766466306127
30312676,11.30290031,1899.6010594961892,950.4414981582282,1684.5741482235824,437.46976339578043
30316134,11.06869984,4847.711914811242,953.5302047651813,4781.548932896276,753.0036876251366
30421442,8.03030014,374.3794142424454,75.56467415219737,337.59245417568167,60.34759192799332
30631031,7.27710009,878.5743270148454,512.5387392700059,823.7088997480575,556.6766060965343
30853028,8.11369991,605.0692433183108,405.85573536875387,555.3545197313995,413.45338592480346
30853470,11.30420017,2175.050282721423,402.29888551340497,2073.8555546441335,428.51200474366414
30900417,8.05490017,431.59897537120344,208.20631313222475,415.2753922863068,210.45047602853737
31189268,12.83650017,7619.082812971829,1385.8901947634372,7214.794434553928,1243.2647356231398
31266926,9.63920021,845.7890649626921,153.48428254464315,814.4728418655384,155.37681246511477
31381302,12.48840046,8187.080850276992,7620.743070160343,8243.497591251604,6212.878241160731
31511890,8.04529953,578.5582497451411,378.2387485131985,515.297858633429,330.29788535191886
31553893,9.3781004,775.8884119081013,165.18908343429487,739.3056337040872,163.06786332511288
31560152,8.03559971,421.34805785624445,132.2782957015603,523.0299234777443,167.93294234895703
31655134,8.36769962,575.4653004949379,322.7311887081842,530.7923588655287,338.0512207154303
31674330,11.57740021,2241.2393966757704,397.29821917120154,2206.742220898377,394.7695015893886
31705248,8.07719994,410.3018105340904,146.7613574615111,401.75719428203496,146.2316691203196
31814318,8.01729965,364.26105169535225,73.95757122143715,326.0061354268587,56.42692312238727
31852980,9.85420036,869.3838492428132,160.5694492723927,804.707422154657,145.43260706254492
31942864,8.4762001,525.9781124916877,189.2565457691882,476.7183632347363,192.31472237086643
31946252,8.46459961,572.0188713304259,290.9067470482088,544.9874275613408,327.69582959926316
31959467,13.83100033,20518.2718459333,4010.7869182050204,19830.99527158152,3590.4555205069646
32000460,8.45349979,483.29541283888443,90.13904254339552,414.71619628947565,74.26245585105744
32036692,8.16180038,487.1836918962827,281.05274336375504,451.6121656881461,267.98538305105876
32068755,14.8920002,32451.400273088468,5780.510502983254,23065.379180276497,4755.549117766562
32072326,8.8465004,693.5717768634091,424.25213071881797,649.6272309778478,396.49645227061694
32090583,13.32919979,9699.577218615614,2195.3412303435566,8857.554109056575,1915.7341463317207
33716446,16.27300072,111284.40239228745,19431.45864814926,95447.20506491965,17529.456932123972
33834484,14.11299992,14958.209533810988,3779.313059739653,15229.32603161036,3584.2333925890566
33836359,8.08230019,2413.03063502991,1491.1702327075977,2402.6868045785814,1471.2992537133066
33840009,15.75409985,62341.926936987315,11432.433439843853,58855.32251795856,11892.640313230992
33864387,11.40019989,2519.428089236898,707.5151375491822,2610.084760297151,898.507179932768
33866571,8.38560009,674.5280464800155,481.380828346403,635.1205792399111,471.3062825196383
33878688,11.17619991,1927.7910826623265,356.76683412335547,1794.9479412709509,332.29982472380965
34520844,14.60599995,27244.994615232237,4651.543504961334,26648.418955310262,4655.258683544083
34721929,8.01609993,441.319673014699,185.6471865367487,391.2454796565699,185.87626960693174
38460940,13.10179996,6025.0651393957105,1157.8636254976961,6889.128758237587,1195.4279310056033
38469560,8.04669952,412.90872490211876,143.702758057107,364.9924652987173,134.32497622099652
38509907,11.97550011,2773.668517603596,509.1318236530173,5900.984908420349,982.418666100858
38515329,8.01739979,509.45292649774524,282.61300820502777,458.10248709894597,299.4803780680707
38571020,10.18050003,1117.4383791091047,200.25847722904868,1063.2412970002968,205.5144373558389
38583513,14.25479984,19160.555495072702,3496.575237303177,16674.934809891183,2969.0726096705885
38586127,9.78789997,866.2025300140328,142.94169389673036,793.2876310996471,139.94489756397022
38586438,11.67039967,4113.092282898709,3124.625360051689,4105.178167076557,3097.338558189284
38632722,8.18519974,622.0362792051394,426.11306268479416,590.1052605673958,443.8244306912838
38633493,8.02530003,423.1154574277891,177.87225330519848,377.8971421030768,153.15474240680606
38696105,10.50409985,1239.3889495456854,213.63933232207754,1236.9479520789582,241.72062603297164
38736839,8.09049988,549.3077868360772,424.35999753329907,511.31328892077784,351.79973799328724
38811498,8.02299976,385.9116964467742,75.78961152027416,326.5309942207991,56.31788187170085
38823638,8.08920002,555.1402054221745,360.3226619189331,523.0755466119614,377.45943752902133
38827910,9.7510004,1214.6453555440605,647.715405691003,1209.101303298993,799.9955079062943
38833347,8.40740013,553.6379157863615,282.57536598750653,416.89927399229816,97.07061855603695
38846515,10.31569958,1378.1298159119406,296.221561504374,1321.3981219483294,311.5016465774678
38906005,9.60459995,827.2313694614733,142.03204531103415,768.063756554168,139.90584111900134
38952079,8.18159962,490.45338110364025,218.23382017220138,416.27247465844147,191.76071268210396
38954456,8.15839958,2408.435396143894,2357.210906047132,2354.7223333161514,2250.923276666134
39015747,8.03450012,518.7317742483547,332.6885533403923,452.53206852885984,280.5459242026869
39070579,8.07820034,587.7045425278845,415.42598492095726,556.3229345236274,416.98977863743585
39080180,8.28289986,508.8343366477046,177.94717069698882,419.1500949279697,172.92291434807643
40898510,13.01220036,12621.35382031465,2511.0513724997127,11953.63852995279,2546.560171092944
41035485,8.4083004,615.0550508975381,328.09127977821,529.3119043626044,344.631843852929
41227743,10.71399975,1525.000720307301,306.5862773762982,1445.4329258226146,267.4547939286201
41256025,11.13700008,3175.2217002585403,529.1646111279308,3115.270766450665,574.5648352575539
41259805,8.83920002,3982.6581945187136,4426.197290927951,4442.020757903589,3831.92101005585
41464373,8.07460022,432.4826751569758,94.22275681858872,336.82173253513594,64.8499794231177
41488282,8.0163002,464.8260873162428,171.2614990512912,383.513567839607,136.6530755110441
47316976,8.97173977,615.762010726156,132.0638216232177,576.3065372017339,115.93744810843285
47355413,15.79100037,66924.88239598117,12711.853890063996,67646.53222377633,13122.943515716672
47389790,8.0163002,439.2871635074227,163.16702953033726,369.841396080385,112.81752278007791
47424873,11.11219978,4588.213472719199,3327.0863966983093,4507.900632545976,3137.7547709312994
48838982,8.01210022,662.1120644899144,170.3031127579499,364.05415959142596,104.8472455863619
48938394,12.42259979,4648.305058151717,786.0800440574894,4447.5124404104445,721.8352531758121
48939546,16.08799934,137567.40142072793,73695.06945652959,137772.48769801855,66950.20452110747
50312495,9.8135004,906.6759802024053,168.63743030441026,840.9346137472055,148.6769957667894
50379749,8.13329983,2393.8543496786506,512.7416389765325,2383.011769124311,473.41358798282147
50385872,15.01229954,31271.74942906099,5578.748102256852,31223.675526807994,5632.552361456757
50386332,8.53680038,488.1557616606322,89.59810054848964,434.7685587081799,81.04185370639895
50491108,8.42029953,458.81692877299105,86.92152265208023,409.8595301020239,74.48515238368219
52075621,8.98659992,659.9470000147721,126.20938767575501,558.8959303506828,98.55041607915282
52120817,8.2191,539.5870891925815,300.42278412355125,503.18927018763327,320.9901313346391
52122434,8.15690041,478.70017395286834,219.12582071996945,450.1515495160211,216.94184529181655
52204645,10.85449982,1625.4773859496142,295.39755501248186,1519.2284875143741,264.79629515275235
52315037,15.13389969,28480.892950624122,5555.517916562792,29103.98806202745,5634.800506849418
52368076,10.19849968,1106.8339816798368,230.70357131452965,1029.076153392866,212.43317360629834
53783180,8.07913971,433.1012650070164,120.86889667682479,373.6224026005636,114.17252748579524
53939120,8.15466022,701.3925199674942,367.5790507723744,657.9877361754384,385.43913811158137
53976522,8.0291996,531.3244961956103,258.1577356462982,434.64252839434903,236.5085991274634
53992917,8.12660027,424.7503020314679,82.97311508552802,348.54118108655524,76.11468182200235
53994275,8.05189991,539.5870891925815,117.23353149517143,353.62592563592926,85.57627972208915
55269690,11.10879993,6505.797822855855,5427.857490755894,6854.499522983916,5733.686503624903
55366779,8.28390026,531.2803112063216,291.34785286160866,526.0317562429358,314.8728657433786
55383975,11.25949955,1865.7553577011095,331.1909974714593,1956.981072977659,369.5500369905181
55401680,8.0,479.3629487921976,233.88810495824987,428.9288577178787,252.59397757110227
55402580,8.16740036,444.14751232917047,92.25843642061861,365.5409753743213,79.34453895080061
55452078,10.34130001,1200.8596388860121,222.4415807433552,1119.2917161745588,207.53840772043333
55478693,8.01290035,509.6296664548997,318.854572289801,450.9568741159108,290.55191607770314
55523561,8.22029972,461.468028130308,93.58793337056873,808.2656357330604,551.2795065470882
55525572,9.84669971,913.4804685528521,157.2233186196156,842.2344399390452,146.20129763796115
55557707,10.76729965,1507.6802045061636,290.98971894527176,1475.4180316443164,281.6938353874554
55604274,8.03969955,526.066482470265,317.29380819035424,472.86576504547054,331.5196137299568
55650590,12.43120003,4277.106963138052,872.6224117153952,4199.476323047021,856.4583484057295
55652896,11.57479954,2308.2238404373124,424.48482617021347,2193.372891066126,433.7199141277365
60369861,8.22130013,526.0222974809764,225.28633884072815,425.6871019084547,196.06400456474853
61029108,13.87300014,17087.130687715096,2967.028770982175,17146.633827091293,2973.3788309285237
61136774,8.07190037,8883.966501337047,5516.258709316487,8757.771274166418,5651.131357371924
61213676,9.48880005,3127.4135418482574,347.1818146141966,3027.392819975407,417.7934419043027
61327770,9.46459961,1606.168545630489,333.50797270472117,1543.761642230501,301.4254673779486
61379646,13.06999969,8454.974440333872,1628.9302135943763,8426.000533434793,1531.9568476598392
61621625,14.23900032,24363.293798817976,4169.308588406709,24429.28230218689,3956.55909116627
61708139,8.04230022,516.6108947625011,148.457400387928,370.304074905289,131.60756935578175
61728030,14.60000038,35037.90117606548,6318.387578943694,34300.76971036395,6612.53528712239
61857507,8.08430004,507.33204701189163,319.07010308624655,469.93681263139666,320.28248807180506
61896955,8.06610012,463.6772775947388,204.5004217775602,427.0003876336112,121.37907349509537
62020444,9.38922024,796.6553568737507,157.4197549659089,737.327570311107,137.00094034592857
62184518,9.38189983,1404.3756995493786,246.56501265278396,1350.4092857479834,225.39606463973888
62483237,9.36359978,804.3435450099701,185.4070500936268,674.2963038264581,141.72883472697154
62483415,13.90600014,12237.783928300174,2206.6362384033755,12192.253065554356,2244.2401679601844
63280289,8.1644001,622.0362792051394,311.9241164374483,514.5685934232716,302.50435735214694
63281499,15.64229965,53137.575078318514,9182.967758768635,52181.65482831842,9343.672575199063
69747919,7.72749996,357.8100432592143,73.76796641808608,296.8499375553362,61.1715788403234
69750051,8.23945045,443.7940324148615,101.07776564846768,380.6960571028544,78.55460649280586
69813909,13.94659996,14246.831206264265,2562.7180335550192,13997.950969810216,2761.9871394423963
69841698,9.40476036,726.3128539262738,148.4505473502805,692.1021450123229,142.67847650637674
69855370,9.19250965,700.5088201817218,129.15469940021404,633.4127962259053,116.18543708756556
69888397,8.15789986,515.1086051266882,275.3338048338652,473.9554415338156,282.2988899847484
69911593,14.32800007,24174.137859673407,4438.613586565102,24299.901086878443,4531.680020110152
71274771,10.20359993,1539.4050268153896,882.2453341421224,1985.6721038636715,997.88112386746
79023394,8.03279972,441.4964129718535,81.98860070094712,387.37437000156996,110.93856858755257
79056222,14.8757,29859.508801418237,5140.687639375276,29721.47517735493,5249.716540443929
79154958,10.26099968,2429.1139711309665,405.9301899535457,2314.636587657765,404.96192314024734
79180181,8.23429966,501.3228884686399,177.41023203250617,425.0757625418629,114.66844725777862
79246796,15.56499958,60362.88126675019,11957.847282132116,60464.32466305731,11978.554941349741
79301758,8.00329971,393.0696647115301,103.05150396152756,346.76710284971534,93.2385967433268
79394364,8.03450012,532.6942308635574,328.3226850773507,502.26529743164866,337.9228071736422
79449320,8.27009964,509.45292649774524,244.41963007761504,461.77142709599156,264.1246338914052
79659787,8.03129959,1779.0202237275557,354.9183781150988,1802.272521434261,380.1353802027853
79748331,10.00590038,1038.7007281967906,223.49821147047334,968.4236242312795,198.2886712364065
79753826,8.23130035,512.5458757479485,273.9302390087259,462.418490315106,260.72430295745204
79880315,10.21039963,26308.09610235642,25326.4116102934,25866.308828568883,24222.904243179746
79921794,15.40499973,57404.431123941606,9547.451845666526,56814.955064888614,10334.238934838646
80080413,8.03969955,578.0280298736777,319.80979613681194,471.3767197281143,286.2149288723021
80081053,8.08119965,598.8833448179045,385.48318676258776,515.2134784748324,384.275613045485
80166433,8.04650021,381.05134762502644,80.99137372570361,350.1165000628241,74.00582426566588
80170223,14.04699993,16065.927215276595,2931.5235397187776,16210.400310819312,2788.691496646204
88267762,8.04469967,378.93046813917283,67.84770798777687,334.2299783593953,67.51045312531603
88330362,9.59829998,3538.2455722538116,843.9696416907626,3568.8347985242003,881.7416164694532
89020549,10.80609989,1618.0543077491268,283.6748460812034,1552.6221283557259,310.6579752556437
89042812,14.62469959,21816.33846125427,3837.102059124731,21900.21235040831,4076.234498855311
89257479,10.65429974,1989.473327709235,1099.9902828704448,2055.3192048573665,1267.6239225931924
89434117,8.4909296,492.08822570731905,98.80812475559055,442.7849764303727,91.07396088489689
89434870,8.00846958,1585.224860707685,1387.3816751111121,1519.2574782074225,1408.6255971103647
90849283,10.0795002,3362.389314885119,1673.4124001728915,3341.746006618962,1752.3804860058717
91034347,8.28250027,500.1740787471358,217.25112111116374,441.81958346407436,209.35703989434037
91397147,8.14509964,583.0651186525799,401.05620408675895,548.2830451247356,383.8524197688254
91513076,8.31289959,444.8544721577883,88.28356545910297,405.9817107114718,77.75691890634367
92257800,8.47539997,725.7826340548104,427.02022159562887,2300.670310180683,855.4128195035222
92313821,8.14449978,448.38927130087757,124.99173901848849,386.7224632849455,88.10952032041969
92324595,8.19540024,516.7434497303669,276.0603981907278,480.5743295065135,281.96449042013353
92350273,9.6012001,836.0683673191965,154.1439595244694,783.1952777116697,148.77026958766592
92352620,9.64330006,1540.8189464726256,334.781350138987,1690.553690843464,387.38306167598796
92451349,8.16530037,409.8599606412043,120.3564172993604,384.99737287214174,109.88744767849995
92498515,8.01500034,416.75281897022836,133.36189692238116,380.39419190157207,127.90249582448216
92594505,8.04300022,440.4359732289267,103.05406259043433,396.53380249981893,93.14664361642518
92709449,13.77299976,13020.344273590856,2300.4906402028346,13177.452250141554,2358.9616880534054
92862464,8.0333004,437.0337290537032,238.19280347756035,415.1188213465919,185.9872399372959
96855460,9.55259991,839.7799064194403,148.26660113261448,778.8517723843784,143.1233437790478
97390728,8.12644958,422.58523755632575,156.93787825994934,382.6832507703177,159.80128860822396
97458350,10.17669964,1356.655911117673,293.30426410232093,1322.713264150717,274.52321440334885
98116868,8.04800034,445.73817194356064,183.15550647655297,408.3417484251113,180.1090972173306
98120806,13.84119987,14502.4855542882,2643.542550260622,14102.324571407993,2558.935037145291
98282377,8.02900028,533.9314105636386,370.8737433970516,504.87562804948124,298.460787237693
99411402,8.05420017,438.2267237644959,226.5618682158667,399.5509324534943,209.72495403556195
99499703,14.6079998,26284.81061300132,4756.983551651279,25851.89830286939,5487.911397878794
99648636,8.0658102,379.5490579892135,100.45990260006211,351.6512142545528,83.21371776685757
99730808,15.32619953,46356.99080707675,8974.970923041337,48197.824675127165,8342.710449169883
99739128,8.09232998,409.6832206840498,134.46838878017218,381.49753326263766,130.5249870496834
99739299,14.95600033,38543.5382262243,6989.994087292727,38070.933236980876,8920.551010009027
100227109,8.12829971,485.5046623033153,197.7694859577092,396.5517760232138,131.48223814050806
100327437,8.48480034,522.3549433700213,201.15840902793084,478.2648108287473,189.1513073586936
100382531,8.06529999,455.10538967274726,203.30983701340094,395.4045265069391,195.96351883669183
100475285,14.48999977,23736.3529858018,4117.858239019154,24259.047371475917,4181.323038136808
100566492,11.11699963,2145.6230798552047,455.7710045478686,2000.3002210080642,442.90537879743613
100603346,14.53120041,21241.22664067364,3582.017410553521,21060.387940141154,3584.0181293841288
100668092,8.05949974,401.5089976656558,78.62020587587139,340.04010267359456,65.0301368933961
100828499,8.02960014,451.570590529658,201.0822078145576,420.25522597204497,225.08214652649767
101230735,9.66520023,838.0566918371842,161.62111019521743,782.1470973366826,150.8591932244285
101400947,8.21140003,449.80319095811336,206.63497164033993,425.9716402890657,187.32886179171925
101453390,8.2130003,6498.551484612522,5849.308285227638,7287.143565416624,6536.250595412635
101512805,13.66399956,11512.13384921323,2211.9315315885656,11985.039379893475,2410.1611396952735
101777834,8.12860012,450.02411590455637,182.59929952287607,406.00089884159246,158.00434705627376
101817287,12.71199989,6905.4068659821005,2018.5432181643791,6800.909700397147,1746.972741730942
101883318,9.03629971,697.857720824405,319.0039898371633,662.3844086987694,318.97507345257804
112239407,14.77000046,36117.693944300685,6958.687466547023,34715.30848035938,6469.1953561705905
112395568,8.88490009,679.1232853660316,293.61390201822127,943.3258301334233,457.6258043645086
112553108,8.30690002,1253.7048860751972,690.1277893939472,1209.1001546311345,667.2539097036794
112613272,8.29100037,559.2052244367271,379.8623336422632,528.0802112226677,318.266881262696
113118441,14.5880003,35588.6228825588,6260.608827310871,35303.22541496475,6411.710289074887
113424207,14.53899956,30472.398787840633,5396.595177542639,29793.170495835286,4730.368111919991
113643828,8.02589989,529.866391549086,293.6230923727315,458.2689578511142,288.58342769390225
113682179,8.12609959,461.5563981088853,215.14918305189585,486.4060119148393,265.16454186785734
114048530,8.0678997,512.1482108443508,294.2123074886905,488.00294260784653,297.57596002733817
114141877,9.80930042,4052.2937376375726,2170.8869722799063,4030.128946227691,2210.0824048161608
114279396,8.12059975,483.7372627317706,179.88633404924303,388.1550919187698,92.37010048796186
115105263,8.00249958,406.06005156238325,78.62064787430764,348.70659236082264,65.96406719825914
115148200,13.27400017,8675.811016798376,1503.2932900615997,8758.409917049219,1578.8669436048679
115148535,8.05010033,565.3911229371334,386.2342855719554,524.6169003659082,377.0257710435518
115151541,8.23400021,547.1869073502236,338.9774931409399,497.6193675863543,303.1648242974521
115176307,16.34000015,130467.53641688664,21861.09828777813,127161.86521933162,22432.303014952224
117518457,8.21319962,457.8448590086415,151.99647843458712,414.16690649395645,166.90140039290387
121470291,8.03110027,383.17222711088004,71.74943452140184,323.4333485819296,60.26094003059407
121489177,11.19120026,4049.775193248122,819.2833001891631,4035.6709397519567,872.3594419161924
126639048,8.3494997,496.0206897540059,242.39153206864944,463.38541047152296,233.41739164325426
126659216,14.56700039,26883.20792293705,4563.496967962503,25820.318150690622,4583.2452426886975
126745610,8.26019955,4937.230703109979,3257.5791477937405,4887.4302849451215,3181.7822986254273
126804554,8.09140015,461.99824800177146,244.00351046129424,430.9959835301752,238.28596423116144
128790976,7.22349977,414.72030946295206,209.5361896777219,387.8188361657179,228.60820121326148
128797775,8.17160034,455.4588695870562,86.75897920778995,369.01533741876466,68.64073643350399
129041173,8.04829979,415.9133041737447,93.01597734077124,348.7780048131587,81.29384117525954
129211570,8.91230011,1108.9548611656905,205.85949296116675,1080.0336180073766,165.68695508422607
129226321,8.59640026,624.6431935731679,329.7272338193505,552.8387252595105,331.86050754984325
129277739,9.36660004,20509.169738139844,10657.871789473273,21343.68094098638,10646.894328054943
129277761,8.00380039,476.4467394991489,263.6941264356242,429.2287900550385,248.13751720531835
129570681,9.85039997,1097.6876888970933,243.95984395815208,1183.8601999332818,338.4961173816409
129580709,13.85999966,15090.499391741105,2911.2847768976935,15097.494433166929,2526.4691467253233
129580852,8.19040012,473.3096052596572,96.2878260973957,378.8091580651546,73.91973633935322
129637892,9.02840042,622.8316090123345,118.55800611792182,581.0632731089639,111.36841648133264
139113397,8.1807003,446.7102417079102,78.65586167027689,364.0067690722441,65.99836276295649
139130598,8.17800045,412.90872490211876,89.11583315553015,369.14112177273205,75.43845449571727
139131746,8.51799965,560.1772942010767,168.36611050773467,470.43148813843476,149.8941896800821
139147794,10.63099957,4391.899565309877,2349.721751841377,4825.894632049147,2653.3505583736023
139191168,7.18279982,278.10032258255063,52.42665645900821,229.88582989419012,43.856303763082884
139198604,8.40100002,531.7221610992078,255.26958722548773,489.69301253744607,270.0858392638375
139200489,10.94979954,1845.6953725640776,315.15232394218066,1727.883631233158,315.70204597507814
139208432,14.6960001,22558.160246420844,3711.563464395404,22315.605120055643,4133.007047611957
139256883,8.19489956,613.9946111546112,402.4755728094697,569.0152675256132,429.2776390622991
139266474,15.52499962,59517.93171658398,48757.95171113233,58039.30280424474,48923.01430004972
139348952,8.42240047,512.1040258550622,206.18037657828697,457.09379139512197,199.74305366261567
139363516,10.27890015,2226.87927515697,595.7638121357238,2181.0671158479126,582.7212437250796
139455526,8.01799965,379.46068801063626,88.65710857815839,345.5157508213173,79.95812827993815
139457787,8.08240032,462.26335793750314,140.8056872635751,390.8146541213383,130.2056365062125
139470229,8.05700016,615.408530811847,445.7728211213932,590.908415572364,453.52059294982814
139723188,15.45199966,49648.10973423933,8996.131687074398,51551.50661703803,10340.147135692177
139731252,8.03639984,451.21711061534904,184.42246744295423,513.17514767642,208.72094887769484
139763242,8.06799984,715.8851964541603,155.27059609524005,387.56961219514704,111.42806400954417
139831293,14.62220001,20723.466936189634,3455.1248099051018,20736.63256867515,3986.9181714932492
139845588,8.0635004,388.474425825514,78.98528660191903,339.4896240203558,77.7317644663583
139898595,8.04339981,490.0999011893313,313.4000079783453,438.52308646443225,274.24766870253234
140045537,14.23810005,147166.10430879763,42541.869007586676,131058.99740351849,37212.982384633935
140045538,8.23083019,1197.1480997857684,1114.8262469840843,1272.1970129930842,995.1683621821047
140045614,8.01550007,448.3009013223004,189.38237205853775,369.745687012409,129.96851987239967
140068194,8.09659958,568.4840721873366,400.32965668839614,522.4700722641558,392.34219734616823
140068425,9.78279972,951.7446692767938,435.1364522673315,904.0688095669769,330.87129928644595
140527781,8.03339958,923.0686112284818,218.81163084913626,352.00140433505413,103.73356667627944
140579075,15.02980042,22607.16139954192,4660.379678004473,22250.934094333465,4912.158392399318
140691463,12.01659966,3018.3649882839522,796.4900374178043,3183.0896050698416,701.0311864446285
140755216,8.1697998,414.0133496343342,77.67858594299123,362.9275246689789,76.62020467807861
140800765,8.01519966,518.2015543768913,317.4014552706651,456.9011632540552,298.33153792335986
140802488,8.48900032,566.4515626800602,246.41068560221575,468.20128854790283,196.52869530219726
140997242,8.20049953,528.8943217847363,349.711067065725,478.9257365524191,291.0904988207309
141269997,8.5934,547.717127221687,213.9965011281888,486.691986072498,183.1339657571458
141482386,10.08139992,1128.838106345568,382.4500737082129,1033.1917903552967,322.0236824052515
141527579,12.12930012,3172.747340858378,579.3008788492257,3156.3920220363216,652.2964116745402
141606660,8.04279995,490.0999011893313,248.54781601649023,381.16118448028874,170.90525309271246
141608198,12.53950024,4228.680214877729,708.4067286426166,3989.449871678331,703.4526025963189
141610486,8.55809975,533.1360807564436,204.51499547200206,484.1234666741873,183.97146736525534
141627237,9.05980015,678.9907303981657,270.78540534369967,617.3770945299103,245.8128660444326
141628215,8.05770016,461.64476808746247,217.32550915744335,411.0327729506113,209.14878704961697
141805180,8.29080009,523.3270131343708,309.2985716161733,489.18357014015083,279.71287800908976
141807629,10.09729958,1088.5413961143497,225.6404538632842,1009.7598220779286,259.2558054354224
141807839,11.21109962,6414.776744921306,7044.542453397291,7376.05604305133,6179.240930391622
141945095,8.0284996,602.7716238753028,445.6993576619945,581.9888507414084,446.32115392024417
142052876,10.88899994,3599.4859674078334,2189.6303342382294,3583.0792691781794,2169.5459549656734
142086812,8.20252991,1196.6620649035935,220.5027355977888,841.3896192264311,165.61781119642703
142086813,8.97319031,4608.671122759828,1051.8963568012807,3093.36352331093,1044.9509439172082
142109251,8.04380035,421.96664770628513,192.8915400569746,391.99021303297803,168.09881428809356
142110261,8.02330017,477.9048441456733,285.9114330734536,405.9896756539637,219.28138087020602
143257766,10.40629959,1950.413797178098,550.8479013558069,1853.9086296584521,425.8933883301823
143396585,8.13860035,611.1667718401399,428.3663516065561,836.3439676119654,354.62899067960564
143924219,8.32450008,687.3416933737143,344.26567180410706,768.6844589734562,424.3779811489308
143951121,12.08279991,2980.675192420763,537.6998332505312,2881.6895346923834,537.1624129876021
143981396,8.13809967,489.21620140355896,232.47231478480376,439.3828370543061,152.86682168685365
144004245,8.07479954,554.3448756149794,375.94573496846186,495.3135762318094,358.57761879041624
144065872,9.49950027,1167.9860068552816,271.0999348704959,1060.3215626087508,273.1079548979898
144276409,8.38560009,559.2052244367271,295.96810004086456,524.7780768468731,310.7257281990179
144313499,8.45849991,657.3400856467438,433.10404636601265,629.1702363343795,457.24606404972116
144398582,8.06029987,426.4735166137239,170.47370784179353,397.9228779530742,159.93196180308385
144398869,8.17549992,652.8774017285936,152.03667267257757,414.91852450153846,138.17695092579072
147112674,8.36789989,499.9089688114041,238.45848287451082,463.2668551159284,191.9017942541011
147132048,8.38099957,735.8568116126149,594.1059586643197,679.9595607839672,520.8934374034152
147147526,8.2052002,558.7191895545524,330.8343903287982,486.3686855640252,300.4337698762141
147148195,8.12829971,456.25419939425126,112.58743738399997,425.31493345741103,117.1962406930207
147203645,10.72579956,1453.3326676811655,293.00671723911154,1369.3158993835723,284.79764208057975
147269346,8.40390015,472.7793853881938,88.58984320581114,409.4712759440329,82.3368454297195
147284977,8.17240047,481.7931232030715,213.97426816128524,439.5037020738067,209.53121032857513
147349694,14.09799957,15256.325656541281,2817.045258565347,14735.573086910745,3040.5647271327175
147382908,8.02470016,506.3599772475422,325.8129309271769,473.8367125195827,329.5726703129508
147383831,10.95849991,3430.169088453856,605.6618273320545,3433.6084223362514,573.7266680072958
149039372,8.42630005,3888.0139474624975,3161.2804423267203,4040.3608982984233,3352.919392016432
149121385,8.12779999,508.92270662628187,232.80156310962272,413.8955231536181,213.74590232253524
149218683,15.22299957,36848.336927177246,6548.959569000869,35840.57265774197,5748.626828565549
149301575,10.30459976,1167.1023070695094,197.78622650217108,1082.228419235132,215.94202367885825
149302744,9.81060028,919.0477772032178,172.254565408697,834.5037609860407,171.54886828940937
149388265,8.3519001,605.0692433183108,273.71270139054354,511.66593991286175,285.5282612518283
