ticids,tmags,teff,rad,sec,slow_2min,slow_1hr,fast_2min,fast_1hr
349829477,8.312,10316,2.270,31,438.076,76.454,398.664,69.777
349829477,8.312,10316,2.270,32,436.100,91.594,403.928,84.870
349829477,8.312,10316,2.270,33,426.114,80.335,421.479,76.370
349829477,8.312,10316,2.270,34,427.242,83.670,391.816,69.788
349829477,8.312,10316,2.270,35,425.912,86.335,411.996,76.499
349829477,8.312,10316,2.270,36,436.001,78.282,382.982,67.734
349829627,9.026,5295,2.569,27,633.460,118.299,615.325,133.716
349829627,9.026,5295,2.569,28,626.205,121.267,582.394,118.917
349890276,8.094,9930,1.925,34,387.565,76.694,345.513,68.067
349890276,8.094,9930,1.925,35,384.162,79.126,377.615,181.853
349890276,8.094,9930,1.925,36,417.961,82.333,361.216,72.756
349902873,8.621,8493,2.137,27,1231.883,862.511,1196.580,833.252
349902873,8.621,8493,2.137,28,1185.330,853.468,1174.440,855.300
349902873,8.621,8493,2.137,29,1193.252,857.859,1170.881,856.048
349902873,8.621,8493,2.137,30,1188.587,853.831,1172.530,857.960
349902873,8.621,8493,2.137,31,1196.135,879.233,1176.800,877.827
349902873,8.621,8493,2.137,32,1142.156,822.231,1129.766,823.760
349902873,8.621,8493,2.137,33,1222.877,927.250,1197.935,918.481
349902873,8.621,8493,2.137,34,1170.066,859.163,1148.386,862.589
349902873,8.621,8493,2.137,35,1191.680,889.040,1179.783,879.706
349902873,8.621,8493,2.137,36,1204.248,907.862,1177.054,918.530
349945078,8.925,7203,2.116,33,643.969,226.390,1469.050,461.373
349945078,8.925,7203,2.116,34,1211.700,1049.371,772.067,581.941
349945078,8.925,7203,2.116,35,2442.438,2469.297,1951.334,1642.717
349945078,8.925,7203,2.116,36,1280.788,1063.255,1996.797,906.377
349972412,12.554,5271,0.961,29,4634.007,856.345,4583.271,829.608
349972412,12.554,5271,0.961,30,4278.497,757.431,4184.216,767.051
349972412,12.554,5271,0.961,31,4661.770,1158.425,4621.070,1160.578
349972412,12.554,5271,0.961,32,4399.248,774.474,4364.844,790.203
349972412,12.554,5271,0.961,33,4375.890,773.141,4478.509,769.453
349972412,12.554,5271,0.961,34,4039.052,1095.796,3936.099,1097.263
349972412,12.554,5271,0.961,35,3967.327,819.819,3881.828,819.316
349972412,12.554,5271,0.961,36,4059.361,764.505,3989.652,840.157
350146296,9.171,7683,1.570,27,906.174,526.488,873.736,496.427
350146296,9.171,7683,1.570,28,909.681,679.454,894.280,700.246
350146296,9.171,7683,1.570,29,888.842,636.693,856.996,643.594
350146296,9.171,7683,1.570,30,898.583,642.642,865.457,629.406
350146296,9.171,7683,1.570,31,880.144,643.084,856.037,648.550
350146296,9.171,7683,1.570,32,897.179,658.104,866.835,657.094
350146296,9.171,7683,1.570,33,883.732,646.704,881.248,644.845
350146296,9.171,7683,1.570,34,891.066,655.582,847.216,654.041
350146296,9.171,7683,1.570,35,883.285,639.012,856.004,642.006
350146296,9.171,7683,1.570,36,895.186,646.177,848.449,644.698
350152284,16.738,0,0.000,28,41949806.213,13423816.681,232105148.315,1972616.911
350152284,16.738,0,0.000,32,28327970.505,700966.537,1229252.100,363067.240
350153977,10.651,5500,1.052,27,1516.677,368.932,1460.599,386.687
350153977,10.651,5500,1.052,28,1413.861,285.863,1384.522,291.764
350293646,10.047,5238,0.837,34,1998.031,1545.745,1825.870,1432.001
350297825,14.128,0,0.000,29,161692.455,126033.232,163006.738,128149.271
350297825,14.128,0,0.000,30,131667.361,108685.382,133360.431,109017.804
350297825,14.128,0,0.000,31,258481.413,155153.349,238983.825,146751.404
350297825,14.128,0,0.000,32,278896.630,162057.206,281146.824,163517.833
350297825,14.128,0,0.000,33,161464.885,117244.780,139314.666,107517.250
350297825,14.128,0,0.000,34,114398.584,91076.471,114922.166,91262.043
350297825,14.128,0,0.000,35,191203.952,133264.914,160361.990,122691.013
350297825,14.128,0,0.000,36,124096.729,97034.752,124761.000,97209.297
