ticids,tmags,teff,rad,sec,default,defaultcrs,hard,hardest
55452078,10.341,3886,0.576,31,2839.996,2646.368,2646.368,2641.572
55452078,10.341,3886,0.576,32,3037.856,2642.875,2642.875,2625.890
55452078,10.341,3886,0.576,34,2836.297,2680.307,2680.307,2676.335
55452078,10.341,3886,0.576,35,3204.175,2816.870,2816.870,2779.165
55452078,10.341,3886,0.576,36,2972.002,2903.762,2903.762,2903.762
55478693,8.013,4798,8.110,27,991.841,878.351,878.351,874.640
55478693,8.013,4798,8.110,28,954.207,855.470,855.470,849.942
55478693,8.013,4798,8.110,29,980.339,870.484,870.484,865.876
55478693,8.013,4798,8.110,30,961.345,861.443,861.443,858.569
55478693,8.013,4798,8.110,31,1012.090,918.384,918.384,913.502
55478693,8.013,4798,8.110,32,1071.440,878.811,878.811,866.571
55478693,8.013,4798,8.110,33,1015.568,858.120,858.120,849.613
55478693,8.013,4798,8.110,34,950.738,858.204,858.204,852.656
55478693,8.013,4798,8.110,35,1069.495,898.423,898.423,876.571
55478693,8.013,4798,8.110,36,903.229,861.876,861.876,860.836
55489195,8.066,6343,1.893,31,1027.914,878.615,878.615,850.251
55523561,8.220,3699,82.295,27,1275.952,1171.076,1171.076,1104.485
55523561,8.220,3699,82.295,28,1930.873,1864.080,1864.080,1229.453
55523561,8.220,3699,82.295,29,1287.027,1163.795,1163.795,1077.341
55523561,8.220,3699,82.295,30,1078.519,990.261,990.261,947.300
55523561,8.220,3699,82.295,32,1521.737,1357.219,1357.219,1346.353
55523561,8.220,3699,82.295,33,5231.962,5196.232,5196.232,4817.248
55523561,8.220,3699,82.295,34,1071.938,921.044,921.044,912.387
55523561,8.220,3699,82.295,36,1290.612,1256.546,1256.546,996.247
55525572,9.847,5824,2.044,27,2326.036,2137.181,2137.181,2132.447
55525572,9.847,5824,2.044,28,2277.676,2067.204,2067.204,2063.046
55557707,10.767,3982,0.584,27,3810.826,3631.377,3631.377,3625.539
55557707,10.767,3982,0.584,28,3626.939,3417.818,3417.818,3403.852
55557707,10.767,3982,0.584,29,3489.933,3358.572,3358.572,3345.766
55557707,10.767,3982,0.584,30,3561.733,3457.999,3457.999,3401.204
55557707,10.767,3982,0.584,31,3638.727,3478.336,3478.336,3475.216
55557707,10.767,3982,0.584,32,3597.705,3349.395,3349.395,3318.109
55557707,10.767,3982,0.584,33,3617.455,3330.762,3330.762,3311.878
55557707,10.767,3982,0.584,34,3595.300,3418.548,3418.548,3402.691
55557707,10.767,3982,0.584,35,3857.906,3559.971,3559.971,3546.289
55557707,10.767,3982,0.584,36,3586.390,3516.175,3516.175,3512.126
55604274,8.040,4957,10.452,27,1015.886,901.014,901.014,894.371
55604274,8.040,4957,10.452,28,992.807,899.604,899.604,890.529
55604274,8.040,4957,10.452,29,1000.065,893.471,893.471,887.361
55604274,8.040,4957,10.452,30,953.837,883.068,883.068,880.565
55604274,8.040,4957,10.452,31,984.010,891.054,891.054,887.481
55604274,8.040,4957,10.452,32,1045.203,884.911,884.911,880.017
55604274,8.040,4957,10.452,33,1047.213,899.761,899.761,879.742
55604274,8.040,4957,10.452,34,1022.586,877.373,877.373,872.603
55604274,8.040,4957,10.452,35,1149.081,940.285,940.285,898.630
55604274,8.040,4957,10.452,36,939.192,889.445,889.445,887.636
55604374,11.834,3849,0.604,29,6406.545,6304.620,6304.620,6302.928
55604374,11.834,3849,0.604,30,6426.785,6360.350,6360.350,6352.527
55604374,11.834,3849,0.604,31,6769.653,6698.262,6698.262,6698.262
55604374,11.834,3849,0.604,32,6228.820,6038.958,6038.958,6032.144
55604374,11.834,3849,0.604,33,6260.836,6092.658,6092.658,6088.259
55604374,11.834,3849,0.604,34,8254.933,8222.360,8222.360,8221.788
55604374,11.834,3849,0.604,35,6703.875,6424.426,6424.426,6420.888
55604374,11.834,3849,0.604,36,6439.153,6380.672,6380.672,6380.672
55650407,15.034,0,0.000,29,62625.384,62585.641,62585.641,62585.641
55650407,15.034,0,0.000,30,67794.155,67672.543,67672.543,67672.543
55650407,15.034,0,0.000,31,62953.016,62944.176,62944.176,62944.176
55650407,15.034,0,0.000,32,57260.330,57260.126,57260.126,57260.126
55650407,15.034,0,0.000,33,55489.011,55450.688,55450.688,55450.688
55650407,15.034,0,0.000,34,56466.249,56417.106,56417.106,56417.106
55650407,15.034,0,0.000,35,59313.097,59277.997,59277.997,59277.997
55650407,15.034,0,0.000,36,72277.164,72085.817,72085.817,72085.817
55650590,12.431,3383,0.352,27,10352.342,10214.330,10214.330,10214.330
55650590,12.431,3383,0.352,28,9760.214,9602.665,9602.665,9598.742
55650590,12.431,3383,0.352,29,9214.420,9118.786,9118.786,9114.385
55650590,12.431,3383,0.352,30,9735.621,9681.846,9681.846,9676.539
55650590,12.431,3383,0.352,31,9461.185,9397.567,9397.567,9394.171
55650590,12.431,3383,0.352,32,8942.175,8830.763,8830.763,8830.763
55650590,12.431,3383,0.352,33,9237.086,9146.318,9146.318,9144.717
55650590,12.431,3383,0.352,34,9659.769,9585.955,9585.955,9585.955
55650590,12.431,3383,0.352,35,9698.882,9389.529,9389.529,9357.394
55650590,12.431,3383,0.352,36,10501.472,10464.937,10464.937,10464.937
55652896,11.575,5026,0.802,27,5862.650,5748.642,5748.642,5748.642
55652896,11.575,5026,0.802,28,11681.462,11746.117,11746.117,11745.799
55652896,11.575,5026,0.802,29,5395.148,5276.916,5276.916,5265.448
55652896,11.575,5026,0.802,30,5560.286,5478.804,5478.804,5475.548
55652896,11.575,5026,0.802,31,5588.803,5440.438,5440.438,5437.980
55652896,11.575,5026,0.802,32,5645.433,5282.370,5282.370,5274.178
55652896,11.575,5026,0.802,33,5491.270,5157.677,5157.677,5156.283
55652896,11.575,5026,0.802,34,5455.507,5292.022,5292.022,5292.022
55652896,11.575,5026,0.802,35,5643.754,5384.611,5384.611,5363.324
55652896,11.575,5026,0.802,36,5734.639,5672.817,5672.817,5671.671
55855898,7.829,7972,1.664,30,3035.976,3002.303,3002.303,2990.608
55856762,16.394,0,0.000,30,203128.180,203190.682,203190.682,203190.682
55857159,8.020,4834,10.520,30,986.390,879.716,879.716,874.071
55891715,8.081,4614,8.334,31,983.784,897.127,897.127,893.270
55892397,8.011,4753,10.620,31,995.575,885.224,885.224,879.650
55935205,8.026,8278,2.008,32,1958.645,1880.124,1880.124,1868.694
55977436,15.226,0,0.000,32,80505.311,80425.416,80425.416,80425.416
55997020,13.325,0,0.000,32,16387.101,16354.184,16354.184,16354.184
55997717,8.305,3579,0.468,32,1109.289,990.743,990.743,981.181
56097074,8.041,4972,9.102,32,976.894,871.986,871.986,865.472
56124677,14.573,31000,0.180,32,68538.180,68398.348,68398.348,68398.348
56380389,16.375,5689,0.638,34,329196.733,328437.266,328437.266,328325.405
56651942,13.327,0,0.000,35,17727.976,17612.019,17612.019,17612.019
56719902,7.235,5125,1.097,35,983.276,728.313,728.313,641.836
57065259,16.509,0,0.000,36,379042.687,378450.873,378450.873,378024.568
57151429,9.946,3837,1.065,36,8454.733,8338.345,8338.345,8289.421
57151431,9.968,3824,1.065,36,6942.485,6847.584,6847.584,6810.588
57183663,8.066,6099,3.961,36,962.403,853.570,853.570,835.138
57450390,8.125,6355,2.057,36,985.261,869.406,869.406,856.377
57515696,8.109,4676,16.188,36,1033.617,937.776,937.776,923.270
57654763,7.807,3605,0.469,36,902.676,797.277,797.277,785.616
57690839,8.077,3744,51.099,36,1075.098,974.210,974.210,926.723
57694511,8.337,4910,10.910,36,1151.849,1024.235,1024.235,1009.505
59534248,8.240,8450,2.852,34,1147.448,1058.597,1058.597,1056.587
59537338,8.665,3819,48.961,33,1994.082,1917.051,1917.051,1912.371
59651924,8.006,5062,7.045,33,934.384,831.032,831.032,824.819
59651924,8.006,5062,7.045,34,920.289,821.819,821.819,819.090
59712275,8.004,10951,3.258,33,3020.034,3162.233,3162.233,3161.654
59713507,8.060,5143,11.020,33,1107.281,925.949,925.949,886.764
59730055,8.173,4671,19.314,34,1030.381,922.398,922.398,919.274
59843967,12.763,5312,0.983,33,13256.107,13211.690,13211.690,13211.690
59858193,8.043,3821,69.624,33,954.247,844.863,844.863,839.073
59858193,8.043,3821,69.624,34,948.266,839.057,839.057,837.036
59858193,8.043,3821,69.624,35,1225.130,980.853,980.853,932.468
59938994,9.734,7595,1.724,33,3135.052,2963.590,2963.590,2913.516
60073830,8.062,3848,47.475,33,1215.661,1132.772,1132.772,1124.465
60073830,8.062,3848,47.475,35,1199.374,954.562,954.562,917.338
60343602,8.051,10164,2.262,33,901.296,828.959,828.959,822.536
60345912,8.014,4995,10.272,33,966.100,912.890,912.890,911.533
60369861,8.221,5025,6.161,28,1362.393,986.516,986.516,947.882
60423761,8.031,7908,3.863,34,1105.610,1049.058,1049.058,1045.822
60423761,8.031,7908,3.863,35,1331.642,1130.077,1130.077,1072.564
60683473,8.269,9397,3.985,35,1251.969,1026.408,1026.408,934.726
60764070,10.362,0,0.000,35,8937.850,8015.968,8015.968,7898.103
60862986,8.102,8303,3.939,35,2571.526,2455.091,2455.091,2422.317
60876518,8.015,4664,11.475,32,1124.832,999.659,999.659,922.950
60878787,8.111,3925,32.070,32,1161.461,986.741,986.741,945.002
60879640,14.131,50000,0.147,32,43920.669,43833.392,43833.392,43833.392
60905900,3.845,4882,23.422,32,242.823,234.835,234.835,231.916
60907492,15.328,31000,0.180,35,109477.332,107709.062,107709.062,107709.062
60982057,8.144,5003,4.326,35,1279.112,986.883,986.883,881.415
61004258,6.390,8413,3.247,35,689.083,580.965,580.965,546.204
61029108,13.873,34000,0.143,27,42920.311,42610.229,42610.229,42610.229
61136774,8.072,7224,2.385,27,8171.216,8105.312,8105.312,8090.205
61213676,9.489,7811,3.477,27,3625.763,3468.479,3468.479,3372.743
61327770,9.465,7631,1.647,27,2541.626,2319.167,2319.167,2252.721
61379646,13.070,34000,0.143,27,20664.037,20492.086,20492.086,20488.584
61621625,14.239,34000,0.143,27,59638.314,59215.558,59215.558,59215.558
61708139,8.042,6789,2.942,28,1166.328,882.231,882.231,856.897
61728030,14.600,50000,0.147,27,85227.059,84485.496,84485.496,84469.994
61857507,8.084,4813,10.833,27,1222.563,1005.094,1005.094,949.934
61896955,8.066,3945,40.734,27,1279.622,1112.987,1112.987,1060.386
62020444,9.389,3158,0.212,27,2230.106,1917.541,1917.541,1842.954
62184518,9.382,8387,1.840,27,2603.878,2329.978,2329.978,2300.823
62377948,13.992,50000,0.147,29,36239.965,36199.123,36199.123,36199.123
62379319,8.658,6489,2.191,29,1414.931,1159.172,1159.172,1119.790
62381958,12.245,37100,0.160,30,11921.038,11752.017,11752.017,11752.017
62483237,9.364,4405,0.701,28,2145.687,1667.246,1667.246,1638.498
62483415,13.906,35100,0.143,28,30894.424,30663.079,30663.079,30647.158
62569281,5.409,5777,0.984,34,312.193,255.460,255.460,249.755
62630658,8.144,5504,1.124,35,1283.204,1021.027,1021.027,902.917
62727635,8.088,4733,11.348,35,1321.736,1021.140,1021.140,961.183
62735058,12.818,0,0.000,35,12188.084,11976.291,11976.291,11924.311
62760355,12.047,3359,0.458,35,8276.089,8012.104,8012.104,7798.597
62818622,8.031,7225,2.832,35,1157.382,916.825,916.825,826.723
63196845,8.006,4815,6.896,33,936.589,872.741,872.741,863.192
63196845,8.006,4815,6.896,34,923.060,865.785,865.785,859.429
63280289,8.164,4498,16.035,28,1241.733,1002.764,1002.764,967.094
63281499,15.642,0,0.000,28,130376.554,130064.631,130064.631,130032.287
63428034,12.170,0,0.000,33,14244.451,14307.721,14307.721,14307.721
63428034,12.170,0,0.000,34,13480.335,13502.198,13502.198,13502.198
63695388,14.349,41674,0.165,29,52678.767,52626.595,52626.595,52626.595
63726058,14.918,0,0.000,29,70727.429,70625.421,70625.421,70625.421
63798876,8.152,4874,10.498,30,1194.887,1003.730,1003.730,961.444
63812126,8.037,4767,9.965,30,1087.531,985.581,985.581,979.872
63841413,8.017,5197,9.994,30,1102.057,904.761,904.761,845.176
63905496,8.112,6542,1.386,29,1018.350,906.532,906.532,874.183
63942577,8.164,4412,24.489,30,1084.656,973.110,973.110,941.931
63957607,8.214,6230,1.719,30,1027.765,916.956,916.956,904.728
63976452,8.402,4937,10.842,30,1165.026,1036.844,1036.844,1026.105
64034282,8.617,4841,15.526,31,1331.174,1196.577,1196.577,1183.921
64053930,11.514,0,0.000,31,14622.832,14417.159,14417.159,14408.040
64065116,8.084,4939,8.220,33,992.631,921.169,921.169,917.100
64065116,8.084,4939,8.220,34,1063.519,991.501,991.501,983.919
64105494,8.252,6180,1.765,30,1048.836,931.062,931.062,916.668
64105494,8.252,6180,1.765,31,1080.135,925.717,925.717,912.520
64107645,8.139,6657,2.926,31,1041.683,883.037,883.037,867.815
64298181,8.020,4932,9.290,33,957.366,898.642,898.642,858.138
64298181,8.020,4932,9.290,34,929.390,869.870,869.870,863.284
64539333,8.752,11454,1.919,33,7228.151,7637.728,7637.728,7638.554
64539333,8.752,11454,1.919,34,7248.440,7590.411,7590.411,7588.692
64910894,9.088,3405,0.392,34,1801.136,1560.533,1560.533,1486.900
64911153,8.036,3843,37.194,34,1196.386,1042.046,1042.046,976.071
65062000,8.178,7843,4.009,34,1138.919,994.162,994.162,946.686
65068595,8.801,3916,0.650,34,1643.021,1389.975,1389.975,1315.489
65145453,13.109,50000,0.147,34,22199.738,22098.473,22098.473,22098.473
65155744,14.193,2834,0.141,34,52394.037,52298.699,52298.699,52298.699
65212867,8.878,6596,2.702,34,1573.131,1354.370,1354.370,1294.915
65258074,8.068,5115,8.085,29,1069.566,886.264,886.264,866.435
65325205,8.097,3975,33.300,30,1007.205,888.893,888.893,884.493
65348719,8.018,4039,33.634,30,1139.952,1039.901,1039.901,932.265
65348719,8.018,4039,33.634,31,1043.745,886.463,886.463,876.580
65434172,8.614,5575,2.405,30,1289.973,1154.876,1154.876,1147.851
65434172,8.614,5575,2.405,31,1254.595,1101.645,1101.645,1091.774
65448527,12.111,8116,1.469,31,38320.568,38345.635,38345.635,38345.635
65484200,9.384,7441,2.169,31,5574.163,5475.283,5475.283,5473.667
65517357,8.378,7220,1.680,30,1748.246,1706.477,1706.477,1693.770
65517357,8.378,7220,1.680,31,1747.513,1698.066,1698.066,1694.776
65673065,8.098,3737,0.577,34,2462.815,2359.050,2359.050,2336.516
65951358,8.049,8808,4.175,34,1328.067,1212.014,1212.014,1173.795
66186327,8.100,5210,13.306,34,1179.279,930.069,930.069,869.594
66239853,8.066,3829,84.573,33,1163.453,1062.135,1062.135,976.334
66239853,8.066,3829,84.573,34,1320.439,1245.194,1245.194,1234.961
66315917,12.178,4936,0.989,34,8660.374,8450.816,8450.816,8436.950
66338087,8.091,3842,62.734,33,1348.961,1279.127,1279.127,1272.437
66338087,8.091,3842,62.734,34,972.509,897.772,897.772,884.976
66409818,13.736,0,0.000,29,25252.099,25221.371,25221.371,25136.020
66411836,8.037,6559,2.073,29,958.301,830.772,830.772,819.360
66437864,8.144,4752,9.864,29,1253.600,1016.133,1016.133,983.346
66493797,12.816,27600,0.226,29,15177.604,15101.977,15101.977,15101.977
66499720,11.830,3704,0.507,29,7391.485,6937.081,6937.081,6710.431
66533291,8.302,5187,0.949,33,1337.906,1161.829,1161.829,1150.554
66551180,8.268,4510,17.481,30,1309.745,1031.127,1031.127,985.661
66555593,10.793,3425,0.588,31,5667.959,5528.960,5528.960,5500.537
66626624,14.269,50000,0.147,31,43013.925,42751.778,42751.778,42751.778
66645462,8.000,4313,21.705,31,1039.234,886.522,886.522,847.943
66649183,8.458,0,0.000,33,1245.909,1105.344,1105.344,1090.651
66740505,12.296,0,0.000,33,29356.360,28682.392,28682.392,28652.493
66741997,8.111,8182,2.346,33,3401.724,3368.455,3368.455,3364.397
67096936,8.001,3808,86.151,33,4065.204,4038.930,4038.930,3935.512
67160409,10.669,3290,0.287,33,3817.972,3642.394,3642.394,3632.806
67161519,8.085,5250,10.160,33,1010.524,891.633,891.633,885.600
67259082,8.203,3646,99.527,33,1157.332,1006.153,1006.153,978.770
67545636,8.261,4815,10.128,29,1199.851,1066.226,1066.226,1034.352
67545636,8.261,4815,10.128,30,1165.304,1049.608,1049.608,1041.523
67567739,16.310,0,0.000,29,262672.250,262245.597,262245.597,262245.597
67567739,16.310,0,0.000,30,253212.573,253459.003,253459.003,230065.141
67584818,12.429,25000,0.254,29,13073.236,12995.460,12995.460,12994.377
67584818,12.429,25000,0.254,30,10822.454,10759.870,10759.870,10759.870
67598235,8.431,5455,4.080,29,1253.420,1098.947,1098.947,1078.411
67598235,8.431,5455,4.080,30,1194.565,1032.377,1032.377,1023.407
67643907,8.109,4255,21.387,29,1093.071,954.240,954.240,938.877
67643907,8.109,4255,21.387,30,997.164,884.134,884.134,880.398
67772871,3.655,5092,0.845,32,156.087,131.749,131.749,129.605
67772873,7.843,0,0.000,32,9967.257,9877.464,9877.464,9571.692
67776291,8.028,5017,4.997,32,1035.935,886.083,886.083,847.831
67807868,8.224,4253,23.666,32,1071.260,943.737,943.737,932.609
68064256,8.130,4295,26.487,34,1185.396,919.836,919.836,892.954
68070930,11.720,3275,0.283,34,12847.198,12499.425,12499.425,12469.403
68359524,8.240,3929,78.890,34,1309.407,1048.107,1048.107,961.241
69366876,16.421,0,0.000,34,300625.598,300174.411,300174.411,300174.411
69747919,7.727,6129,1.471,28,990.631,779.829,779.829,728.777
69750051,8.239,6395,2.014,28,1273.482,1059.758,1059.758,952.003
69813909,13.947,0,0.000,28,34924.853,34727.614,34727.614,34722.218
69841698,9.405,6551,1.659,28,2243.367,1829.708,1829.708,1709.094
69855370,9.193,6607,1.772,28,2034.612,1711.990,1711.990,1543.163
69888397,8.158,4913,10.449,28,1279.865,1072.466,1072.466,962.309
69911593,14.328,34000,0.143,28,60531.688,60220.244,60220.244,59870.140
70489756,6.262,6888,2.805,30,3984.910,4040.465,4040.465,4038.982
70524156,8.554,4851,8.751,30,1270.784,1160.021,1160.021,1152.434
70552919,15.963,0,0.000,30,155428.003,155195.817,155195.817,155195.817
70553159,8.306,3595,0.514,30,1173.343,1010.636,1010.636,1004.225
70563385,9.965,3730,0.699,35,3151.884,2609.568,2609.568,2551.946
70596114,9.131,4747,0.850,31,2901.963,2829.005,2829.005,2806.821
70624037,8.016,0,0.000,35,1170.769,916.849,916.849,853.398
70675805,8.050,4576,11.010,35,1314.061,1066.713,1066.713,1004.143
70675805,8.050,4576,11.010,36,1432.979,1346.373,1346.373,1339.928
70723471,8.199,6686,1.633,29,1081.103,925.351,925.351,909.437
70723605,10.974,4030,0.508,29,4119.693,3992.539,3992.539,3986.019
70741970,8.198,4786,10.887,29,1156.446,991.442,991.442,966.315
70743424,14.565,0,0.000,29,51816.086,51717.468,51717.468,51717.468
70775919,8.663,6087,1.225,29,1329.554,1161.061,1161.061,1127.149
70781964,8.091,4061,38.775,35,1408.991,1022.974,1022.974,943.168
70785161,8.580,4609,12.183,36,1344.719,1183.446,1183.446,1178.419
70798902,8.286,4642,13.866,29,1130.571,1016.257,1016.257,1009.542
70819082,8.136,4883,10.301,29,1075.283,960.661,960.661,942.457
70826190,11.055,0,0.000,35,17562.079,17391.701,17391.701,9922.146
70826190,11.055,0,0.000,36,10478.623,10270.457,10270.457,10262.121
70829383,5.572,5873,1.666,36,293.542,264.328,264.328,262.454
70846244,8.368,4463,26.473,29,1220.022,1032.727,1032.727,1003.605
70859423,9.854,5314,0.870,29,2374.113,2169.163,2169.163,2133.969
70961708,8.142,4907,5.018,32,1057.837,922.354,922.354,893.695
71013467,13.160,31000,0.180,32,16595.253,16547.830,16547.830,16547.830
71028829,8.072,4594,18.753,32,991.450,877.646,877.646,870.094
71110456,8.062,10624,1.815,32,966.416,850.724,850.724,842.403
71246171,8.903,6980,2.223,36,1526.700,1279.136,1279.136,1275.897
71274771,10.204,3695,0.656,28,5102.279,4885.623,4885.623,4792.328
71299916,8.725,5980,1.370,36,1307.331,1142.949,1142.949,1138.763
71338307,14.859,0,0.000,36,59653.608,59579.767,59579.767,59579.767
71400062,8.050,6026,1.503,31,951.911,824.436,824.436,821.114
71400887,8.250,4716,10.655,31,1141.314,1022.067,1022.067,1019.727
71403283,8.078,6422,4.477,36,985.011,854.450,854.450,845.033
71446322,10.974,3325,0.378,31,5475.039,5314.914,5314.914,5302.310
71471105,8.041,7886,2.222,33,2764.087,2768.890,2768.890,2766.696
71670639,11.798,3348,0.574,36,6645.237,6479.951,6479.951,6474.294
71719908,8.050,4963,10.290,36,1043.486,897.605,897.605,891.572
72047465,8.022,6593,2.357,33,943.873,838.023,838.023,823.273
72169214,8.049,5428,9.874,33,963.255,849.642,849.642,836.981
72310844,9.070,0,0.000,33,1907.764,1789.724,1789.724,1773.183
72417989,13.314,2837,0.175,33,30299.642,30194.856,30194.856,29950.080
72553307,8.002,5456,9.174,33,967.841,849.278,849.278,824.669
72623761,8.506,6410,1.640,30,1159.267,1050.509,1050.509,1047.892
72637474,15.896,0,0.000,30,124421.847,124772.849,124772.849,124772.849
72639014,12.417,0,0.000,30,10551.157,10481.481,10481.481,10467.071
72668676,8.132,4785,10.589,30,1073.093,958.695,958.695,951.946
72689806,15.453,0,0.000,30,90110.296,90390.097,90390.097,90390.097
72706345,8.058,4824,10.448,30,1039.953,933.803,933.803,928.242
72779475,8.093,4946,13.579,30,981.915,867.426,867.426,863.732
72797911,8.012,3998,43.379,36,1031.064,909.988,909.988,899.114
72802368,8.273,7038,2.962,36,1024.320,935.938,935.938,928.508
72842554,8.039,4363,29.941,36,941.801,842.001,842.001,839.053
72983511,12.035,3210,0.463,34,9076.423,8783.679,8783.679,8701.729
73036915,8.003,4769,10.818,34,1156.285,904.350,904.350,880.250
73096141,8.025,7430,2.002,34,3136.223,3011.993,3011.993,3002.875
73185296,10.510,62000,0.658,34,4608.932,4239.013,4239.013,4187.540
73235712,16.418,0,0.000,34,309204.480,309321.996,309321.996,309321.996
73495813,8.013,4816,13.066,36,991.789,885.353,885.353,881.233
73669870,8.135,5548,13.891,36,1166.939,1090.124,1090.124,1088.031
73764693,11.777,28400,0.180,36,91951.676,90546.289,90546.289,90547.332
73765625,9.344,8387,3.564,36,1864.216,1697.280,1697.280,1617.074
74707795,8.013,6313,1.316,35,1037.231,913.147,913.147,838.415
74707795,8.013,6313,1.316,36,848.303,805.441,805.441,801.296
75374923,8.454,5044,7.093,29,1395.555,1132.799,1132.799,1069.446
75828290,8.122,3650,64.564,35,1192.231,1027.370,1027.370,956.773
75828290,8.122,3650,64.564,36,1080.304,1032.995,1032.995,992.228
75985275,15.322,0,0.000,35,113791.448,113447.332,113447.332,113447.332
75985275,15.322,0,0.000,36,89271.715,89183.097,89183.097,89183.097
76184341,11.562,75000,0.370,35,6359.341,6203.735,6203.735,6194.005
76184341,11.562,75000,0.370,36,6485.796,6422.218,6422.218,6422.218
76923707,10.465,4753,0.806,29,3562.550,3248.810,3248.810,3194.580
77031296,8.161,6352,1.274,29,1024.234,879.043,879.043,867.908
77031414,10.957,5752,1.077,29,5776.389,5490.717,5490.717,5461.749
77044150,8.175,4403,18.359,29,1143.670,945.918,945.918,925.489
77044471,13.258,5863,1.183,29,18975.124,18891.005,18891.005,18891.005
77045567,8.520,3714,39.413,29,1322.733,1156.910,1156.910,1124.938
77111228,9.361,3461,0.426,30,1828.693,1725.025,1725.025,1722.244
77156657,11.883,5977,2.039,31,6837.456,6780.817,6780.817,6780.817
77156657,11.883,5977,2.039,32,6735.420,6663.538,6663.538,6663.538
77176282,12.322,3442,0.423,31,8876.056,8792.455,8792.455,8789.618
77176282,12.322,3442,0.423,32,9414.057,9360.016,9360.016,9359.051
77231544,8.238,4534,10.274,31,1089.676,966.713,966.713,956.876
77231544,8.238,4534,10.274,32,1060.719,944.672,944.672,939.256
77263680,4.142,6972,1.585,31,1659.922,1803.856,1803.856,1804.542
77263680,4.142,6972,1.585,32,1219.594,1335.557,1335.557,1336.145
77317310,8.098,5115,9.351,31,964.450,867.757,867.757,861.959
77317310,8.098,5115,9.351,32,934.603,843.628,843.628,841.048
77372867,16.286,31000,0.180,31,337408.871,336554.147,336554.147,336554.147
77372867,16.286,31000,0.180,32,287832.610,288016.893,288016.893,288016.893
77436438,8.019,4328,24.753,31,1005.459,855.588,855.588,841.568
77436438,8.019,4328,24.753,32,968.940,836.348,836.348,825.708
77437543,11.276,5459,1.171,31,4725.260,4642.373,4642.373,4642.373
77437543,11.276,5459,1.171,32,4501.824,4427.387,4427.387,4427.387
77450175,8.021,4847,18.555,35,1266.969,1090.976,1090.976,1014.015
77450175,8.021,4847,18.555,36,924.945,880.450,880.450,877.971
77520806,8.412,6260,2.518,35,1500.092,1102.218,1102.218,1010.511
77610900,8.461,0,0.000,35,1743.761,1316.694,1316.694,1204.904
77612053,11.138,3488,0.521,35,5999.083,5384.716,5384.716,5195.441
77612635,7.235,3592,0.510,35,925.279,764.942,764.942,741.717
77630842,14.377,0,0.000,35,249722.757,248803.543,248803.543,248801.370
77641691,15.849,0,0.000,35,211477.816,208308.605,208308.605,207922.679
77669210,11.947,3917,0.779,35,7946.563,7336.625,7336.625,7112.589
77670492,8.031,5005,10.584,32,923.480,864.819,864.819,859.353
77702816,8.255,4397,16.132,32,1068.327,1000.850,1000.850,998.429
77725345,8.068,4874,11.963,32,943.484,862.949,862.949,860.290
77730789,8.017,5116,10.860,35,1193.385,1037.720,1037.720,954.811
77730789,8.017,5116,10.860,36,933.251,885.408,885.408,884.332
77841049,8.145,4349,32.482,32,953.631,881.648,881.648,879.501
77893078,11.951,3107,0.379,32,8953.612,8832.208,8832.208,8832.208
77957301,9.052,3269,0.410,32,3193.559,3188.702,3188.702,3163.617
77959296,13.602,50000,0.147,32,25968.028,25875.011,25875.011,25875.011
77993360,8.222,3507,73.507,32,1050.023,963.147,963.147,948.642
77994445,8.220,5067,10.287,32,1001.210,936.085,936.085,934.554
78004131,6.497,6281,1.279,35,621.989,597.025,597.025,571.787
78004131,6.497,6281,1.279,36,665.464,670.623,670.623,669.849
78008158,8.024,0,0.000,35,2160.657,2113.800,2113.800,2087.669
78008158,8.024,0,0.000,36,2126.610,2121.097,2121.097,2120.221
78055054,12.846,5142,0.878,32,13688.611,13653.032,13653.032,13653.032
78055893,11.205,3617,0.620,32,5500.584,5450.701,5450.701,5447.507
78055898,9.557,5495,1.143,32,3968.812,3961.432,3961.432,3956.908
78178416,8.005,4777,8.923,35,1221.654,945.002,945.002,875.148
78193340,8.426,3533,0.588,35,1765.619,1219.897,1219.897,1105.388
78234895,8.093,5272,9.278,35,1178.755,943.875,943.875,886.660
78236126,9.654,6285,1.571,35,2860.747,2137.639,2137.639,1897.997
78345494,8.096,4459,52.867,35,1207.932,1033.415,1033.415,967.250
78345494,8.096,4459,52.867,36,1000.808,952.434,952.434,944.516
78668330,8.100,8295,2.348,33,943.734,842.605,842.605,838.172
78824322,8.211,4441,25.132,33,1030.745,946.232,946.232,943.955
79023394,8.033,3881,57.248,27,1121.745,949.478,949.478,925.608
79056222,14.876,0,0.000,27,94085.744,94346.825,94346.825,94341.935
79134838,11.543,8810,1.410,33,6085.237,5980.748,5980.748,5976.048
79154958,10.261,0,0.000,27,6460.103,5915.701,5915.701,5902.696
79180181,8.234,3799,54.778,27,1265.625,1069.203,1069.203,1007.333
79246796,15.565,50000,0.147,27,148375.882,148019.551,148019.551,148019.551
79301758,8.003,6393,2.970,27,1020.008,877.262,877.262,827.855
79394364,8.035,4837,9.782,27,1087.083,938.756,938.756,920.354
79547762,8.082,7119,2.581,30,1092.900,1017.370,1017.370,938.607
79547762,8.082,7119,2.581,31,1036.360,921.075,921.075,914.692
79567114,16.052,0,0.000,30,342320.948,341284.412,341284.412,339808.370
79567114,16.052,0,0.000,31,291699.002,291514.815,291514.815,291359.605
