ticids,tmags,teff,rad,sec,slow_2min,slow_1hr,fast_2min,fast_1hr
11310083,4.413,6128,1.248,35,128.907,75.741,140.353,106.473
11488935,8.204,4544,20.503,30,491.796,257.580,455.082,274.836
11521555,9.098,6294,3.096,35,726.902,346.079,686.646,347.096
11521786,8.005,4634,18.380,35,502.034,317.727,443.998,290.534
11528274,8.753,4405,22.967,30,1219.522,1037.646,1157.780,997.643
11529003,8.352,3772,59.824,30,527.301,241.343,437.963,147.464
11555687,9.799,5553,3.553,30,881.582,160.360,837.422,153.124
11569869,8.156,7143,2.797,30,439.653,136.705,407.550,140.538
11614297,10.658,3383,0.332,30,1550.918,431.757,1488.577,459.792
11614485,11.624,3309,0.366,30,7946.251,5570.505,7982.851,5612.126
11645994,14.739,0,0.000,30,21459.507,4010.277,21177.063,4052.126
11649826,8.353,0,0.000,30,404.531,84.098,362.908,69.434
11974826,11.005,3094,0.221,35,4599.296,3843.631,4608.222,3810.327
11974826,11.005,3094,0.221,36,5825.109,4856.283,5731.465,4798.639
12013892,8.095,4479,20.383,35,497.498,259.040,451.537,265.009
12359032,11.588,5471,0.901,29,2831.857,1284.311,2740.923,1014.273
12378718,14.079,40975,0.131,29,15046.757,2694.377,14598.384,2710.647
12393800,10.740,5571,1.313,29,6002.575,6307.239,6203.074,6450.884
12395214,14.126,37500,0.127,29,16255.006,3312.222,16331.358,2908.999
12395634,8.064,6275,2.197,29,450.051,86.755,363.463,74.943
12421477,11.701,3461,0.582,29,7399.654,6604.027,7368.673,6579.421
12421862,9.928,3782,0.447,29,1015.416,226.679,1033.789,221.977
12423805,12.722,38000,0.658,29,5815.809,1050.656,5775.166,1086.895
12433577,8.159,4780,8.143,29,581.246,353.272,514.972,343.569
12473170,8.748,6966,2.582,29,2099.943,807.078,2106.486,809.569
12474920,11.488,3509,0.454,29,2445.731,648.240,2461.487,659.443
12511303,10.528,7768,2.733,31,5262.393,902.444,5235.689,934.881
12532010,8.233,4981,10.502,31,582.886,379.722,551.974,366.171
12549312,13.451,37400,0.160,31,8624.098,1625.224,8406.810,1561.610
12723842,8.011,4005,43.150,28,509.739,315.770,424.135,165.749
12862728,8.863,0,0.000,29,1324.974,272.591,1204.046,253.267
12865353,8.016,4890,2.391,29,442.182,96.424,386.009,86.205
