ticids,tmags,slow_2min,slow_30min,fast_2min,fast_30min
149302744,9.81060028,921.8756165176893,247.5243099948282,834.3835176973429,237.66770815495218
149388265,8.3519001,1261.0395942971074,330.7688298145812,511.87904728185964,328.4542726297411
149422364,10.07129955,1511.1708186599642,288.30705510822094,1010.9416643000826,297.7260874141907
149497700,13.51200008,12159.532312270036,3139.47604392405,11501.247246456942,3090.292073527603
149503727,10.31809998,1225.3381229519057,328.47121037157314,1129.152498471494,296.942521563261
149539114,10.6093998,13807.455672778267,15475.218093477086,15978.388874943596,15923.888619366317
149575726,8.26140022,479.4071337814862,134.9851422767226,382.8070046503234,109.18770025424233
149601557,10.0163002,1069.1000008273586,274.3004135037296,968.0226305683206,263.78142245462436
149603524,9.71090031,1164.3628377336154,331.5199746324877,989.7972219503152,317.0950229542847
149930673,8.08119965,645.1450286030857,268.8214748319412,427.7064627277753,270.5502850231907
150030205,9.10589981,660.1237399719266,167.19599946812386,592.4810540084723,148.15580918957235
150063627,8.00150013,495.13698996823354,238.90823708354802,416.28684066181205,241.36242984723762
150098860,9.68780041,853.3888831203341,222.2504961217397,779.1503430370782,206.86327782497034
150139182,9.51253033,858.1608619635047,231.17586395804017,743.619128326042,193.27622508981878
150141471,8.00889969,890.4159041441945,317.2482230922646,464.01054421122484,348.1896532989077
150151262,9.9059,1595.1664832976235,363.99594175962056,955.2127649037349,282.75740555242305
150164875,8.38930035,488.81853649996145,129.85968351924313,416.2651163179438,114.98243110578095
150185574,11.13339996,3864.021498278779,940.2565720617537,3660.865781485743,871.8855645560056
150188736,10.48830032,8730.158553623374,818.39437160375,1247.7840975105228,416.04585914161055
150249155,8.06919956,956.6050180985416,290.69304452980623,397.7039694927223,221.101552210173
150356903,8.32789993,1328.112408037227,198.61152685233,452.8185465949436,166.95460467663477
150357935,8.00129986,1289.759837334708,675.0582663514789,1273.5654796575275,683.2844868503254
150390490,8.28279972,454.75190975843833,117.26696157198751,379.5068857497996,104.97889228598034
150393049,8.01060009,7806.073687641254,7486.527845105981,7661.642745012042,7478.220714469343
150428135,10.91020012,1819.8913388195258,512.1923958336395,1658.0977121160925,487.39033175551526
152167411,8.31169987,671.7885771441213,192.16051841619202,428.6636270189915,180.92476815021817
152282527,8.03310013,678.6372504838567,503.7088778902251,584.6651812778505,486.2195406988239
152286180,15.3739996,45815.10609844116,12820.451382049156,46127.024918487085,12219.904449547897
152808505,7.87849998,356.4844935805558,97.73719630641912,322.3955775365487,86.58586223550309
152876062,10.03320026,1906.3171778680592,297.01149799807837,1835.6844929842512,319.9736709484412
152877086,11.85820007,3008.55592066188,792.0159329984461,2901.5827659372676,772.0374069490516
152878017,8.07970047,1077.7602587279275,368.94466055994565,531.5666003405203,403.6983916774787
154375139,13.68799973,13894.676841633995,3373.52393218585,13851.929974809567,3518.371711229254
154375200,8.07180023,2208.189024687885,174.4423377114569,368.84923487539464,135.30469400990074
154375243,13.07800007,8048.030688985717,2401.763462761313,7305.174191909262,2314.845961106379
154618248,8.55090046,771.3815430006623,173.07260304350982,491.0315711145698,142.16619851391974
155917395,8.11439991,741.6008602201349,317.4249630494191,485.17608220925695,319.49071407905853
158233581,8.27490044,618.5898500406274,336.46869343281264,545.5926463098658,349.7720795477195
158235404,11.28499985,2768.719798803271,845.4797700376718,2657.907701206479,910.0729108481662
158343153,8.2638998,764.3119447144837,365.01219651325874,551.2750905274921,400.2904581963393
159695626,8.13140011,670.1979175297311,438.09416879663,563.4426670003188,443.3391365966393
159734503,14.08399963,17766.916747920455,4826.06127005982,17434.036959326877,4565.734968550706
159736750,8.01509953,690.8764925168036,450.33341082957674,569.9184061374607,464.54978519482944
159837822,8.00129986,383.34896706803454,100.6534055994678,338.2059687950565,95.52099369181197
160037571,8.41240025,620.6223595479038,306.9973055773056,521.5294511653879,310.9872072945849
160037769,8.00080013,713.6759469897296,414.0133496343342,535.3834414746711,442.9488253693796
160074939,8.74349976,643.4218140208297,169.14013899682297,495.84072487100957,144.12413885248674
160078278,15.01000023,36532.37006877435,9368.631648843879,35834.03677175409,9443.584565758561
161153327,13.13300037,7909.554932555194,2006.5287335746407,7931.640099810419,2120.586900621685
161168904,8.61069965,519.615474034127,131.84800803723087,454.4267601871453,119.37658179358823
161169386,8.02820015,612.9783564009731,350.1218551229951,466.0913726082682,328.25821323417125
161171437,8.06729984,616.2922305976193,359.75418278791346,488.8051304414439,346.7140692765202
161265291,8.50430012,3076.55661917706,191.23263364113112,456.84253294310895,171.90320079059552
161378663,8.26790047,480.5559435029902,142.71751540223048,375.7154915436848,98.49876784840347
161402643,13.10400009,8202.413041560141,2562.287528846856,7662.458527627821,2523.90741635789
164285047,8.05589962,1326.6101184014142,194.237212912757,438.0696438065365,170.252265271718
164328483,7.70079994,1791.6129456748115,1694.936189111319,1808.1926256537301,1769.6963044824167
165096120,10.48110008,1359.7488603678762,342.7871469010848,1277.1762812330671,337.62064629679327
166224562,15.64000034,102253.47661657646,25759.14179543465,98803.09699138683,32207.567502768507
166225976,15.00399971,37009.17028818781,9615.360629031513,36054.15752937491,9125.818302203774
166551954,8.01669979,10061.098800975073,129.7271285513773,1482.728933623303,833.0444603913226
166629107,8.04669952,428.0199912388255,142.05474056290123,356.52799044414456,127.59862139284323
166657780,16.17399979,136123.2592308188,33664.41078402885,137755.5432230546,33102.72646190857
167004255,9.94169998,3254.975605924493,366.86796606338066,912.4181304771441,239.90611910691425
167163906,11.04380035,39623.50773441666,21405.948280741603,22189.795206124098,22290.41443225186
167203674,8.82619953,737.5358412055823,310.0018848489316,588.8756641071903,286.9437893902236
167205241,8.03209972,384.23266685380685,123.62960002954823,342.1526691020188,130.67717718629896
167303382,7.52089977,379.8583529142338,104.45331467828879,270.0009759108965,74.44364024813873
167339584,8.43690014,1940.0303246952733,209.30429426017514,450.61788442476814,180.96322207968223
167342439,10.09060001,1062.383882455489,259.71936703848627,959.6594203664455,253.7540682861221
167415965,8.00889969,445.20795207209727,120.93431568294265,330.2997422881423,97.35978772009486
167418898,10.24009991,1188.576211863777,277.34917776464414,1083.6703168742106,318.85177441135687
167418903,11.37860012,2560.078279382425,661.1841797148535,2416.220298826687,758.4354733699039
167551757,11.02670002,9671.740675363786,1522.6147308857157,2284.187206264305,1661.6207071877025
167554511,14.67399979,24414.769311339212,6113.52348795152,25698.299065184226,6421.492863293176
167574282,10.90219975,20857.259083755565,3134.129660220127,4178.59007736182,3757.1119484099418
167574667,8.18309975,2596.840190470554,224.9899654576339,391.2373014086825,137.64179266702473
167600516,10.69250011,1466.7649044249047,395.7207640688471,1360.6077843697446,387.6573172300638
167695608,11.69340038,2686.4473487478676,672.7606469084709,2488.1451168205576,637.1475455418462
167718227,10.6395998,2662.233974617706,1370.5299977542986,2664.9734439535996,1471.5368832680754
167720983,8.03279972,737.3591012484279,370.09347028144964,485.8840292597337,368.8249888403586
167751145,9.74409962,871.5930987072439,207.2275997636102,799.6219366017949,207.8489831975488
167794129,8.8380003,632.5523066558301,179.037576597473,519.4853367258108,155.09943727618432
168148778,13.42029953,10768.588849464395,2766.5547343281287,10483.056954198713,2714.076962055271
168304840,13.35299969,12372.327220684012,3024.550886784359,11840.46325351535,2950.073959915896
168442423,8.05350018,1124.4196074167062,282.78393144714397,458.0407668849416,280.7388969751386
169148174,11.50199986,5584.143131284609,1779.3737036418647,5250.34227756272,1954.9656753328907
169444782,8.0385704,375.2189290389291,102.77428508532137,354.775296783939,102.44053726189446
169579145,8.68400002,1126.8939668168687,292.81392401565984,1005.0034882892189,275.5873419841319
175287632,8.14000034,443.7940324148615,131.80382304794225,361.93587332376035,96.5950932914629
175296097,8.08339977,599.6786746250996,343.2289967939709,486.907603069648,343.3581811018241
175296437,8.2166996,1465.8812046391324,170.9075385683676,405.6964370854769,167.91510423762955
175374933,8.52639961,1292.322566713448,253.66602350594582,490.9526100448886,205.62348509151147
175376065,9.9364996,1975.0690212011461,685.7510337593241,1931.182863993393,646.8836863686436
175411471,8.02200031,398.8137133190502,125.66210953682459,338.03294421867855,115.30867420493789
175483980,8.64990044,996.9900983083369,204.39976044913874,502.83942149898667,181.93469777630858
176935123,12.47439957,4527.105632533043,1241.5981990101163,4298.885577810839,1019.3214496991079
177077336,10.0685997,1147.219061889632,301.42999692694,942.5761823101553,278.90188389073836
177079697,14.81200027,24676.874667799286,6140.299591460422,24271.220496840506,6274.871701853523
177116487,10.68859959,19138.55137040697,1026.9475210460187,1966.8943153669095,1168.937987010763
177119085,8.05679989,660.6539598433901,416.2667840880536,517.4170469906801,407.33560600557
177258735,7.54120016,320.5179122996222,87.70720373790324,269.5079014539823,73.7587155016767
179201407,8.2723999,619.1200699120908,303.2857664770619,484.1785906493613,311.03233608753385
179308757,12.33230019,8679.655110866486,2141.3371358942086,5240.997356507549,2059.951914492541
179317684,10.8718996,1788.519996424608,515.4620850409971,1668.5846901062434,437.3282177206271
179438643,10.35210037,2169.5713440496347,1012.7641394843728,2063.1777894056377,1002.3647945081484
179638690,11.06340027,3897.82301508457,1996.4103710275479,3760.7925811208293,2023.1193879204613
180412528,10.75800037,9063.931962709581,2024.9980590972823,4080.856859569534,1727.094556291703
180412699,8.96049976,682.5697145305437,189.6419740267409,544.7080717527466,162.51222363958115
183120439,11.78800011,2790.5471835118474,744.826364438204,2681.1622423028466,710.8562387168809
183979379,8.00969982,644.658993720911,424.396822117159,489.2539947537823,379.1602391367105
188645059,7.58589983,6733.262147713652,543.9614031321545,650.2550388856412,539.3108731253769
197573462,14.47799969,26746.7646760138,6748.108304114627,26486.760708455917,6754.646262669628
197598203,8.19859982,1317.2429006722273,206.74156488143538,1862.2370387586336,995.2287924440103
197598732,10.99030018,2177.0827922286994,1101.973632858089,1925.1416316637806,1187.7391156598064
197601156,8.06960011,668.7839978724954,371.77249987441706,500.1484792950178,376.87822065221656
197614651,9.22749996,2423.1931825662923,1662.7253319199178,2462.761097030277,1684.9166466372249
197733707,8.12450027,3961.979619531641,3739.2872735170154,3871.0316077022076,2857.4453469620084
197734220,8.06830025,1348.8793530028765,267.58429513185996,365.23760868460363,129.5465431205721
197736350,9.18700027,2329.476820285137,547.8938671788413,1738.8268194053276,748.2147851542542
197949562,8.8132,691.406712388267,160.4798810962542,508.87110696313727,137.8655192019568
197962717,8.78320026,727.1965537120461,351.8008847159625,581.2138793449174,345.2954855598328
197963087,8.10130024,431.422235414049,117.26696157198751,356.9926197852447,98.41633100944287
197979354,14.51099968,25974.587803205945,6462.408163374434,25012.06882399564,6652.161975930086
198076680,11.87080002,8053.3328877003505,1783.7480175814378,5780.725135649202,1839.717514125199
200228531,8.61870003,1082.6647925389639,321.75509199970344,583.87411821072,331.5125768954277
200248099,8.03660011,1611.338189377257,191.8512234911717,355.7196302075666,112.57574287558573
200643254,8.10999966,829.1313240008838,231.75026881879216,440.6179892094343,288.57979215706894
200656263,8.37689972,610.2388870650789,396.9579437689283,541.9852663219234,380.8944753904002
200662899,8.56110001,526.066482470265,179.92127638324533,469.8223187393409,171.9537894508554
201177084,8.00590038,690.5671975917833,371.15391002437644,507.1104656417477,384.4047043624756
201233593,8.12790012,653.5843615572114,218.185477107187,414.2348297627802,210.96559887410825
201248233,13.59609985,12191.698984472147,4236.28003303537,11361.756214856452,4256.711970717011
201248411,9.9005003,1715.5263941198143,358.075153194946,973.7758192691571,310.8059331203288
201249058,8.26039982,423.02708744921193,113.82053240747544,395.22508365544985,105.64529047477042
201288535,8.0152998,659.6818900790405,433.54311489990255,555.6086532752968,461.5196606285712
201289286,11.5770998,4628.775292886148,897.9715373125479,2792.8863281660456,801.2431288277667
201292296,10.90079975,7647.891425988008,714.7363867326563,2152.262198359628,748.6276442894856
201292545,11.44830036,2238.853407254185,594.9950657605062,2178.0447852306597,569.460417942296
201334108,8.09449959,1166.43953223018,265.4634156460064,438.22863835138673,292.1932555404133
201642601,13.16860008,7840.7147192435295,2138.3325566225826,7737.988935830744,2086.384786630794
201687177,8.0024004,793.650777602125,236.6548026298286,399.53166383657765,219.6500834535159
201690280,15.52700043,57177.27609400883,14267.067931358451,55973.13958908955,13396.383793124372
201730948,15.16829967,30969.43573234828,8017.012826505108,30319.210653544327,7230.226494077934
201749918,8.14939976,469.3329562236817,200.5114813917405,393.7144810857413,176.6390440691475
201753334,8.09300041,419.7573982418543,114.70423219324776,344.0532989250527,100.33557054555317
201792346,12.33290005,9025.0491721356,2019.9167853290912,4656.6804998362395,1751.8819629581947
201795994,11.1303997,1798.329064046681,469.2445862451045,1748.3122463517934,438.48384373182563
204543724,8.08520031,492.22078067518487,217.21340734283746,397.27682014655204,191.43958959389212
204544744,8.11929989,612.4039515402211,329.53165011449994,492.7703958947743,353.54894479934444
204571494,8.51329994,3840.559268966524,322.55042180689856,602.7511236435915,255.1252668135199
206285518,8.57040024,1393.1527122700702,239.57101192287726,519.7059129269735,274.08501941690827
206354321,9.87057018,1016.3431236167507,261.4867666100309,905.3255155897486,242.82545620722007
206361691,8.34080029,502.4716981901439,138.2106464947916,401.4042753651145,107.87714415337203
206408374,8.31004047,514.3574603087817,250.13122436285653,458.8199785503004,245.3829948866413
206461701,9.68290043,840.3984962694809,215.62274772844725,776.4081589787204,215.93038334109784
206462125,15.97200012,79194.87718147274,20663.375350757116,80277.33090738437,21281.34280338961
206480502,8.35077,511.2203260692899,141.7454456378809,434.02010209405216,137.9750045565025
206482194,15.45899963,46845.1023837481,12344.490677432183,47776.41558330286,13084.608626713994
206497582,8.20919991,784.9021497229788,462.52846787323483,591.3810649424548,452.6668648547065
206534188,8.03689957,697.857720824405,418.16673862746416,547.0078447333482,448.09371788237223
206535600,12.96800041,7167.070372549286,1932.0770266233224,7157.026176534051,1939.9971767783964
206537793,11.23869991,5172.118106168263,1516.7381273103297,2762.7772432296656,1591.6995630949107
206541995,16.01530075,77524.02181152372,20151.71317479494,81291.2614998608,20109.428189610826
206546422,8.28979969,1604.798810962542,140.33152598064518,450.37084846675594,166.10961110781676
206549835,8.07079983,2215.346992952641,399.9183380512656,358.81171916324337,130.94954708836025
206592394,7.91090012,8874.466728639994,505.43209247248114,656.4340056316506,548.3551194615233
206595483,8.01920033,934.4241534756562,225.43181535052008,407.7676005737023,223.0436812114524
206598581,8.23390007,538.9684993425409,287.06987540813975,455.37030464097097,298.1632672731519
206605688,8.29870033,1511.745223520716,953.2027739233181,1511.0738262770496,894.6138279203254
206609630,12.55949974,6057.762031469287,3053.226944832671,5508.171066051296,3070.7974564031565
206626993,7.88950014,3809.9832563788013,160.39151111767694,419.7161609338108,207.2501879536202
206651551,8.01910019,506.3599772475422,271.73768412498987,426.1551522301827,260.2393211877753
206652542,8.40120029,643.2892590529639,395.1905441973837,543.075746661071,382.160971116493
206668402,8.16600037,560.265664179654,283.2699663293187,463.8364464651944,295.93819575955257
206691359,8.21749973,565.6562328728651,286.804765472408,454.1920476818643,283.2744852786877
207072109,8.33349991,741.2473803058261,377.69328843909165,544.4930049914767,388.4950055676849
207077681,12.31190014,4239.81483217846,1361.5604449287096,4156.931708098462,1266.3224322823603
209035793,7.34453011,24596.723097229737,1940.074509684562,2011.7869142784205,2061.066754035395
209301512,8.88903999,2329.0349703922507,1370.839292679319,2319.481121898991,1281.4034462960656
209319622,8.05970001,562.5190986333733,283.53507626505046,433.9601765451458,274.8181573168195
209362175,7.18340015,6131.374223624121,4002.8949196128997,4529.086325166188,4254.512963965382
209376399,8.03460026,864.6118703996426,360.5495125951085,481.4592516003236,323.5908615471104
209395921,8.02019978,870.0908090714311,352.0659946516942,503.7952348461823,363.3512904324049
209397773,12.29100037,4571.202251843082,1190.8296463174963,4431.523928112153,1254.5418484204486
211335296,8.0777998,615.8503807047332,281.0607168648879,450.7969921277532,281.7032790480125
211404370,8.56439972,645.807803442415,140.0664160449135,446.11234432971736,110.47464494710997
211411166,8.15789986,1738.944438442781,199.7161515845454,376.6479175486295,134.51640277386724
211433060,8.00570011,628.9733225234522,349.3265253158,601.9856686620318,329.6076104862238
212253103,8.22369957,514.4016452980702,228.08291470783703,424.11069804312405,226.96315031215516
212259262,8.31910038,764.0468347787521,464.693532348377,583.4812991223099,444.54181870095334
212320065,11.01599979,23471.33142004868,2475.419839905436,3493.09319758493,2647.4846084630653
212347401,8.03380013,522.6642382950415,266.3471154317787,434.59228682108767,263.7396657934761
212352349,15.64599991,62599.657979507814,15334.135422678535,63903.05327052659,15952.241822752161
214567611,8.09840012,695.206621467088,265.2424906995633,447.62227119820756,273.5401899773331
214568651,8.59570026,742.6612999630618,401.9950325478306,583.2094218052142,408.85475456581156
214912513,8.12129974,968.0047453350046,310.35536476324046,466.6473678585377,311.46834467945257
214913582,9.41679955,1080.1020631602241,238.8640520942594,735.0286819739342,218.55542833335915
215113416,8.83609962,568.0422222944503,142.62914542365323,500.86698067465335,132.31841712468523
218878156,8.16600037,972.0697643495573,131.9805630050967,417.90054954579597,142.34879889384578
218902449,8.03450012,422.58523755632575,111.74383791091047,334.30077425469585,84.06570506038784
218910850,8.11559963,937.4287327472822,543.3869982714026,674.9812356847103,564.14989883409
218911792,10.09300041,3121.0509033906965,868.1024845534433,2509.0887311174547,851.7093904134679
219122151,11.19349957,2514.2584454901303,983.9113414789065,2312.9346631950893,1021.089385249785
219137894,8.08250046,1185.3948926349965,213.23675830686196,401.5866411874806,203.88817997999863
219164808,9.66460037,906.9852751274256,315.0389736278338,874.9077756526827,334.75325998851287
219175812,8.23009968,876.7185574647234,413.65986972002526,574.0621389357979,415.76716785965783
219200215,8.05459976,484.8860724532746,142.09892555218983,351.37668264932637,133.09033649696875
219212899,10.64529991,33756.80159663135,976.3998932998418,1835.9665573600205,1066.1547860309574
219260541,8.0486002,8804.38933562825,139.27108623771838,902.7634388648322,444.8288345168745
219303172,8.00699997,1191.580791135403,251.4125890522264,399.36723388368443,230.6156123698062
219304041,16.18700027,84595.254942306,24883.52786270214,84739.3355707308,24742.717372954914
219304704,16.17900085,94096.9717788872,23414.46533883423,92151.9284339602,26156.149238943923
219315573,11.55630016,2723.2092598359964,738.949760862818,2536.019028284687,654.027809265547
219321172,8.38710022,1111.2524806086985,337.6616881436053,565.6352473180131,400.0794914675521
219325050,8.1906004,1411.710407771289,170.15639375046115,397.5100299886338,142.15458941085353
219327284,8.01420021,405.79494162665156,101.93477028883767,331.9623036779182,90.70369951958811
219328436,8.00759983,407.38560124104174,105.73467936765866,355.1482765466959,142.39167126485847
219338105,8.13669968,665.2491987294061,396.7812038117738,523.0313045828431,399.5704148775954
219338557,9.9762001,1016.431493595328,256.71478776686035,945.2936608406559,245.4918004875518
219401954,9.64700031,846.4960247913099,211.02750884243116,778.177753573713,204.1573589217403
219925222,8.12909985,2045.9417440200864,218.31803207505286,618.4119116622177,280.84547097887935
219927265,8.03190041,378.1351383319778,100.25574069587024,332.3117545324676,90.57797835267353
219974863,12.39999962,6432.892590529638,2044.041789480676,5269.140497492038,2172.1737826125127
220372452,14.11800003,16583.245069867717,4285.634666070755,16637.264306035093,3983.449666617892
220373696,8.05039978,641.0358245992444,242.00118633375115,415.84482788430574,237.41380227344072
220411786,8.0557003,1014.1338741523199,678.1512156016821,996.4273953765825,688.5317458747116
220414682,8.71469975,518.5550342912002,150.53825850631554,477.9128741067433,135.36825595831897
220424363,8.89999962,828.7336590972862,442.9545176183778,692.7353735704455,443.47914922225755
220432563,11.30020046,14899.35512807855,1438.7516212159221,2562.963058902159,1560.8495757892408
220473309,8.45969963,21062.277434054744,540.0289390854678,703.3173150608378,563.54173718617
220476769,15.56999969,51926.28778196039,13255.54097157416,52757.034381819234,13268.348937707417
220477045,8.00979996,6445.529497466183,108.5625186821301,390.08847872387264,178.49811510343568
220488137,12.36999989,4367.332711265407,1202.715408436134,4313.722750708905,1160.7788390915584
220490324,8.02079964,615.5410857797128,225.16670541478837,434.76337358178836,262.43925883020876
220492687,8.02709961,752.5587375637118,422.2317576420168,546.7965477946902,426.3914249686754
220508128,8.2489996,4285.413741124312,257.90778247765303,728.3161983785194,395.6788039509294
220523140,8.00640011,766.8746740932235,343.5824767082799,472.42187825470387,354.4499434924312
220539110,10.03390026,9960.003545482718,5081.715618083754,5534.7047313471485,5491.125632200149
220554352,11.54580021,2316.1771385092634,555.2285754007518,2168.789612006878,533.2265337611057
220556072,8.09259987,3490.7908937578372,105.16027450690666,356.9222262787409,116.23823503419364
220561605,11.2784996,2036.9280062052085,560.133109211788,1938.9405609700548,469.30650487733135
220565588,8.02750015,856.2167224348054,494.7835100539247,586.3991641678003,519.3510515136734
220567752,12.21399975,3913.685426239184,995.0017737903491,3685.1279506573587,1037.111937628551
220571386,8.07740021,428.5943960995775,120.00643090788171,345.50763874677284,107.78575017727233
220573709,14.9460001,25493.678379788646,6600.088589997762,24992.224243034703,7037.006566710306
220576880,16.07889938,65571.3194341137,16160.571462332813,64690.86282059666,16350.168397694382
220578510,13.4048996,7196.674315372658,1851.6161611287523,7159.662025480689,1723.285822180464
229042207,8.09300041,812.4735830390754,130.43408837999516,765.492529497367,100.94783869349412
229061843,8.15719986,671.3467272512352,415.82493419516743,544.1620554297696,424.9189436154588
229806012,8.24120045,433.719854857057,118.0622913791826,365.1943354142769,99.35105686974808
229807000,10.79880047,19499.542732894966,24924.443162783402,24573.668935182424,24423.66020394388
229807051,12.5024004,5812.181861003157,1859.2159792863943,4703.118368212712,1732.0247580672758
230954760,8.21660042,426.4735166137239,111.92057786806494,375.9848944492073,92.72022725409087
230956346,8.20730019,2238.4557423505876,227.55269483637363,410.9223995852932,170.3951801887811
230962153,8.0145998,381.22808758218093,122.43660531875561,342.95123192762645,104.99358118883929
230983365,8.30700016,53040.01462196925,46816.69143563551,46190.631342714805,45770.825056092996
231020638,11.15400028,27850.505708443434,3813.694795479045,4637.412135838504,4038.7680927042193
231020717,8.14009953,696.6647261136123,436.0174743000651,546.6091735153868,427.9021165467855
231091547,9.01990032,735.5033316983059,305.1415360271838,642.5014156760177,320.44616481507313
231097055,10.57260036,1366.9068286326321,358.51700308783217,1313.9176572170882,326.99367074522667
231262665,8.56949997,488.1999466499209,121.8622004580036,439.3279633023497,113.22152567650865
231263500,9.72859955,4252.893589007891,2944.4876861933863,4137.032399774198,2784.706820409862
231267979,10.67599964,1749.3720959148943,592.5648913496324,1586.3027989511595,578.432246224551
231629787,14.00199986,85991.05875393338,104922.73600449105,94472.08560362092,101916.21031342352
231630645,9.87749958,2376.2687239417814,1407.998868671045,2376.306852307346,1213.9946042843003
231641537,8.12059975,989.1251702149632,239.43845695501142,545.3855072395352,246.7640356846268
231663901,12.40690041,4563.955913599749,1505.2058451060009,4425.594542373816,1475.7909548689504
231670397,9.86380005,1076.8323739528664,313.8901639063298,974.2030332282442,289.3442529614338
231694736,8.2098999,464.91445729482007,124.99933469749534,367.41579502795975,93.4976854616995
231702397,13.08399963,8914.056479042596,2235.3186081110957,8905.354792367147,2209.2324916136295
231708574,8.0777998,992.4832294008979,518.1573693876027,616.4627352177337,507.683162204601
231712555,8.74619961,1027.7428508532137,317.4249630494191,574.9800988837707,258.7199413693368
231721925,8.07699966,1622.2518817315454,210.32054901381332,382.89972446165643,139.04374126636336
231728511,11.49660015,3077.3961339735442,778.4069562975524,2976.0440285869163,793.5991904003326
231729342,8.01039982,360.5495125951085,100.52085063160195,327.8659386824645,93.32023349230946
231733039,12.23589993,6193.67505852107,1461.2859657531162,4812.867979332992,1504.837425281534
231799463,18.43000031,3598688.5167211527,588866.8728561109,1252617.6816594307,696835.8420393032
231815113,12.95590019,6501.909543798457,1784.7642723350757,6578.975442696126,1825.308153109578
231815570,8.0880003,867.9699295855775,416.3993390559194,551.259724505287,431.37402595278525
231828422,8.0024004,377.51654848193715,127.91554399054402,340.7104983831011,117.41673971440424
231835378,11.39509964,3099.488628617852,985.4136311147194,2642.325713472905,1021.7574012055868
231853979,8.04360008,598.4414949250184,373.84919437098205,478.4221671595717,366.6452245590445
231864125,9.85369968,1503.350075555879,625.9687432518263,1471.9449375225574,620.379667806677
231910539,12.06900024,8116.826717308092,7298.123050779322,8072.433613315425,7188.4206140914675
231912935,10.50109959,1402.7850399349884,370.71206013149026,1267.2394902374515,326.07774756921395
231914259,10.07929993,23270.64319869978,3947.045093152089,4773.526953773235,4543.709716516522
232064019,9.03129959,1818.3006792051356,1309.554712536008,1807.5399798458805,1076.1382909645752
232070689,8.78849983,865.8490500997239,544.0939581000204,823.815670670662,512.463191739794
232073911,10.32359982,3173.012450794109,1810.2590111546074,3129.1103447963496,1699.8813669041251
232074599,8.01889992,1280.1275096697898,188.40479432665967,375.5395248754489,186.51629718216498
232077453,11.45650005,2258.3831725197533,575.9513353771127,2133.64238128223,582.4907946790181
232084518,15.91600037,73517.45953779986,19545.627676722994,74708.761818396,19270.243420421597
233961805,8.13020039,600.4298194430061,339.60582767230443,473.1805929739702,318.44874696215186
233962972,8.01949978,638.0312453276185,397.0463137475055,476.6910256722682,374.02654844963985
234287962,15.54020023,59692.506609263306,14841.516977099753,56899.50006132261,15893.492460161653
234288007,9.27280045,2476.480279648363,1694.936189111319,2323.037922128016,1553.241772468009
234290432,10.43780041,21356.54946271693,733.6475621481841,1823.986243833879,972.1274102661763
234295068,13.4989996,10271.94956986035,2826.2044698677605,10261.356349350759,2877.3264611977975
234299744,8.02250004,732.7196773731231,410.12507057693597,556.1793021352239,448.747006719607
234306874,8.0,475.60722470266523,234.62229312255224,392.19417335859066,236.80130843512717
234307350,15.89120007,66711.99911758861,17394.658213163864,65824.01003108242,16931.471002543683
234345288,9.78059959,900.1366017876901,230.60145909728817,788.8986586045404,210.29035545138981
234490176,10.66889954,4321.998912255287,2946.8736756149715,4376.565691532153,2822.4059714857585
234490974,14.27830029,16160.792387279258,4224.880305798907,16178.147095160362,4113.956081369501
234502511,8.19760036,497.7880893255505,264.4029759030796,434.37820872540004,267.2652980816117
234506911,10.76819992,20266.859256881075,892.5809686193367,1986.0608477786025,1007.3351482776185
234509975,11.42010021,2525.3488778015726,748.4053485705819,2276.150390115696,700.9207074501485
234516309,10.63599968,1480.3738811257986,380.30020280712,1372.9012294170002,345.1037065152597
234519192,8.06739998,457.93322898721874,163.61701533574592,359.939219888949,143.50309413488108
234522714,8.04030037,494.1649202038841,156.23812212454703,348.3019670093407,134.68805516377182
234526939,11.10060024,4025.0757842357852,2345.118306493307,3398.2183868281204,2507.5631901904426
234968587,8.13290024,449.44971104380437,217.8761821821667,415.72101039677176,214.3841931402815
234989679,8.20330048,1266.6510879367618,246.72898018763308,491.5880458047785,346.13083527381656
234993582,8.09739971,554.6983555292883,302.6671766270212,453.8300436362386,276.59209108774627
234994474,9.2297802,904.5551007165517,229.14335445076384,689.389878990565,213.95669229388847
235009501,8.26920033,1342.0748646524296,213.8553481569026,433.0362173054472,180.1297971523937
235037404,8.22360039,513.8714254266068,262.4146513850919,442.2476340103213,258.64306688245875
235040784,8.75889969,1362.532514693059,259.2333321563115,552.0533020296605,274.26314856144455
237310691,8.30210018,985.5020010932965,172.05634828987166,416.0851347733659,166.1051032848786
237311444,8.55220032,1190.4319814138987,213.3251282854392,459.0237115188637,140.19109911168283
237312965,8.23989964,475.9607046169741,190.87915372682215,415.533471307911,214.11674934226969
237313246,14.37380028,16572.640672438447,4116.582897052509,16568.542029718115,4022.683731566812
237314211,10.88199997,1812.4682606190383,467.1237067592509,1715.6929637356766,459.9398530147046
237320326,12.00300026,3243.178213784432,986.8275507719552,3199.5356628741933,1057.064762592377
237336864,9.23649979,13144.857573406178,1253.0862962251567,1311.3286388442957,1285.6085305221854
237337945,9.92790031,1181.5066135775983,317.6900729851508,949.6645488998137,265.5966618569678
237338096,14.50300026,19608.768026416423,4768.046379123867,19094.72453718336,4841.375936202755
237883772,13.09060001,7844.205333397331,3487.0793546575937,7648.60005680816,3536.2806996052336
