2031.076566791569,0.27814403072897725,0
2262.5856699626675,0.0219906992243844,0
2494.802067057297,0.03828005704120623,0
2611.609832159087,0.047493346590985835,0
2962.7332174283038,0.7467318765958907,0
3073.988518021463,1.1828575656202427,0
1850.7632293528256,0.08856912898317842,1
2086.334819044383,0.2427704544501632,1
2204.3101265212376,0.1383225559377705,1
2433.196459426881,0.15426994047708756,1
2550.9021031514176,0.14353871943147808,1
2667.304427268541,0.027429529561417608,1
2783.101202784603,0.004696384478421303,1
3021.888629138244,0.0672242177221806,1
2368.776027536297,0.10477814215248143,2
2604.620681749861,0.2259987537286396,2
2721.4356176724773,0.10908487234349587,2
2269.886237765704,1277033.2231635277,2
