time,time2,flux,flux_err
2044.831477857752,2044.831477857752,1433796.8079233503,124.66877600641429
2044.8328667351773,2044.8328667351773,1433363.7273989806,124.64956738167004
2044.8342556126038,2044.8342556126038,1433714.2031950597,124.66948883071792
2044.8356444899134,2044.8356444899134,1434219.42528344,124.68734727434256
2044.837033367339,2044.837033367339,1433914.6172770297,124.670182068027
2044.8384222447644,2044.8384222447644,1433622.2635618348,124.66655134171916
2044.8398111221907,2044.8398111221907,1434083.1964104949,124.67837529269059
2044.8411999996163,2044.8411999996163,1433459.699355715,124.65632442339218
2044.8425888769252,2044.8425888769252,1434001.9456918451,124.67977732976587
2044.8439777543515,2044.8439777543515,1433530.2588113858,124.66540374388157
2044.845366631777,2044.845366631777,1433684.874117655,124.66998232207904
2044.8467555090854,2044.8467555090854,1434018.1456278733,124.68392068797404
2044.848144386511,2044.848144386511,1433520.7704917823,124.65666128661155
2044.8495332639366,2044.8495332639366,1433738.739391534,124.67562991744818
2044.850922141362,2044.850922141362,1433565.7903157878,124.66155353471054
2044.8523110186718,2044.8523110186718,1432984.8664181111,124.63511587580363
2044.8536998960974,2044.8536998960974,1433508.5280281089,124.65799697948583
2044.8550887735228,2044.8550887735228,1433455.537060521,124.6534728006003
2044.8564776508326,2044.8564776508326,1433658.187254416,124.67344845635738
2044.8578665282582,2044.8578665282582,1433957.9321050618,124.68031385933587
2044.8592554056836,2044.8592554056836,1433160.382156052,124.65295574112955
2044.8606442829935,2044.8606442829935,1433329.9070350279,124.65985752488649
2044.8620331604188,2044.8620331604188,1433714.3375523502,124.67262207602958
2044.8634220377278,2044.8634220377278,1434232.8872878556,124.69300191495311
2044.8648109151543,2044.8648109151543,1433198.113940438,124.65111467863014
2044.8661997925797,2044.8661997925797,1433218.6638611918,124.64698981649136
2044.8675886698886,2044.8675886698886,1433168.5245170228,124.64898763001447
2044.8689775473151,2044.8689775473151,1433667.1972917574,124.6685253419543
2044.870366424624,2044.870366424624,1433952.2903557245,124.68428880576734
2044.8717553020495,2044.8717553020495,1433752.7298864715,124.67356203426812
2044.873144179476,2044.873144179476,1433372.9407082822,124.65923473488637
2044.874533056785,2044.874533056785,1433688.1272702778,124.66886217220602
2044.8759219342103,2044.8759219342103,1433627.4277988912,124.67387535210615
2044.8773108115204,2044.8773108115204,1433552.8921484184,124.66901492050862
2044.8786996889464,2044.8786996889464,1433310.660508571,124.6645107252862
2044.8800885662556,2044.8800885662556,1433639.1126232208,124.67295106221918
2044.8814774436812,2044.8814774436812,1433120.1053489225,124.65116168481944
2044.8828663209902,2044.8828663209902,1434035.813051412,124.68856124235094
2044.884255198415,2044.884255198415,1433981.5519616862,124.69209343042766
2044.885644075724,2044.885644075724,1433802.4432959827,124.67581007231314
2044.8870329531503,2044.8870329531503,1433670.0966448493,124.67354636835555
2044.8884218304595,2044.8884218304595,1433189.6264494488,124.64850580733008
2044.8898107078849,2044.8898107078849,1434117.2991911997,124.68676769835082
2044.8911995851947,2044.8911995851947,1434145.9082299129,124.69672976490803
2044.892588462504,2044.892588462504,1433866.3043228332,124.67695757436496
2044.8939773399293,2044.8939773399293,1433554.2641964634,124.67119645917617
2044.8953662172391,2044.8953662172391,1433373.8783487529,124.6606056521566
2044.8967550946647,2044.8967550946647,1433841.3206105453,124.67633878617465
2044.8981439719737,2044.8981439719737,1433118.8132103463,124.65296357537994
2044.8995328494,2044.8995328494,1433098.5295315497,124.654502996031
2044.9009217267092,2044.9009217267092,1433879.8057645282,124.68423397978191
2044.902310604018,2044.902310604018,1433534.0748187443,124.66756576241072
2044.9036994814444,2044.9036994814444,1433500.975329166,124.66819634408569
2044.9050883587536,2044.9050883587536,1433436.8962838694,124.66564266443862
2044.9064772360625,2044.9064772360625,1432848.3720637683,124.64505073156735
2044.9078661134888,2044.9078661134888,1433985.1202237022,124.68917996988552
2044.909254990798,2044.909254990798,1433940.2612062113,124.69002582028163
2044.910643868107,2044.910643868107,1433507.4185110244,124.67398109669877
2044.9120327455332,2044.9120327455332,1433466.1720200258,124.66124018590341
2044.9134216228422,2044.9134216228422,1433933.4441758322,124.68825579344873
2044.9148105001511,2044.9148105001511,1433263.187136902,124.659967198275
2044.9161993775776,2044.9161993775776,1434319.3606485662,124.70566518682101
2044.9175882548866,2044.9175882548866,1433992.4123132427,124.68533441101845
2044.9189771321956,2044.9189771321956,1433576.6846508698,124.68124201087748
2044.9203660095047,2044.9203660095047,1433650.0939857806,124.68327452113415
2044.9217548869303,2044.9217548869303,1433594.605890074,124.66430705348263
2044.9231437642395,2044.9231437642395,1432883.8648861588,124.64772626912414
2044.9245326415487,2044.9245326415487,1433887.6356688994,124.68385411336345
2044.9259215188583,2044.9259215188583,1433713.0537561115,124.6773922908139
2044.927310396284,2044.927310396284,1434130.8254879056,124.68952849227155
2044.928699273593,2044.928699273593,1433640.4325632937,124.6699000736545
2044.9300881509027,2044.9300881509027,1434023.9150128537,124.68647790934469
2044.931477028212,2044.931477028212,1433395.6022289973,124.66757359574301
2044.932865905521,2044.932865905521,1433772.2947287937,124.67874734317192
2044.9342547829472,2044.9342547829472,1433858.9373034404,124.66802792817411
2044.9356436602563,2044.9356436602563,1434072.8584557972,124.69545713958468
2044.9370325375653,2044.9370325375653,1433788.9793343176,124.67257116142267
2044.9384214148752,2044.9384214148752,1433886.682874319,124.68762922925634
2044.9398102921843,2044.9398102921843,1433231.878470585,124.66118534978119
2044.9411991694933,2044.9411991694933,1433682.2716402805,124.67495629260313
2044.9425880469196,2044.9425880469196,1433594.476763251,124.66537632673918
2044.9439769242288,2044.9439769242288,1433633.6050860882,124.66880733943636
2044.9453658015377,2044.9453658015377,1433765.419961498,124.67809331684937
2044.9467546788476,2044.9467546788476,1433025.3615102833,124.64689580094844
2044.9481435561568,2044.9481435561568,1433878.570699478,124.68032169186723
2044.9495324334657,2044.9495324334657,1433619.0056593765,124.67138053699414
2044.9509213107756,2044.9509213107756,1433541.824921196,124.67334662779771
2044.9523101880848,2044.9523101880848,1433902.6852789584,124.6861959518274
2044.9536990653937,2044.9536990653937,1433704.7315404988,124.67301372615687
2044.9550879427036,2044.9550879427036,1433391.5063117298,124.65789905527447
2044.9564768200119,2044.9564768200119,1433213.3175670935,124.65011579291654
2044.9578656973201,2044.9578656973201,1433816.8631515976,124.68740209895905
2044.9592545746302,2044.9592545746302,1434066.7776341683,124.68927786953054
2044.9606434520556,2044.9606434520556,1433634.0738584923,124.67628395669323
2044.9620323293645,2044.9620323293645,1434361.020622457,124.70287342569537
2044.9634212066746,2044.9634212066746,1434145.8394313252,124.68960681177481
2044.9648100839843,2044.9648100839843,1433755.4489328722,124.6790528153687
2044.9661989612935,2044.9661989612935,1434154.9224472027,124.69713700226842
2044.9675878384862,2044.9675878384862,1433142.7323822235,124.65283039305606
2044.9689767157959,2044.9689767157959,1434359.5835440273,124.69095781546271
2044.970365593105,2044.970365593105,1433810.9681568947,124.6773766253826
2044.9717544704142,2044.9717544704142,1434019.116655667,124.68871396652145
2044.9731433477239,2044.9731433477239,1433550.0926583635,124.66573274911995
2044.974532225033,2044.974532225033,1433487.0336779796,124.65963817782001
2044.9759211023422,2044.9759211023422,1433697.4310498987,124.67382835448063
2044.9773099796519,2044.9773099796519,1434065.928815046,124.6940826896469
2044.978698856961,2044.978698856961,1433679.5949008632,124.67243800004474
2044.9800877342702,2044.9800877342702,1433458.9123916964,124.66313201734906
2044.9814766115799,2044.9814766115799,1433855.7090445082,124.67922121638794
2044.982865488889,2044.982865488889,1433493.7414065583,124.66211756057852
2044.9842543661982,2044.9842543661982,1434220.6333249458,124.68674420197
2044.9856432433915,2044.9856432433915,1433713.6618252082,124.67188185392888
2044.9870321207006,2044.9870321207006,1433109.4477392766,124.64469816743109
2044.9884209980096,2044.9884209980096,1434081.27624118,124.68577693045025
2044.9898098753195,2044.9898098753195,1433813.5882475819,124.67809331684937
2044.9911987526286,2044.9911987526286,1433830.3706572624,124.68453160627023
2044.9925876299376,2044.9925876299376,1434054.2988034105,124.68766838961061
2044.9939765071301,2044.9939765071301,1433711.9150562456,124.66879950618157
2044.9953653844389,2044.9953653844389,1433940.3891915763,124.6839990109998
2044.9967542617478,2044.9967542617478,1433707.3443438539,124.66841959273407
2044.9981431390577,2044.9981431390577,1433403.819869836,124.65398985792633
2044.9995320163669,2044.9995320163669,1433775.8282214638,124.66885433895469
2045.0009208935594,2045.0009208935594,1433948.9250738123,124.6835408206011
2045.0023097708693,2045.0023097708693,1433229.316036044,124.65033907394717
2045.003698648179,2045.003698648179,1433221.1575411377,124.65046050732224
2045.005087525488,2045.005087525488,1434018.0917127472,124.67373044270393
2045.0064764026808,2045.0064764026808,1433997.932667996,124.67492496112641
2045.0078652799905,2045.0078652799905,1433582.4523882552,124.66355894842526
2045.0092541572997,2045.0092541572997,1432818.4745569676,124.63005020484626
2045.0106430346088,2045.0106430346088,1433968.1197531905,124.67582573794128
2045.012031911802,2045.012031911802,1433570.2546183374,124.66035497126784
2045.0134207891113,2045.0134207891113,1433901.7922686043,124.67047189491183
2045.0148096664204,2045.0148096664204,1433171.630201976,124.64740113365782
2045.0161985436137,2045.0161985436137,1433429.6203847348,124.65676704580662
2045.0175874209228,2045.0175874209228,1433503.689470306,124.6554940124983
2045.018976298232,2045.018976298232,1434157.224842756,124.68414390846777
2045.0203651754252,2045.0203651754252,1433513.2558173032,124.6544129032342
2045.0217540527344,2045.0217540527344,1434092.2389578407,124.69461915766453
2045.0231429300436,2045.0231429300436,1434078.5055677504,124.68254219466733
2045.0245318072368,2045.0245318072368,1433771.2745369556,124.66893658806913
2045.025920684546,2045.025920684546,1433993.790174472,124.67548501008528
2045.0273095617388,2045.0273095617388,1433723.1600170266,124.66198047119258
2045.0286984390484,2045.0286984390484,1434264.6070140249,124.68842418203864
2045.0300873163567,2045.0300873163567,1433832.4253922007,124.67578265745918
2045.031476193549,2045.031476193549,1433885.2406305932,124.67188185392888
2045.0328650708586,2045.0328650708586,1433221.1437365601,124.64463157187116
2045.0342539480514,2045.0342539480514,1433950.8480364387,124.68090913031754
2045.0356428253604,2045.0356428253604,1433801.6129499124,124.66806709468548
2045.0370317025538,2045.0370317025538,1433980.935666337,124.67308030655616
2045.038420579863,2045.038420579863,1433790.4608698464,124.66546641161297
2045.0398094570555,2045.0398094570555,1433925.290268227,124.67078522051588
2045.0411983343654,2045.0411983343654,1433422.8568848383,124.65303016648853
2045.0425872116746,2045.0425872116746,1433780.665137967,124.66264241569124
2045.043976088867,2045.043976088867,1434183.1508581678,124.67386751916979
2045.045364966177,2045.045364966177,1434059.053664791,124.67579832309076
2045.0467538433702,2045.0467538433702,1433684.0428092424,124.66116968231327
2045.048142720563,2045.048142720563,1433216.8430027666,124.64518783957325
2045.0495315978721,2045.0495315978721,1433854.8859989713,124.66942616500847
2045.0509204750654,2045.0509204750654,1433781.0345103287,124.6542444687003
2045.0523093523746,2045.0523093523746,1433624.7561007885,124.65627350212864
2045.0536982295673,2045.0536982295673,1433230.0604173527,124.64670385232816
2045.055087106877,2045.055087106877,1433700.760167749,124.65195295301233
2045.0564759840697,2045.0564759840697,1433403.9825475852,124.6477811111674
2045.057864861379,2045.057864861379,1433631.3288722397,124.65737026320386
2045.0592537385721,2045.0592537385721,1433868.1335431095,124.66857234157894
2045.060642615765,2045.060642615765,1433582.9842727138,124.65384492540734
2045.062031493074,2045.062031493074,1433366.9790728732,124.63501009823645
2045.0634203702673,2045.0634203702673,1433922.7590883498,124.66899925402465
2045.0648092475765,2045.0648092475765,1433572.0946446694,124.65530991122078
2045.0661981247683,2045.0661981247683,1433865.2856570804,124.66250532688247
2045.067587001961,2045.067587001961,1433521.166437748,124.64867424961848
2045.0689758792703,2045.0689758792703,1433447.8797602586,124.64634737553483
2045.070364756463,2045.070364756463,1433711.2235380288,124.65932482419836
2045.0717536336563,2045.0717536336563,1433838.2618771575,124.65422880036
2045.0731425109655,2045.0731425109655,1433551.408737373,124.64885052618817
2045.0745313881582,2045.0745313881582,1433690.232080083,124.65446382525778
2045.0759202653514,2045.0759202653514,1433307.9711663711,124.64144277812457
2045.0773091426606,2045.0773091426606,1433294.0508481385,124.63959371047589
2045.0786980198534,2045.0786980198534,1434253.4663594295,124.67662859874741
2045.0800868970466,2045.0800868970466,1433531.9972233253,124.65151814784487
2045.0814757742394,2045.0814757742394,1434024.7810743663,124.66729551214505
2045.0828646515486,2045.0828646515486,1433115.106090585,124.62557202727295
2045.0842535287418,2045.0842535287418,1433831.0276058922,124.65005311746762
2045.0856424059345,2045.0856424059345,1433740.9202301013,124.65320643689836
2045.087031283127,2045.087031283127,1433633.42990653,124.64534061688788
2045.088420160437,2045.088420160437,1433695.2872023787,124.65261103362415
2045.0898090376302,2045.0898090376302,1433696.578421373,124.65269329345637
2045.091197914823,2045.091197914823,1433662.2806432073,124.6452701043044
2045.0925867920157,2045.0925867920157,1433965.0800320865,124.66513740567167
2045.0939756693253,2045.0939756693253,1433507.5102541859,124.64127432606344
2045.095364546518,2045.095364546518,1433422.4829874567,124.64244173334379
2045.0967534237109,2045.0967534237109,1433193.0339762422,124.6328122551401
2045.098142300904,2045.098142300904,1432932.6993744636,124.6220849709232
2045.0995311780969,2045.0995311780969,1433688.9175471072,124.65379400313093
2045.1009200552896,2045.1009200552896,1433783.9229772585,124.64968098134067
2045.1023089325993,2045.1023089325993,1433365.4250774428,124.63306299142695
2045.1036978097914,2045.1036978097914,1433161.661656603,124.63791698982497
2045.1050866869834,2045.1050866869834,1433965.408125941,124.6624661586237
2045.1064755641767,2045.1064755641767,1433510.4370852115,124.63854380392327
2045.1078644413694,2045.1078644413694,1433873.1985740645,124.65844742986734
2045.1092533185622,2045.1092533185622,1433986.3917526675,124.65655552732676
2045.1106421957554,2045.1106421957554,1433896.8526123734,124.65774629335114
2045.1120310729482,2045.1120310729482,1433505.9334023334,124.645928220199
2045.113419950141,2045.113419950141,1433596.9246339055,124.64019701098638
2045.1148088273342,2045.1148088273342,1433180.133563819,124.62563471503366
2045.116197704527,2045.116197704527,1433782.343889464,124.64981808425354
2045.1175865818361,2045.1175865818361,1433549.715075567,124.63951927709365
2045.1189754590293,2045.1189754590293,1433984.1266146873,124.65705298688478
2045.120364336222,2045.120364336222,1433280.5780884023,124.63009721898038
2045.1217532134149,2045.1217532134149,1433729.0407693302,124.65250527090299
2045.123142090608,2045.123142090608,1433639.8795850438,124.6439734491303
2045.1245309678009,2045.1245309678009,1433530.4676157502,124.63964072101018
2045.1259198449936,2045.1259198449936,1433318.5010718373,124.63182889389653
2045.1273087221869,2045.1273087221869,1433322.625120666,124.63510804043136
2045.12869759938,2045.12869759938,1433719.821901989,124.64234771437033
2045.1300864765728,2045.1300864765728,1433218.735673909,124.62467088722842
2045.1314753537656,2045.1314753537656,1433620.985765914,124.63465750569743
2045.1328642309588,2045.1328642309588,1433514.7464145327,124.64473734127326
2045.1342531080352,2045.1342531080352,1433612.1162765683,124.63996195918666
2045.135641985228,2045.135641985228,1432646.2948494623,124.60703857527471
2045.1370308624212,2045.1370308624212,1433700.0603087083,124.64989642870748
2045.138419739614,2045.138419739614,1433865.4950478151,124.65461659120372
2045.1398086168058,2045.1398086168058,1433267.4478858828,124.6242516589869
2045.1411974939986,2045.1411974939986,1434202.228757255,124.6621684794549
2045.1425863711913,2045.1425863711913,1433256.736830267,124.6272058167377
2045.143975248384,2045.143975248384,1433945.012099666,124.65096190839243
2045.1453641255773,2045.1453641255773,1433372.4639323466,124.62909032906403
2045.14675300277,2045.14675300277,1433824.7371335304,124.65290873561676
2045.1481418798464,2045.1481418798464,1433800.8503426928,124.64754607366926
2045.1495307570397,2045.1495307570397,1433459.2449178172,124.635331348348
2045.1509196342324,2045.1509196342324,1433741.3655073699,124.64301368057096
2045.1523085114252,2045.1523085114252,1432975.6139349237,124.61258714511949
2045.1536973886184,2045.1536973886184,1434150.7279598503,124.66714667841524
2045.1550862658112,2045.1550862658112,1433687.9306248296,124.64411839312756
2045.1564751428875,2045.1564751428875,1434521.9786097286,124.67198760021235
2045.1578640200808,2045.1578640200808,1433904.1621650727,124.66030796854507
2045.1592528972735,2045.1592528972735,1433510.5201285847,124.63325496105564
2045.1606417744663,2045.1606417744663,1434110.0187401252,124.66250532688247
2045.1620306516595,2045.1620306516595,1433567.1454191036,124.63663592870677
2045.1634195287359,2045.1634195287359,1433185.8311475008,124.62629685258044
2045.1648084059286,2045.1648084059286,1433815.0991784737,124.64562266682292
2045.1661972831218,2045.1661972831218,1432818.829546742,124.6152477064404
2045.1675861603146,2045.1675861603146,1433652.7774582226,124.63850462813448
2045.168975037391,2045.168975037391,1433550.847906596,124.63852029845147
2045.1703639145842,2045.1703639145842,1433184.0985633212,124.62204578996045
2045.1717527917774,2045.1717527917774,1433234.0804898636,124.62305273679304
2045.1731416688538,2045.1731416688538,1433593.9717448524,124.6355977502515
2045.1745305460465,2045.1745305460465,1433818.032912869,124.64663725783981
2045.1759194232397,2045.1759194232397,1433227.518564296,124.62035316060937
2045.177308300432,2045.177308300432,1433186.8200886033,124.6221241518736
2045.1786971775075,2045.1786971775075,1433838.4080081792,124.64038113458656
2045.1800860547007,2045.1800860547007,1433887.0371086425,124.64491362341064
2045.1814749318935,2045.1814749318935,1434011.0461044821,124.657088239849
2045.1828638089698,2045.1828638089698,1433839.2413710402,124.64914040267185
2045.184252686163,2045.184252686163,1433758.3973553958,124.6445297197695
2045.1856415632394,2045.1856415632394,1433952.9377919023,124.65514539495553
2045.1870304404322,2045.1870304404322,1433233.0232184106,124.62504701603928
2045.1884193176254,2045.1884193176254,1433845.1874028975,124.65113034736187
2045.1898081947018,2045.1898081947018,1433916.7892238179,124.64736196065282
2045.1911970718945,2045.1911970718945,1433957.4478805147,124.65477719109886
2045.1925859489713,2045.1925859489713,1433546.105637503,124.63522948864619
2045.193974826164,2045.193974826164,1433551.39708131,124.63945659631624
2045.1953637033569,2045.1953637033569,1433977.8297358828,124.65410737065586
2045.1967525804337,2045.1967525804337,1433154.361156688,124.6254897495392
2045.1981414576264,2045.1981414576264,1434049.3050733758,124.65016279948253
2045.1995303347028,2045.1995303347028,1433542.73175891,124.63574270398921
2045.200919211896,2045.200919211896,1433478.842608473,124.62263350310809
2045.2023080889724,2045.2023080889724,1433142.3852869514,124.62269619234692
2045.2036969661651,2045.2036969661651,1433980.4935164477,124.65209788773112
2045.205085843242,2045.205085843242,1434424.3795531408,124.67575915900814
2045.2064747204347,2045.2064747204347,1433872.8695729582,124.64422416296513
2045.207863597511,2045.207863597511,1433956.322597655,124.6535942309226
2045.2092524747043,2045.2092524747043,1434298.414759472,124.66390362565862
2045.2106413517813,2045.2106413517813,1433482.5212849895,124.62976811966915
2045.2120302289738,2045.2120302289738,1433529.3556778857,124.63347435455492
2045.2134191060495,2045.2134191060495,1433691.8448199686,124.64261801872784
2045.214807983242,2045.214807983242,1433482.4326867347,124.63182889389653
2045.2161968603184,2045.2161968603184,1433751.4401255816,124.64089824622174
2045.2175857375112,2045.2175857375112,1433951.133377971,124.65110684426352
2045.218974614588,2045.218974614588,1433416.258633334,124.62749574356576
2045.2203634916643,2045.2203634916643,1433888.2717141425,124.64711125312932
2045.221752368857,2045.221752368857,1433883.128008291,124.64228111755457
2045.223141245934,2045.223141245934,1434120.25729808,124.65905847300067
2045.2245301231267,2045.2245301231267,1433332.6041538382,124.62098006304957
2045.225919000203,2045.225919000203,1433909.4751399918,124.64489795389741
2045.2273078772798,2045.2273078772798,1433305.4508042184,124.62561904309644
2045.2286967544726,2045.2286967544726,1433757.9585805042,124.63397190623832
2045.230085631549,2045.230085631549,1433874.1792692419,124.64948120254051
2045.2314745086258,2045.2314745086258,1434047.3205102785,124.65520415078947
2045.2328633858185,2045.2328633858185,1433719.598816764,124.63817555102248
2045.2342522628949,2045.2342522628949,1433549.4702319135,124.63604828158665
2045.2356411399717,2045.2356411399717,1434006.5105315223,124.64956738167004
2045.2370300171644,2045.2370300171644,1433580.8559920914,124.63428532360187
2045.2384188942408,2045.2384188942408,1433932.3945018651,124.64693497409995
2045.2398077713176,2045.2398077713176,1434166.2594051787,124.65977526978179
2045.241196648394,2045.241196648394,1433296.7503039392,124.62234356496832
2045.2425855255867,2045.2425855255867,1433687.2473574479,124.64368356063014
2045.2439744026635,2045.2439744026635,1433622.3987060096,124.63431666529488
2045.2453632797399,2045.2453632797399,1433948.714847136,124.65104025212746
2045.2467521569326,2045.2467521569326,1433370.4845904317,124.6249020498612
2045.2481410340094,2045.2481410340094,1432847.3909558556,124.60293576622703
2045.2495299110851,2045.2495299110851,1433687.2477898472,124.64051041269649
2045.2509187881608,2045.2509187881608,1433291.9208761875,124.61829219661134
2045.2523076652376,2045.2523076652376,1433816.557287557,124.64210483169401
2045.253696542431,2045.253696542431,1433129.5801613908,124.61091006107772
2045.2550854195072,2045.2550854195072,1433583.572793096,124.6305908663178
2045.2564742965835,2045.2564742965835,1433390.3158670396,124.62917260442075
2045.2578631736606,2045.2578631736606,1434067.4533401052,124.65464009364031
2045.2592520507367,2045.2592520507367,1433829.096591648,124.64906989223786
2045.2606409279294,2045.2606409279294,1434403.3287444573,124.66348452935206
2045.2620298050063,2045.2620298050063,1433508.0935918281,124.63053993454012
2045.2634186820826,2045.2634186820826,1433823.0703909711,124.63874751782649
2045.264807559159,2045.264807559159,1433277.2883705292,124.63207179659857
2045.2661964362358,2045.2661964362358,1433639.3797104736,124.62598341512695
2045.267585313312,2045.267585313312,1433509.143815904,124.62520765403964
2045.2689741903885,2045.2689741903885,1433548.866589867,124.63729800780945
2045.2703630674653,2045.2703630674653,1433822.7618203848,124.64291574458815
2045.271751944658,2045.271751944658,1432952.2751754136,124.60750488408594
2045.2731408217344,2045.2731408217344,1433055.6220559326,124.61189358739999
2045.2745296988112,2045.2745296988112,1434099.596156832,124.65225849087132
2045.2759185758875,2045.2759185758875,1433642.6567116573,124.6329101990622
2045.277307452964,2045.277307452964,1433375.3242417246,124.62184988496199
2045.2786963300407,2045.2786963300407,1433451.83327993,124.63094347036173
2045.280085207117,2045.280085207117,1433939.942232472,124.64698981649136
2045.2814740841934,2045.2814740841934,1433961.2213122223,124.64533278215835
2045.2828629612702,2045.2828629612702,1434085.6433648586,124.6561755765634
2045.2842518383466,2045.2842518383466,1433428.2196051537,124.62166573398262
2045.285640715423,2045.285640715423,1433608.8265904067,124.63868091908708
2045.2870295924993,2045.2870295924993,1433960.863279205,124.64746772773806
2045.2884184695747,2045.2884184695747,1434006.373236893,124.65149072764834
2045.289807346651,2045.289807346651,1433781.7335188773,124.64336233204519
2045.2911962237279,2045.2911962237279,1433914.6079406536,124.63937432774806
2045.292585100805,2045.292585100805,1433784.4348980994,124.64843921380444
2045.293973977881,2045.293973977881,1433251.9441541072,124.6176065071164
2045.2953628549574,2045.2953628549574,1433601.822048337,124.63399541256791
2045.2967517320344,2045.2967517320344,1433217.860005816,124.61312788235837
2045.2981406091105,2045.2981406091105,1433699.6173686406,124.6411215437646
2045.2995294861869,2045.2995294861869,1434002.767192995,124.64990818037131
2045.3009183631475,2045.3009183631475,1433273.1176956336,124.61892694580948
2045.3023072402236,2045.3023072402236,1434245.3113046314,124.66468697946303
2045.3036961173,2045.3036961173,1433361.288886691,124.62333091911403
2045.305084994377,2045.305084994377,1433472.3868773,124.62948603385357
2045.3064738714531,2045.3064738714531,1433315.319052325,124.62049029578763
2045.3078627485295,2045.3078627485295,1434031.039247033,124.64650798608439
2045.3092516256065,2045.3092516256065,1433646.7524373678,124.63411686186691
2045.3106405026826,2045.3106405026826,1434199.5521841447,124.65194120154126
2045.3120293796426,2045.3120293796426,1433581.7508992224,124.6307593328188
2045.3134182567194,2045.3134182567194,1433664.379735193,124.63937432774806
2045.3148071337957,2045.3148071337957,1433328.8606541099,124.62222210419577
2045.316196010872,2045.316196010872,1433699.9640263782,124.6355977502515
2045.317584887949,2045.317584887949,1433880.9021585938,124.6426454408763
2045.3189737650252,2045.3189737650252,1433636.0734154242,124.6392215431202
2045.3203626419852,2045.3203626419852,1433904.336802012,124.64290007482376
2045.321751519062,2045.321751519062,1433339.9043523923,124.61322192337778
2045.323140396138,2045.323140396138,1433362.306659026,124.6188446636884
2045.3245292732133,2045.3245292732133,1434026.3375250082,124.64878785010306
2045.3259181501737,2045.3259181501737,1433876.173972837,124.64207349195937
2045.32730702725,2045.32730702725,1433745.8681660695,124.63658891703912
2045.3286959043264,2045.3286959043264,1433536.1287952168,124.62484719774986
2045.3300847814032,2045.3300847814032,1433703.33698692,124.63481813131112
2045.3314736583632,2045.3314736583632,1433456.8933327175,124.61831570589854
2045.3328625354395,2045.3328625354395,1434175.4595253703,124.65782071585
2045.3342514125163,2045.3342514125163,1433790.3310023216,124.63944092611696
2045.335640289477,2045.335640289477,1433573.7081975702,124.63053993454012
2045.337029166553,2045.337029166553,1433504.5072816135,124.62802858030172
2045.3384180436294,2045.3384180436294,1433864.2857239868,124.64204215221685
2045.33980692059,2045.33980692059,1433756.5196240523,124.6308886209093
2045.3411957976662,2045.3411957976662,1433654.5476861189,124.6286711156887
2045.3425846747425,2045.3425846747425,1433564.9367362203,124.62089386415104
2045.3439735517031,2045.3439735517031,1433558.7259206292,124.62516847405864
2045.3453624287793,2045.3453624287793,1433805.9459714398,124.64122731614528
2045.3467513058556,2045.3467513058556,1433643.8246880772,124.63744295956974
2045.3481401828162,2045.3481401828162,1433288.3154646496,124.62110936128558
2045.3495290598923,2045.3495290598923,1433747.8097022495,124.64030278415164
2045.3509179368523,2045.3509179368523,1433695.3562294065,124.629920915886
2045.3523068139293,2045.3523068139293,1433400.2628859307,124.61890343663757
2045.3536956910054,2045.3536956910054,1433870.9041953592,124.64169349704977
2045.3550845679654,2045.3550845679654,1433386.9288961089,124.62461995303136
2045.3564734450424,2045.3564734450424,1434270.1827935942,124.66086416629518
2045.3578623220021,2045.3578623220021,1433292.3756530578,124.60225782966374
2045.3592511990778,2045.3592511990778,1433735.488829738,124.63632251725417
2045.3606400760375,2045.3606400760375,1433495.150228148,124.62376974066785
2045.3620289531138,2045.3620289531138,1433769.644591122,124.63749780613779
2045.3634178300738,2045.3634178300738,1433653.845964424,124.62578751631823
2045.3648067071506,2045.3648067071506,1433533.6025433068,124.62990524448777
2045.3661955841105,2045.3661955841105,1433635.6488964853,124.63747430046871
2045.3675844611869,2045.3675844611869,1433152.710673714,124.60607068502922
2045.3689733381473,2045.3689733381473,1433721.3010649555,124.62702167367236
2045.3703622152236,2045.3703622152236,1432684.0405615347,124.59530582800862
2045.3717510921836,2045.3717510921836,1433463.78567291,124.62712745801974
2045.3731399692604,2045.3731399692604,1433038.8011803254,124.61034972189309
2045.3745288462212,2045.3745288462212,1433164.7093877424,124.60776350838859
2045.3759177232973,2045.3759177232973,1433457.180825446,124.62146591027165
2045.377306600257,2045.377306600257,1433689.5705107274,124.63423831104758
2045.3786954773343,2045.3786954773343,1433950.9506128908,124.64144277812457
2045.380084354294,2045.380084354294,1434027.0464551724,124.64661375389426
2045.3814732312537,2045.3814732312537,1432746.9155455306,124.59081072529987
2045.382862108331,2045.382862108331,1433520.3987358338,124.62997576576431
2045.3842509852907,2045.3842509852907,1433417.348674238,124.62631252443242
2045.3856398623668,2045.3856398623668,1433545.0757786972,124.62729592920245
2045.3870287393274,2045.3870287393274,1433562.9842593896,124.6363538584349
2045.3884176162871,2045.3884176162871,1433543.6544014148,124.62242976286412
2045.3898064933635,2045.3898064933635,1433292.2237575336,124.61214436577801
2045.391195370324,2045.391195370324,1433217.61201202,124.61312788235837
2045.3925842472838,2045.3925842472838,1434197.7757845782,124.65300666374839
2045.3939731243602,2045.3939731243602,1433533.2410420736,124.62324472184152
2045.3953620013208,2045.3953620013208,1434069.4534170178,124.64139576826994
2045.39675087828,2045.39675087828,1433203.500204139,124.61715590910828
