time,time,flux,flux_err
2061.9701822467828,2061.9701822467828,1429146.7308871727,126.69223674543953
2061.9715711179474,2061.9715711179474,1428490.5402509125,126.66761067356563
2061.9729599891116,2061.9729599891116,1428037.5243327492,126.65077939702937
2061.9743488602753,2061.9743488602753,1428508.3473713014,126.66628075256453
2061.97573773144,2061.97573773144,1428897.5868806406,126.68443971390093
2061.9771266026037,2061.9771266026037,1428799.806267705,126.68126757610021
2061.9785154736514,2061.9785154736514,1428589.2036748289,126.67075231555033
2061.9799043448165,2061.9799043448165,1428523.4182352,126.66840476466497
2061.981293215982,2061.981293215982,1428483.9040728754,126.66721362614913
2061.982682087146,2061.982682087146,1428603.81025701,126.67227877849794
2061.9840709581936,2061.9840709581936,1428811.8598183477,126.6798722728378
2061.985459829358,2061.985459829358,1429015.4156235005,126.69152759384701
2061.9868487005224,2061.9868487005224,1428849.888948462,126.68676769645282
2061.9882375715697,2061.9882375715697,1428469.6735797976,126.66759525427172
2061.989626442734,2061.989626442734,1428556.2356921216,126.66675489991445
2061.9910153138985,2061.9910153138985,1428689.3757716883,126.67784867035752
2061.9924041849463,2061.9924041849463,1428564.2184737683,126.66835079746637
2061.99379305611,2061.99379305611,1428587.4350494682,126.66909862659874
2061.9951819272746,2061.9951819272746,1428688.0493346867,126.67564387047733
2061.996570798322,2061.996570798322,1428648.309514712,126.67244067500437
2061.9979596694866,2061.9979596694866,1428431.0199178846,126.6643918552586
2061.9993485405357,2061.9993485405357,1428508.1372563771,126.66428391741889
2062.0007374116994,2062.0007374116994,1428756.65635619,126.67702380216785
2062.002126282747,2062.002126282747,1428508.8562470067,126.6668936744128
2062.003515153912,2062.003515153912,1428412.0416781162,126.66307732030673
2062.00490402496,2062.00490402496,1428660.5015732741,126.67454531075886
2062.0062928961243,2062.0062928961243,1428348.05852406,126.66300793098591
2062.0076817671716,2062.0076817671716,1428962.2198248392,126.6874691662518
2062.009070638336,2062.009070638336,1428859.7133510795,126.68141018910391
2062.0104595093835,2062.0104595093835,1428446.706639908,126.66934147737763
2062.0118483805472,2062.0118483805472,1428631.746798887,126.67449134617632
2062.0132372515955,2062.0132372515955,1428278.133622605,126.65802722044505
2062.014626122761,2062.014626122761,1428631.3327761483,126.67247922176111
2062.016014993809,2062.016014993809,1428730.2517730598,126.67577492608838
2062.017403864973,2062.017403864973,1428338.4708865688,126.6601089653921
2062.018792736021,2062.018792736021,1428399.1719771016,126.66422994846454
2062.0201816070685,2062.0201816070685,1428530.2061192985,126.66903695013632
2062.0215704782327,2062.0215704782327,1428245.679782855,126.65848597828928
2062.022959349281,2062.022959349281,1428553.6210531502,126.6690292405764
2062.0243482203286,2062.0243482203286,1428752.8789032593,126.67813775840526
2062.0257370914924,2062.0257370914924,1428736.1322164827,126.67605630973637
2062.0271259625406,2062.0271259625406,1428751.4762757972,126.6735084158286
2062.028514833589,2062.028514833589,1428529.4430728871,126.66744106122931
2062.029903704636,2062.029903704636,1428857.1885102212,126.67943671922448
2062.0312925758008,2062.0312925758008,1428646.9484226357,126.67248693111105
2062.03268144685,2062.03268144685,1429013.4968332148,126.68851365529355
2062.034070317897,2062.034070317897,1428632.7063069697,126.67097588955609
2062.035459188945,2062.035459188945,1428851.3456031461,126.68447054838647
2062.036848060109,2062.036848060109,1428553.6471140545,126.66806168708236
2062.0382369311574,2062.0382369311574,1428732.5588350657,126.67685805697701
2062.0396258022047,2062.0396258022047,1428484.0651686883,126.66401792734983
2062.0410146732524,2062.0410146732524,1428545.2861348267,126.66910633615444
2062.0424035443007,2062.0424035443007,1428500.432435756,126.66493154307746
2062.0437924153484,2062.0437924153484,1428847.4351484003,126.679055126775
2062.0451812863957,2062.0451812863957,1428414.5462802572,126.66413743020358
2062.0465701575604,2062.0465701575604,1428662.440591924,126.67393628056443
2062.0479590286077,2062.0479590286077,1428640.2590016534,126.6718817457134
2062.049347899656,2062.049347899656,1428295.6173666671,126.65843971706938
2062.050736770705,2062.050736770705,1428524.4982533006,126.66828912063981
2062.0521256417533,2062.0521256417533,1428681.5451217487,126.6743410161466
2062.0535145128006,2062.0535145128006,1428424.50367347,126.66129246069022
2062.0549033838483,2062.0549033838483,1428535.0146739502,126.66615354199796
2062.0562922548966,2062.0562922548966,1428638.7950898237,126.6733156834935
2062.0576811259443,2062.0576811259443,1428632.3241154673,126.66945712044202
2062.0590699969916,2062.0590699969916,1428589.882172136,126.66948024904224
2062.06045886804,2062.06045886804,1429193.4747064426,126.6968615497736
2062.0618477390876,2062.0618477390876,1428663.6967687006,126.67434872538323
2062.0632366101354,2062.0632366101354,1428450.0301167585,126.66747960950751
2062.0646254811827,2062.0646254811827,1428672.7171199692,126.67336964857688
2062.0660143521154,2062.0660143521154,1428627.3573131869,126.67178923304115
2062.0674032231636,2062.0674032231636,1428527.9042217652,126.66754128672822
2062.068792094211,2062.068792094211,1428814.7601602534,126.68185344471205
2062.070180965259,2062.070180965259,1428835.7858954715,126.67900116411361
2062.0715698363065,2062.0715698363065,1428611.183488398,126.67353154368911
2062.0729587073542,2062.0729587073542,1428419.6393717555,126.66162784659764
2062.0743475784025,2062.0743475784025,1428358.6930743917,126.65681285342491
2062.0757364493343,2062.0757364493343,1428662.58809932,126.67222481294982
2062.077125320382,2062.077125320382,1428697.0679137716,126.6743564346194
2062.0785141914293,2062.0785141914293,1428541.931081911,126.66930292966603
2062.0799030624776,2062.0799030624776,1428471.4751759982,126.66532859764743
2062.0812919334085,2062.0812919334085,1428440.4365163604,126.66415284991844
2062.0826808044567,2062.0826808044567,1428398.921425556,126.66066794663409
2062.084069675506,2062.084069675506,1428632.5846463742,126.67294178192714
2062.085458546554,2062.085458546554,1428597.2968372703,126.66860906885138
2062.086847417485,2062.086847417485,1428886.4872035035,126.68442429665535
2062.0882362885322,2062.0882362885322,1428667.74443387,126.67203593335034
2062.0896251595805,2062.0896251595805,1428810.5627694605,126.68007655852992
2062.0910140305114,2062.0910140305114,1428890.6251666984,126.67983372833065
2062.092402901559,2062.092402901559,1428967.1898091612,126.68641696009679
2062.0937917726073,2062.0937917726073,1428783.034477935,126.67703151124121
2062.0951806435387,2062.0951806435387,1428356.8777389752,126.66040965905646
2062.096569514586,2062.096569514586,1428755.143347168,126.67906283572475
2062.097958385518,2062.097958385518,1428613.171418805,126.66902153101601
2062.099347256567,2062.099347256567,1428732.1557719468,126.67515433802518
2062.1007361274987,2062.1007361274987,1428662.0306673138,126.67216313800952
2062.102124998546,2062.102124998546,1428509.503346677,126.66478891152032
2062.1035138695943,2062.1035138695943,1428729.4318323596,126.673539252975
2062.104902740525,2062.104902740525,1428923.6438241722,126.68376135332026
2062.106291611573,2062.106291611573,1428878.211266387,126.68219648494417
2062.1076804825047,2062.1076804825047,1429049.52887686,126.6883247999791
2062.109069353436,2062.109069353436,1428571.3162733985,126.6720590614797
2062.1104582244834,2062.1104582244834,1428480.3230221944,126.66387143982692
2062.1118470954148,2062.1118470954148,1428979.2400636277,126.68615101649824
2062.113235966463,2062.113235966463,1428362.2282117386,126.66262628904195
2062.1146248373943,2062.1146248373943,1428594.4772078155,126.67290323531114
2062.1160137084416,2062.1160137084416,1428957.1237388856,126.68356478224592
2062.1174025793744,2062.1174025793744,1428691.6581008509,126.67384376939266
2062.118791450306,2062.118791450306,1428853.9017280934,126.68186115349151
2062.1201803213535,2062.1201803213535,1428716.7999018326,126.67562845216123
2062.1215691922853,2062.1215691922853,1428732.1253733484,126.67350070654084
2062.122958063217,2062.122958063217,1428919.9670672752,126.68567694174232
2062.1243469342644,2062.1243469342644,1428890.267497761,126.68281703850961
2062.1257358051957,2062.1257358051957,1428541.3232055097,126.66985416082629
2062.1271246761276,2062.1271246761276,1428797.8444528976,126.6800148874123
2062.128513547059,2062.128513547059,1428377.5909168834,126.66264170894077
2062.129902418106,2062.129902418106,1428698.8325874181,126.67390544351468
2062.131291289038,2062.131291289038,1428767.9022552273,126.68021531843479
2062.13268015997,2062.13268015997,1428600.6348640432,126.66591068510698
2062.134069030901,2062.134069030901,1428773.8874012078,126.67797201467191
2062.1354579019494,2062.1354579019494,1428361.0896968294,126.66031713800498
2062.136846772881,2062.136846772881,1428600.0239094764,126.67280686871986
2062.1382356438125,2062.1382356438125,1428768.9205014836,126.67813775840526
2062.1396245147434,2062.1396245147434,1429118.8022665486,126.68907251120753
2062.1410133856753,2062.1410133856753,1428669.264877028,126.67469178593844
2062.142402256606,2062.142402256606,1428553.8962305223,126.66422994846454
2062.1437911275375,2062.1437911275375,1428441.143956081,126.6628961370002
2062.1451799985857,2062.1451799985857,1428942.263529936,126.68380760529342
2062.1465688695175,2062.1465688695175,1428647.413836125,126.67052488641546
2062.147957740449,2062.147957740449,1428650.635026829,126.67226335977226
2062.1493466113798,2062.1493466113798,1428926.6726087753,126.68466326375108
2062.1507354823125,2062.1507354823125,1428827.271406338,126.68102860259897
2062.1521243532443,2062.1521243532443,1428953.7223640596,126.68379989663241
2062.153513224175,2062.153513224175,1428849.1337595235,126.68243545624232
2062.154902095107,2062.154902095107,1428952.5210574972,126.68430481293845
2062.156290966039,2062.156290966039,1428870.6716616014,126.68012281184842
2062.1576798369697,2062.1576798369697,1428923.4335266165,126.68544953940054
2062.1590687079006,2062.1590687079006,1428690.1118556263,126.6733156834935
2062.1604575788324,2062.1604575788324,1428545.9792404692,126.66776872122009
2062.1618464497633,2062.1618464497633,1428559.3414198917,126.67000449618094
2062.163235320578,2062.163235320578,1428898.0631346758,126.68037335036355
2062.16462419151,2062.16462419151,1428789.1306949714,126.68023844507083
2062.1660130624414,2062.1660130624414,1429001.5612051287,126.68929219871939
2062.167401933373,2062.167401933373,1428962.5796640324,126.68508723652126
2062.1687908043054,2062.1687908043054,1428680.9261507178,126.67342361363728
2062.1701796752373,2062.1701796752373,1428794.4272494395,126.67735143737218
2062.1715685461686,2062.1715685461686,1428439.725433436,126.66146979128065
2062.172957416983,2062.172957416983,1428505.5015784616,126.6660995738402
2062.174346287915,2062.174346287915,1429054.077916381,126.6861664335337
2062.175735158846,2062.175735158846,1428384.0387762976,126.66264170894077
2062.177124029777,2062.177124029777,1428736.9093506094,126.6746378214183
2062.1785129005925,2062.1785129005925,1428510.9132446125,126.66933376783625
2062.1799017715243,2062.1799017715243,1428854.9856576575,126.68009197630462
2062.181290642455,2062.181290642455,1428767.1082745567,126.67614881929234
2062.182679513386,2062.182679513386,1428700.4453813166,126.6774902002621
2062.1840683842015,2062.1840683842015,1428849.863334939,126.68100547610719
2062.1854572551333,2062.1854572551333,1428714.9225582366,126.67562074300248
2062.186846126065,2062.186846126065,1428782.9834218186,126.67612569190968
2062.1882349968805,2062.1882349968805,1428807.0572341608,126.67632227452769
2062.189623867812,2062.189623867812,1428756.377584808,126.6777947071822
2062.1910127387428,2062.1910127387428,1428807.5178974865,126.6827862036216
2062.192401609558,2062.192401609558,1428635.8275061606,126.67079086282085
2062.19379048049,2062.19379048049,1428688.4032294764,126.67504255475899
2062.1951793513044,2062.1951793513044,1428702.1622576255,126.67456843843006
2062.196568222236,2062.196568222236,1428697.4756962764,126.67518517477092
2062.1979570931676,2062.1979570931676,1428772.8741592558,126.6748421155519
2062.1993459639825,2062.1993459639825,1429107.6396666141,126.69123082814374
2062.2007348349134,2062.2007348349134,1428701.9603449863,126.67357779939745
2062.2021237057297,2062.2021237057297,1428749.1280069202,126.6788932387219
2062.203512576662,2062.203512576662,1428683.2127865856,126.67141147226157
2062.2049014474765,2062.2049014474765,1428556.3956838765,126.66553676168195
2062.2062903184074,2062.2062903184074,1428567.6221880799,126.66570252168698
2062.2076791892227,2062.2076791892227,1428812.283427578,126.68019219179453
2062.2090680600377,2062.2090680600377,1428962.8388682858,126.68473649551275
2062.2104569309686,2062.2104569309686,1428671.1678795258,126.67480356951417
2062.211845801784,2062.211845801784,1428356.4032233632,126.6618205967173
2062.213234672715,2062.213234672715,1428586.6272964464,126.66817347650908
2062.21462354353,2062.21462354353,1428479.1382680836,126.66676260961279
2062.216012414345,2062.216012414345,1428544.6388286883,126.66940315369177
2062.217401285277,2062.217401285277,1428465.6609027036,126.66763380250299
2062.2187901560924,2062.2187901560924,1428938.8989294802,126.68430481293845
2062.2201790269078,2062.2201790269078,1429356.2778123792,126.70449981526899
2062.2215678978396,2062.2215678978396,1428550.1980067294,126.67014326711919
2062.2229567686545,2062.2229567686545,1428769.763311774,126.67582118097755
2062.224345639469,2062.224345639469,1428539.6268251657,126.66783810793291
2062.225734510401,2062.225734510401,1428753.7103284753,126.67641478388943
2062.227123381216,2062.227123381216,1428851.4002508943,126.68041189470651
2062.2285122520307,2062.2285122520307,1428433.6999935093,126.66034026827418
2062.229901122845,2062.229901122845,1428678.4247023435,126.67469178593844
2062.231289993777,2062.231289993777,1428756.9845219285,126.67639936566717
2062.2326788645914,2062.2326788645914,1428796.1462406665,126.67765979914336
2062.2340677354064,2062.2340677354064,1428491.6525198054,126.66778414049288
2062.2354566062218,2062.2354566062218,1428827.8941157246,126.67797201467191
2062.236845477037,2062.236845477037,1429010.87694448,126.68910334456551
2062.2382343478525,2062.2382343478525,1428742.4878567432,126.67706234752998
2062.239623218668,2062.239623218668,1428854.498154106,126.67950609954634
2062.2410120895997,2062.2410120895997,1428669.7918044883,126.67167744680538
2062.2424009604147,2062.2424009604147,1428380.2576163895,126.66338186187632
2062.243789831229,2062.243789831229,1428580.4507948782,126.66699390034485
2062.2451787020445,2062.2451787020445,1428809.345799007,126.67865040625433
2062.246567572859,2062.246567572859,1428614.1105296114,126.67270664738714
2062.247956443674,2062.247956443674,1428370.535773647,126.66426078786984
2062.2493453144893,2062.2493453144893,1428510.8193940925,126.66528233892663
2062.2507341853047,2062.2507341853047,1428562.4539655868,126.6709219234529
2062.2521230561197,2062.2521230561197,1428495.6369878598,126.66439956510077
2062.2535119269346,2062.2535119269346,1429106.3862982094,126.69035208925737
2062.2549007977505,2062.2549007977505,1428627.795099518,126.67251005915806
2062.256289668565,2062.256289668565,1428658.2709952176,126.67393628056443
2062.25767853938,2062.25767853938,1428712.9583967389,126.67352383440274
2062.2590674101953,2062.2590674101953,1428932.5992056748,126.68750770843587
2062.26045628101,2062.26045628101,1428915.636743007,126.68314465873114
2062.2618451518247,2062.2618451518247,1428919.9473013945,126.68482899873015
2062.26323402264,2062.26323402264,1428570.7806730627,126.66796146199519
2062.264622893339,2062.264622893339,1428806.9153578081,126.68183802715171
2062.2660117641535,2062.2660117641535,1428446.6112044228,126.66270338851726
2062.2674006349685,2062.2674006349685,1428855.7708136404,126.68355707357013
2062.268789505784,2062.268789505784,1429027.710413943,126.68615872501621
2062.2701783765992,2062.2701783765992,1428683.4424659929,126.67587899956527
2062.2715672474146,2062.2715672474146,1428512.9343830666,126.6680231389813
2062.2729561181136,2062.2729561181136,1429029.979830011,126.68838646705152
2062.274344988929,2062.274344988929,1429076.4390591655,126.6887526146757
2062.275733859744,2062.275733859744,1428939.8138430745,126.68851365529355
2062.2771227305584,2062.2771227305584,1428646.086405968,126.67427934223664
2062.2785116012574,2062.2785116012574,1428783.6552992014,126.67933650313692
2062.279900472072,2062.279900472072,1428830.627802486,126.6766344933528
2062.2812893428863,2062.2812893428863,1428567.585738108,126.6664966247488
2062.2826782135853,2062.2826782135853,1428569.2916751662,126.66893672582083
2062.2840670844,2062.2840670844,1428584.379870274,126.67025119996605
2062.2854559552147,2062.2854559552147,1428556.7610920807,126.67081399117754
2062.286844825914,2062.286844825914,1428702.9020895993,126.67402493704067
2062.2882336967305,2062.2882336967305,1428765.5187968,126.67671929339463
2062.289622567545,2062.289622567545,1428583.4193540302,126.66890588755395
2062.2910114382435,2062.2910114382435,1428433.1340200256,126.66391769906298
2062.292400309059,2062.292400309059,1428753.6163472764,126.67790263350985
2062.2937891797574,2062.2937891797574,1428794.1188476437,126.68102860259897
2062.295178050572,2062.295178050572,1428714.2421513326,126.67354696226043
2062.2965669213872,2062.2965669213872,1428612.0290431534,126.66784581756532
2062.297955792086,2062.297955792086,1428165.8469658692,126.6520323748794
2062.2993446629007,2062.2993446629007,1428532.869826151,126.66600705694484
2062.300733533599,2062.300733533599,1428431.207670646,126.66264170894077
2062.302122404414,2062.302122404414,1428950.0757179111,126.6855227707077
2062.303511275112,2062.303511275112,1428695.5520668689,126.67621434685361
2062.3049001459276,2062.3049001459276,1428973.8227831647,126.68622424739992
2062.3062890166275,2062.3062890166275,1428337.992234188,126.65795011812327
2062.307677887442,2062.307677887442,1428521.884168893,126.66654288302614
2062.3090667581405,2062.3090667581405,1428593.6126652951,126.67054030535277
2062.3104556288395,2062.3104556288395,1428363.3104376795,126.65911821326762
2062.311844499655,2062.311844499655,1428747.5340770923,126.67555906971558
2062.3132333703534,2062.3132333703534,1429020.0599360517,126.68839417543344
2062.314622241168,2062.314622241168,1428872.2552830966,126.68151811235134
2062.316011111867,2062.316011111867,1428778.0235014933,126.67882385806438
2062.317399982565,2062.317399982565,1429031.717976657,126.68719551640766
2062.31878885338,2062.31878885338,1428735.8495696245,126.67623747422009
2062.320177724079,2062.320177724079,1428641.881627302,126.67261413531735
2062.3215665947782,2062.3215665947782,1428758.86449641,126.67964871453307
2062.322955465477,2062.322955465477,1428530.2046705827,126.66861677843687
2062.324344336292,2062.324344336292,1428394.3857865967,126.66190155168009
2062.3257332069907,2062.3257332069907,1428614.1433002455,126.66945712044202
2062.3271220776887,2062.3271220776887,1428656.955157653,126.67514662883758
2062.3285109483872,2062.3285109483872,1428704.018795111,126.67736685547857
2062.3298998192026,2062.3298998192026,1428544.2604257986,126.66433017650431
2062.331288689901,2062.331288689901,1428609.402069278,126.67296490989109
2062.332677560599,2062.332677560599,1428868.9855676997,126.67911679835986
2062.334066431298,2062.334066431298,1428851.4329336595,126.68302131945306
2062.335455301997,2062.335455301997,1428906.8741888746,126.68416605751288
2062.3368441728117,2062.3368441728117,1428690.8898265737,126.67424079602766
2062.3382330435106,2062.3382330435106,1428501.7955485603,126.66719049713505
2062.3396219142105,2062.3396219142105,1428745.1106125228,126.67368958395623
2062.3410107849086,2062.3410107849086,1428915.503906431,126.68406584516657
2062.342399655607,2062.342399655607,1428421.8564589927,126.66581045831784
2062.343788526306,2062.343788526306,1428799.5527311815,126.67727049228287
2062.345177397005,2062.345177397005,1428698.383579228,126.67533935838696
2062.3465662677036,2062.3465662677036,1429321.3997663702,126.70049190290266
2062.3479551384016,2062.3479551384016,1428652.0292348987,126.67426392375445
2062.3493440091006,2062.3493440091006,1428864.7321541416,126.68229669876924
2062.3507328797987,2062.3507328797987,1428714.1688001135,126.67723965604476
2062.3521217504967,2062.3521217504967,1428778.7466487295,126.6809399510242
2062.3535106211957,2062.3535106211957,1428493.9476320392,126.66740251293938
2062.3548994918947,2062.3548994918947,1428864.738582203,126.68494462765692
2062.3562883625937,2062.3562883625937,1428749.541542091,126.6759560909745
2062.3576772332926,2062.3576772332926,1428826.2831731737,126.67681951155271
2062.3590661039916,2062.3590661039916,1428646.3030630024,126.6730497123895
2062.3604549746897,2062.3604549746897,1428801.4940077283,126.68243545624232
2062.361843845388,2062.361843845388,1428398.7783600467,126.66621521986437
2062.363232716087,2062.363232716087,1428713.5196343625,126.67626831070214
2062.3646215867857,2062.3646215867857,1428597.8466797306,126.67097588955609
2062.3660104574838,2062.3660104574838,1428730.5678321212,126.67814546741083
2062.3673993280663,2062.3673993280663,1428611.0691930125,126.67282999670844
2062.3687881987653,2062.3687881987653,1428376.7662797815,126.65730245676717
2062.3701770694634,2062.3701770694634,1428421.7314289815,126.66460387574739
2062.371565940162,2062.371565940162,1428711.299196027,126.67610256452281
2062.3729548108613,2062.3729548108613,1428423.234386988,126.66400250761856
2062.374343681444,2062.374343681444,1428395.624347026,126.66070649697363
2062.375732552142,2062.375732552142,1428862.199745377,126.68125215846858
2062.377121422841,2062.377121422841,1428723.7748635653,126.67761354492553
2062.37851029354,2062.37851029354,1428569.1810673971,126.67261413531735
2062.3798991641215,2062.3798991641215,1428440.0335242744,126.6633741519722
2062.38128803482,2062.38128803482,1428771.1279588384,126.67942901029748
2062.382676905519,2062.382676905519,1428806.5337045647,126.68183031837083
2062.3840657762175,2062.3840657762175,1428320.6825457322,126.6587519799757
2062.385454646799,2062.385454646799,1428968.7702195726,126.68778135760567
2062.386843517498,2062.386843517498,1429143.6846205865,126.69639522298966
2062.3882323881962,2062.3882323881962,1428742.3522503003,126.6799994696282
2062.389621258779,2062.389621258779,1428946.7177788261,126.68744604093573
2062.3910101294787,2062.3910101294787,1428655.704276695,126.67288396199875
2062.3923990000612,2062.3923990000612,1428986.9046099107,126.68872178123236
2062.3937878707593,2062.3937878707593,1428904.8827035297,126.68424314387919
2062.395176741458,2062.395176741458,1428634.1126549062,126.67227877849794
2062.3965656120404,2062.3965656120404,1428661.7727769602,126.67566699794796
2062.3979544827384,2062.3979544827384,1428534.8411668632,126.66524378997974
2062.39934335332,2062.39934335332,1428691.8570786898,126.67626831070214
2062.400732224019,2062.400732224019,1429012.2063989702,126.69088781237386
2062.4021210946016,2062.4021210946016,1428657.991833224,126.67231732530395
2062.4035099653,2062.4035099653,1428675.1842269814,126.67713943821909
2062.404898835882,2062.404898835882,1428636.865200187,126.67272977539405
2062.4062877065817,2062.4062877065817,1428900.3580665998,126.68330268700568
2062.4076765771642,2062.4076765771642,1428773.671587742,126.67830735641955
2062.4090654478623,2062.4090654478623,1429027.4519561576,126.68876032303537
2062.410454318445,2062.410454318445,1428682.603771687,126.67838444635099
2062.4118431890265,2062.4118431890265,1428417.3834533,126.66172036669168
2062.413232059725,2062.413232059725,1428835.5258636174,126.68163374430013
2062.4146209303076,2062.4146209303076,1428573.9273428265,126.67054801482071
2062.4160098010066,2062.4160098010066,1428876.2469769167,126.6827862036216
2062.4173986715887,2062.4173986715887,1428876.8981979091,126.68306757169641
2062.4187875421703,2062.4187875421703,1428667.369285483,126.67429476071695
2062.4201764128693,2062.4201764128693,1428845.24019842,126.68226586375458
2062.421565283451,2062.421565283451,1429035.472853979,126.69102656043758
2062.4229541540335,2062.4229541540335,1428395.4893434646,126.66415284991844
2062.424343024733,2062.424343024733,1428572.6837619606,126.66788436572034
2062.4257318953155,2062.4257318953155,1428747.882514545,126.67875833185293
2062.4271207658976,2062.4271207658976,1428376.5919303447,126.66242197520542
2062.4285096364792,2062.4285096364792,1428618.369750719,126.67064052839947
2062.429898507178,2062.429898507178,1428381.0805978102,126.66458074625676
2062.43128737776,2062.43128737776,1428756.4859154632,126.67483440634528
2062.432676248342,2062.432676248342,1428875.8171251465,126.68490608469305
2062.4340651189245,2062.4340651189245,1428537.3288372725,126.66734469048248
