2313.290446,0.0513260000000173,0
2433.809814,0.05361300000004121,0
2552.957916,0.03574699999990116,0
2672.446352,0.04835500000012871,0
2790.851409,0.05847199999993791,0
2913.766364,0.042361499999969965,0
2249.390785,0.04531350000002021,1
2368.517947,0.03695600000014565,1
2490.514816,0.049916499999881125,1
2609.68081,0.04954449999991084,1
2728.186372,0.035732499999994616,1
2849.686467,0.04238899999995738,1
2969.386434,0.05500949999986915,1
2306.352751,0.17829249999999774,2
2546.014622,0.19546799999989162,2
2666.247491,0.19132100000001628,2
2783.843367,0.19527599999992162,2
