2439.43922184297,0.10087442010839927,0
2564.6193425796355,0.4597376915954148,0
2691.5751449215263,0.03539280723943595,0
2816.833930492266,0.12477283593513573,0
2944.6574796541163,0.07656324389828942,0
3067.9887725571984,0.43675220895863104,0
2499.577878455412,0.02743191470892149,1
2625.2209692415727,0.06513097608160452,1
2752.687385305498,0.26649282551613546,1
2877.0927596581605,0.04377393914290405,1
3002.3426945407527,0.14395326529264266,1
3127.338205619074,0.6855672594980965,1
2558.34745016215,0.7157211943553812,2
2683.0725816676018,0.09678439378399932,2
2809.5333417382103,0.08475300208431708,2
2935.2601213059324,0.1565665370134114,2
