2313.595502538592,0.038290593801021705,0
2433.974561465484,0.4338215763412272,0
2552.626782627926,0.08187228073640912,0
2672.387122711341,0.05690762148742463,0
2790.7590351765325,0.5913209364568829,0
2914.5868122134643,0.08408192820016606,0
2249.002483140898,0.05249715529224927,1
2367.808673461961,0.15183481101154936,1
2489.8333964571325,0.4308031136883812,1
2609.269425281293,0.029408383090076987,1
2728.4051166530376,0.1072234947399862,1
2849.867223477753,0.04972498288642368,1
2969.3353434204146,1.6759071378026584,1
2305.933620902114,0.06843083821160187,2
2545.7067026513164,0.6414972259831752,2
2666.146931624881,0.17306380920984188,2
2783.546097868585,0.6126000388910517,2
